1775.500000000	2.080300000	0.359900000	56.828100000	23.354700000	1948.107980000	604.927330000	0.000000000	-0.075700000
1776.500000000	2.073200000	0.356200000	56.133700000	23.735500000	1948.857830000	598.451660000	0.000000000	-0.075700000
1777.500000000	2.070500000	0.362900000	59.214400000	24.164200000	1956.580350000	590.951210000	0.000000000	-0.099000000
1779.000000000	2.051400000	0.382800000	62.469200000	24.945500000	1932.995820000	576.514610000	0.000000000	0.049300000
1779.500000000	2.026400000	0.388000000	57.585200000	26.106900000	1932.826660000	572.740290000	0.000000000	0.087100000
1784.500000000	2.057900000	0.384700000	74.642800000	20.712300000	1936.564800000	610.826650000	0.000000000	-0.215400000
1785.000000000	2.040500000	0.381800000	72.929100000	21.706100000	1932.425960000	613.001510000	0.000000000	-0.168800000
1785.500000000	2.037500000	0.358100000	70.982300000	21.643200000	1909.181110000	609.962010000	0.000000000	-0.152200000
1786.000000000	2.039600000	0.375300000	68.610400000	21.579100000	1905.369170000	604.552830000	0.000000000	-0.168800000
1786.500000000	2.038900000	0.365000000	65.067100000	21.524100000	1907.907170000	600.046290000	0.000000000	-0.145600000
1787.000000000	2.039200000	0.372900000	64.369600000	21.618600000	1897.600540000	599.046800000	0.000000000	-0.174600000
1787.500000000	2.038400000	0.363000000	64.735100000	21.702400000	1893.132430000	597.127310000	0.000000000	-0.245300000
1788.000000000	2.035300000	0.393800000	64.339500000	21.765200000	1889.303430000	593.448750000	0.000000000	-0.274800000
1788.500000000	2.028700000	0.362200000	62.023300000	21.754100000	1878.267560000	674.834750000	0.000000000	-0.308400000
1789.000000000	2.013800000	0.386000000	55.859600000	22.089600000	1873.956740000	672.899110000	0.000000000	-0.349200000
1789.500000000	2.003100000	0.368800000	53.644500000	22.733800000	1871.016490000	659.900710000	0.000000000	-0.361600000
1790.000000000	1.993400000	0.389000000	52.999600000	22.867600000	1868.215990000	657.776210000	0.000000000	-0.346300000
1790.500000000	1.994400000	0.402600000	54.896000000	23.385400000	1866.466790000	660.415680000	0.000000000	-0.328400000
1791.000000000	1.997200000	0.378600000	54.414400000	22.869900000	1867.119640000	658.085310000	0.000000000	-0.355000000
1791.500000000	2.005100000	0.401200000	54.428200000	22.454100000	1868.384340000	660.626670000	0.000000000	-0.342100000
1792.000000000	2.014700000	0.373700000	55.445500000	20.402300000	1870.251890000	662.387780000	0.000000000	-0.331700000
1792.500000000	2.018500000	0.361300000	54.813900000	18.080700000	1870.976300000	659.235510000	0.000000000	-0.215400000
1793.000000000	2.018200000	0.402800000	55.222700000	20.732100000	1872.233570000	659.678510000	0.000000000	-0.122300000
1793.500000000	2.007300000	0.387100000	52.882300000	23.047000000	1873.667590000	661.675880000	0.000000000	-0.139700000
1794.000000000	1.996700000	0.405100000	54.475400000	24.070700000	1875.099200000	663.446630000	0.000000000	-0.215400000
1795.000000000	1.988900000	0.399300000	53.576200000	23.963100000	1878.604430000	666.171780000	0.000000000	-0.238600000
1795.500000000	1.989300000	0.397600000	52.608900000	23.984300000	1879.603040000	660.692130000	0.000000000	-0.250300000
