2270.143450000	82.490910000	1.717300000	1.999850000	0.413672840	1711.085000000	0.000000000	0.000000000
2270.295850000	81.879990000	1.915110000	1.982490000	0.424388889	1715.635000000	0.000000000	0.000000000
2270.448250000	81.850080000	2.220560000	1.959810000	0.438388889	1715.890000000	0.000000000	0.000000000
2270.600650000	75.972710000	2.267090000	1.920260000	0.462802469	1712.725000000	0.000000000	0.000000000
2270.753050000	73.109880000	1.454640000	1.874130000	0.491277778	1706.525000000	0.000000000	0.000000000
2270.905450000	69.122230000	1.759430000	1.840790000	0.511858025	1695.106000000	0.000000000	0.000000000
2271.057840000	66.951130000	1.618280000	1.822950000	0.522870370	1668.766000000	0.000000000	0.000000000
2271.210240000	65.701210000	1.639330000	1.818880000	0.525382716	1656.146000000	0.000000000	0.000000000
2271.362640000	64.114160000	1.718500000	1.823800000	0.522345679	1637.867000000	0.000000000	0.000000000
2271.515040000	63.843860000	1.826820000	1.828770000	0.519277778	1633.795000000	0.000000000	0.000000000
2271.667440000	61.629410000	1.742080000	1.832290000	0.517104938	1632.052000000	0.000000000	0.000000000
2271.819840000	61.393490000	1.663860000	1.822940000	0.522876543	1617.228000000	0.000000000	0.000000000
2271.972240000	60.946380000	1.555370000	1.813230000	0.528870370	1611.183000000	0.000000000	0.000000000
2272.124630000	62.438490000	1.549450000	1.809790000	0.530993827	1609.518000000	0.000000000	0.000000000
2272.277030000	63.977760000	1.524960000	1.812630000	0.529240741	1604.357000000	0.000000000	0.000000000
2272.429430000	66.640880000	2.085860000	1.816930000	0.526586420	1606.392000000	0.000000000	0.000000000
2272.581830000	67.605620000	1.472580000	1.820510000	0.524376543	1606.231000000	0.000000000	0.000000000
2272.734230000	68.647160000	1.456120000	1.824230000	0.522080247	1609.310000000	0.000000000	0.000000000
2272.886630000	70.560760000	1.545460000	1.832970000	0.516685185	1607.919000000	0.000000000	0.000000000
2273.039030000	70.034780000	1.813410000	1.827980000	0.519765432	1615.712000000	0.000000000	0.000000000
2273.191420000	68.456340000	1.494580000	1.828960000	0.519160494	1615.910000000	0.000000000	0.000000000
2273.343820000	64.235210000	1.629060000	1.822010000	0.523450617	1620.517000000	0.000000000	0.000000000
2273.496220000	64.261600000	1.817710000	1.831180000	0.517790123	1620.516000000	0.000000000	0.000000000
2273.648620000	66.636950000	1.765480000	1.844460000	0.509592593	1623.591000000	0.000000000	0.000000000
2273.801020000	68.655100000	1.862780000	1.864090000	0.497475309	1625.687000000	0.000000000	0.000000000
2273.953420000	67.218940000	1.932550000	1.869460000	0.494160494	1628.873000000	0.000000000	0.000000000
2274.105820000	64.835370000	2.381790000	1.856720000	0.502024691	1630.253000000	0.149690000	1.000000000
2274.258210000	65.050420000	1.882380000	1.858920000	0.500666667	1630.493000000	0.108980000	1.000000000
2274.410610000	66.585060000	1.981400000	1.860590000	0.499635802	1633.763000000	0.107830000	1.000000000
2274.563010000	67.660480000	2.090150000	1.865390000	0.496672840	1634.884000000	0.160540000	1.000000000
2274.715410000	66.025960000	1.582920000	1.847760000	0.507555556	1635.430000000	0.186030000	1.000000000
2274.867810000	63.713250000	2.000600000	1.820300000	0.524506173	1635.729000000	0.204300000	1.000000000
2275.020210000	64.177460000	1.597720000	1.805650000	0.533549383	1633.933000000	0.000000000	0.000000000
2275.172610000	65.333610000	1.714720000	1.784790000	0.546425926	1626.955000000	0.000000000	0.000000000
2275.325000000	68.258900000	1.628170000	1.794100000	0.540679012	1623.383000000	0.000000000	0.000000000
2275.477400000	68.803270000	1.726150000	1.789480000	0.543530864	1622.881000000	0.131140000	1.000000000
2275.629800000	68.475340000	1.778310000	1.808930000	0.531524691	1622.397000000	0.119700000	1.000000000
2275.782200000	66.756320000	1.739700000	1.810480000	0.530567901	1619.385000000	0.105540000	1.000000000
