0.976928148	0.873156342	0.797202797
0.977502445	0.880000000	0.778523490
0.980353635	0.896774194	0.750000000
0.978346457	0.891025641	0.782051282
0.975404531	0.850174216	0.762589928
0.976961603	0.907161804	0.750000000
0.982582977	0.918238994	0.800000000
0.974017322	0.901408451	0.704402516
0.977575561	0.857142857	0.779874214
0.981231478	0.918032787	0.804597701
0.975514202	0.847682119	0.781456954
0.978515625	0.873333333	0.777777778
0.972883598	0.868501529	0.763636364
0.972580112	0.882521490	0.642857143
0.978975033	0.888888889	0.797297297
0.976804966	0.875000000	0.740740741
0.978709466	0.910828025	0.751677852
0.983432737	0.912790698	0.831168831
0.982083610	0.924471299	0.795321637
0.978029294	0.912912913	0.770949721
0.977602108	0.904458599	0.759036145
0.979683973	0.870503597	0.773722628
0.977325008	0.883116883	0.787878788
0.978569074	0.917159763	0.703448276
0.978806651	0.882716049	0.752000000
0.982917214	0.935483871	0.765432099
0.975707155	0.899408284	0.751445087
0.976897690	0.869841270	0.771929825
0.978765109	0.869281046	0.791946309
0.976899900	0.900804290	0.756410256
0.974477958	0.896755162	0.737500000
0.976651101	0.882521490	0.792899408
0.976837865	0.896739130	0.781065089
0.976031957	0.905882353	0.755813953
0.973726889	0.879725086	0.661971831
0.974750831	0.902506964	0.680272109
0.976698392	0.878378378	0.763005780
0.981415064	0.906250000	0.790697674
0.975851803	0.910769231	0.726190476
0.981518152	0.918128655	0.763888889
0.982171799	0.877697842	0.836601307
0.977423639	0.893617021	0.811428571
0.971521036	0.859106529	0.607407407
0.979071288	0.890322581	0.770270270
0.978529603	0.878980892	0.781250000
0.972937294	0.867088608	0.752941176
0.967591046	0.820652174	0.761290323
0.979927608	0.899696049	0.770270270
0.978324167	0.879478827	0.728813559
0.976015989	0.903409091	0.753086420
0.967245989	0.841558442	0.719424460
0.977719528	0.905537459	0.738853503
0.975545274	0.910179641	0.717948718
0.979940809	0.888157895	0.818713450
0.981378634	0.896321070	0.820512821
0.978253814	0.888059701	0.754491018
0.973237598	0.839590444	0.767295597
0.977483444	0.885630499	0.774193548
0.972773109	0.860534125	0.794117647
0.978473581	0.876623377	0.746478873
0.974642393	0.832764505	0.734693878
0.980788017	0.867549669	0.853146853
0.982546865	0.885017422	0.814814815
0.977704918	0.922118380	0.689655172
0.979754398	0.906976744	0.805031447
0.976973684	0.890322581	0.771084337
0.977034121	0.873417722	0.776315789
0.973953182	0.890173410	0.671532847
0.981651376	0.924187726	0.802139037
0.981981982	0.882352941	0.808823529
0.975626043	0.893982808	0.779069767
0.974241930	0.858044164	0.742424242
0.972158533	0.842465753	0.771929825
0.981354269	0.901960784	0.797385621
0.982864533	0.912547529	0.812500000
0.977864583	0.893333333	0.750000000
0.975931421	0.896969697	0.705882353
0.976419794	0.878338279	0.821428571
0.977265239	0.880503145	0.773006135
0.979834711	0.925816024	0.766233766
0.977154047	0.876543210	0.750000000
0.974717232	0.875362319	0.775757576
0.978289474	0.903614458	0.750000000
0.982950820	0.930513595	0.770370370
0.976958525	0.899082569	0.741721854
0.976925577	0.868327402	0.772151899
0.976418101	0.830882353	0.735849057
0.978820463	0.888157895	0.769230769
0.977348434	0.908045977	0.759036145
0.976623377	0.877192982	0.741721854
0.969556585	0.852760736	0.714285714
0.981630680	0.897637795	0.792452830
0.977003942	0.882539683	0.751592357
0.975147155	0.858895706	0.712121212
0.975337060	0.860759494	0.767295597
0.981290323	0.884353741	0.786885246
0.979337488	0.909090909	0.743243243
0.976880495	0.899676375	0.705882353
0.981829981	0.891156463	0.814285714
0.978552279	0.893258427	0.806818182
