0.973079448	0.942675159	0.730769231
0.983595801	0.851612903	0.734177215
0.990079365	0.891025641	0.633333333
0.976424361	0.939189189	0.734939759
0.995376486	0.753086420	0.646341463
0.977287909	0.944751381	0.675000000
0.990722333	0.901234568	0.712643678
0.974666667	0.930232558	0.651162791
0.991430455	0.774193548	0.720930233
0.990691489	0.886075949	0.729166667
0.990059642	0.761904762	0.728395062
0.983638743	0.867549669	0.708860759
0.966491459	0.934210526	0.750000000
0.975480451	0.933333333	0.535714286
0.985449735	0.872727273	0.728395062
0.980327869	0.891719745	0.657894737
0.989403974	0.861445783	0.682926829
0.988674217	0.907514451	0.761904762
0.984042553	0.921686747	0.772727273
0.979333333	0.950000000	0.704081633
0.987358616	0.871165644	0.684782609
0.994109948	0.790849673	0.688311688
0.990013316	0.829268293	0.706521739
0.987358616	0.922619048	0.586206897
0.987500000	0.831395349	0.712121212
0.986807388	0.941558442	0.704545455
0.985877606	0.894117647	0.643564356
0.973044050	0.925675676	0.741573034
0.984231275	0.836477987	0.766233766
0.975919732	0.923076923	0.728395062
0.982620321	0.858757062	0.694117647
0.970178926	0.956521739	0.761363636
0.979797980	0.901639344	0.733333333
0.979291917	0.939024390	0.670103093
0.987500000	0.825806452	0.566265060
0.985224983	0.910112360	0.549450549
0.984778293	0.855263158	0.694736842
0.986885246	0.895061728	0.718309859
0.986622074	0.896969697	0.622448980
0.987383798	0.902298851	0.705128205
0.988258317	0.847222222	0.790123457
0.989247312	0.859649123	0.717171717
0.986202365	0.811688312	0.500000000
0.981639344	0.907894737	0.703703704
0.983006536	0.878980892	0.704225352
0.974223397	0.878205128	0.719101124
0.962126246	0.915151515	0.670454545
0.982838284	0.896969697	0.730769231
0.982456140	0.859872611	0.693548387
0.976666667	0.940828402	0.685393258
0.953856295	0.964285714	0.684931507
0.991362126	0.852760736	0.644444444
0.972972973	0.921212121	0.736842105
0.980908492	0.906040268	0.777777778
0.986859396	0.893333333	0.744186047
0.984967320	0.856115108	0.707865169
0.988071571	0.763975155	0.693181818
0.979429330	0.904191617	0.714285714
0.981682497	0.838150289	0.729729730
0.989445910	0.828220859	0.670886076
0.996675532	0.734939759	0.613636364
0.986893840	0.834394904	0.813333333
0.993464052	0.798742138	0.797101449
0.982213439	0.936708861	0.609756098
0.984000000	0.923076923	0.719101124
0.995308311	0.831325301	0.640000000
0.986092715	0.831325301	0.719512195
0.980743692	0.885057471	0.589743590
0.992710404	0.901408451	0.700934579
0.993489583	0.827586207	0.714285714
0.987829615	0.852459016	0.697916667
0.990059642	0.795321637	0.628205128
0.986046512	0.773584906	0.702127660
0.988793672	0.857142857	0.762500000
0.985093973	0.923076923	0.764705882
0.986211425	0.881578947	0.650602410
0.979483786	0.907975460	0.642857143
0.969656992	0.902439024	0.884615385
0.978877888	0.921052632	0.692307692
0.983410750	0.917647059	0.728395062
0.986166008	0.835294118	0.685714286
0.969556585	0.943750000	0.735632184
0.978289474	0.955414013	0.666666667
0.985535832	0.939024390	0.712328767
0.976958525	0.907407407	0.727272727
0.994047619	0.787096774	0.670329670
0.992871030	0.748344371	0.609375000
0.986211425	0.876623377	0.679012346
0.981270903	0.918604651	0.692307692
0.985583224	0.816993464	0.708860759
0.970841617	0.891025641	0.645161290
0.987038237	0.883720930	0.732558140
0.982166446	0.891025641	0.670454545
0.983509235	0.864197531	0.587500000
0.987350200	0.804733728	0.701149425
0.988946684	0.872483221	0.676056338
0.979016393	0.960264901	0.670731707
0.988793672	0.852760736	0.615384615
0.994740302	0.829113924	0.721518987
0.983164983	0.888268156	0.755319149
