675.030400000	2094.970970000	0.338430000	54.433310000	2.523430000	2163.527220000	903.072200000	0.000000000	229.422650000
675.182800000	2116.220610000	0.325480000	54.391170000	3.103640000	2178.696040000	858.036620000	0.000000000	231.609760000
675.335200000	2120.685470000	0.322750000	53.485630000	4.527290000	2207.957100000	814.209790000	0.000000000	229.811720000
675.487600000	2108.252310000	0.330330000	52.460230000	6.746560000	2195.640190000	785.682850000	0.000000000	230.178500000
675.640000000	2073.511740000	0.351520000	52.532200000	8.292320000	2126.853230000	772.351400000	0.000000000	228.642750000
688.746400000	2170.745870000	0.292230000	60.689530000	9.155190000	2463.603640000	891.881770000	0.000000000	235.870210000
689.051200000	2081.889350000	0.346410000	62.663280000	6.361780000	2283.459480000	742.573070000	0.000000000	238.426820000
689.203600000	2062.908100000	0.357980000	57.964840000	5.509610000	2201.833440000	669.115900000	0.000000000	237.013900000
689.356000000	2063.136400000	0.357840000	53.980560000	5.263490000	2134.584760000	614.536440000	0.000000000	233.087600000
689.508400000	2051.356720000	0.365030000	55.984900000	5.874450000	2069.967680000	582.558250000	0.000000000	229.968150000
689.660800000	2036.233350000	0.374250000	57.674060000	4.829330000	2021.041960000	566.114180000	0.000000000	234.243150000
689.813200000	2009.177030000	0.390750000	61.371910000	4.370240000	2000.289120000	557.307080000	0.000000000	235.083690000
689.965600000	1997.586580000	0.397810000	64.359370000	4.602150000	1996.466690000	551.351950000	0.000000000	237.184050000
690.118000000	2000.222030000	0.396210000	66.673410000	5.680930000	1997.321350000	546.273180000	0.000000000	236.344130000
690.270400000	2014.550690000	0.387470000	67.418170000	5.483950000	1996.967370000	541.674810000	0.000000000	234.958600000
690.422800000	2029.711710000	0.378220000	66.937480000	5.634220000	1991.292600000	538.041230000	0.000000000	232.525020000
690.575200000	2037.241440000	0.373630000	67.957440000	6.938890000	1980.545580000	535.722560000	0.000000000	236.164280000
692.099200000	2027.503460000	0.379570000	66.633480000	6.186970000	1936.547590000	521.032290000	0.000000000	238.732820000
692.251600000	2011.636800000	0.389250000	63.967700000	5.280430000	1942.528700000	536.130950000	0.000000000	226.086230000
692.404000000	1994.719770000	0.399560000	62.255680000	4.682730000	1947.846370000	549.824490000	0.000000000	226.099660000
692.556400000	1991.441950000	0.401560000	63.003170000	4.390350000	1950.993880000	555.537510000	0.000000000	236.846940000
692.861200000	2025.908590000	0.380540000	67.090790000	4.377980000	1962.435260000	558.276970000	0.000000000	231.916730000
693.013600000	2079.107080000	0.348110000	71.853230000	4.257380000	1978.871710000	563.215350000	0.000000000	230.567950000
693.166000000	2145.006920000	0.307920000	79.530150000	3.753380000	2001.703970000	571.353880000	0.000000000	233.566450000
693.318400000	2203.328670000	0.272360000	89.313980000	5.153240000	2027.273810000	584.290750000	0.000000000	227.900480000
693.470800000	2223.121900000	0.260290000	100.094110000	8.182670000	2055.756090000	604.336450000	0.000000000	220.534900000
693.623200000	2218.590480000	0.263050000	102.609730000	7.707890000	2085.260720000	628.848500000	0.000000000	220.437550000
693.775600000	2216.021860000	0.264620000	100.725070000	7.618750000	2108.041510000	652.510820000	0.000000000	221.662060000
693.928000000	2219.707090000	0.262370000	96.550650000	7.946910000	2121.217660000	675.059700000	0.000000000	218.256320000
694.080400000	2219.498400000	0.262500000	95.276300000	8.054590000	2127.370210000	698.192550000	0.000000000	216.646930000
694.232800000	2178.495010000	0.287500000	95.286110000	8.583290000	2125.595400000	720.800750000	0.000000000	215.985000000
694.385200000	2108.425600000	0.330230000	92.060200000	7.705170000	2113.819320000	737.509930000	0.000000000	216.838730000
694.537600000	2042.780540000	0.370260000	85.334660000	7.572480000	2095.667910000	738.191330000	0.000000000	217.691020000
694.690000000	2021.952650000	0.382960000	78.831220000	4.633350000	2079.892800000	718.399250000	0.000000000	227.353200000
694.842400000	2058.908240000	0.360420000	72.888830000	4.296400000	2071.122640000	687.558010000	0.000000000	225.724110000
694.994800000	2106.287560000	0.331530000	69.374090000	4.762370000	2067.844060000	661.754350000	0.000000000	225.929550000
695.147200000	2136.885040000	0.312870000	71.584220000	5.042900000	2071.540360000	651.638310000	0.000000000	219.673890000
695.299600000	2137.015740000	0.312800000	77.247050000	5.175770000	2081.194390000	657.677340000	0.000000000	213.992690000
