0.724518718	0.635707644	0.851432189	0.732726789	0.823495571	0.820026888
0.742140967	0.683147479	0.763678330	0.692073466	0.849668279	0.817472289
0.697417179	0.608813162	0.860812285	0.787463778	0.841103555	0.780987040
0.763979110	0.643434662	0.783336004	0.701411885	0.832518858	0.820395161
0.763152612	0.656517972	0.802619834	0.706075461	0.833933315	0.808921756
0.735091552	0.613294406	0.856344467	0.763450809	0.850077703	0.814489388
0.700806154	0.640485181	0.841379227	0.740852523	0.853546192	0.815253729
0.708057288	0.628402542	0.878984677	0.750186024	0.840355796	0.783082839
0.775358610	0.642017093	0.715677465	0.672484164	0.822406801	0.801726181
0.722233766	0.662525812	0.812717785	0.710226305	0.823024528	0.809597498
0.726592173	0.659911480	0.858064028	0.758114076	0.841665356	0.812205899
0.721933757	0.634397590	0.826669644	0.758884014	0.843326931	0.805654502
0.687418408	0.626419192	0.877770710	0.764680703	0.816738169	0.770356952
0.656579595	0.648976930	0.851331644	0.771270227	0.832466762	0.785847765
0.719859186	0.631177274	0.859676843	0.748149763	0.839721384	0.816945563
0.703596613	0.652413719	0.848832189	0.745372778	0.842649980	0.802731554
0.697749931	0.632944537	0.870452366	0.777284586	0.843727682	0.806671342
0.755001960	0.615833001	0.799209698	0.734151772	0.834402209	0.828785782
0.727504703	0.639729218	0.863081759	0.753500573	0.831535489	0.811617617
0.687413854	0.644709641	0.891773428	0.756841899	0.827176489	0.774550658
0.764810034	0.625658403	0.805337952	0.716109265	0.833076331	0.815808633
0.746556200	0.637756748	0.839132453	0.736779919	0.835286856	0.806031798
0.685183336	0.652081977	0.848448695	0.766577940	0.847537088	0.804396681
0.710747556	0.644399926	0.855296121	0.765589525	0.851169965	0.811481167
0.773994357	0.604460443	0.808971510	0.726911356	0.838190087	0.825095474
0.770196349	0.622762156	0.720343017	0.673639448	0.821865963	0.812508438
0.735382041	0.653614153	0.842941815	0.755298550	0.855424328	0.814013098
0.663745915	0.617999742	0.866989714	0.769328972	0.845869312	0.779794377
0.744412594	0.649692084	0.831535265	0.732824789	0.836408759	0.809587805
0.742583930	0.628447420	0.812522363	0.746026493	0.850294221	0.820387001
0.746077968	0.628937193	0.847360605	0.737419817	0.828371780	0.810840972
0.754322586	0.621787626	0.834830134	0.742037766	0.849943726	0.802206037
0.743338827	0.625655252	0.822600958	0.741607215	0.839542915	0.822839905
0.759766396	0.654588774	0.771128452	0.705818834	0.850008165	0.817669474
0.748367135	0.621234087	0.806928199	0.729949208	0.843961477	0.818428722
0.735840381	0.639311555	0.847046896	0.754298210	0.851810273	0.810416683
0.769744979	0.628161397	0.775691792	0.714518848	0.828194924	0.809168823
0.744537071	0.607255649	0.834733948	0.740209401	0.824292902	0.825561365
0.758894043	0.629394101	0.806275053	0.708131693	0.844345017	0.816737481
0.768220307	0.617781307	0.828431842	0.742770623	0.840053339	0.818369389
0.754357344	0.636796339	0.799414307	0.707297576	0.844336826	0.811842255
0.690896111	0.648165401	0.872478870	0.768948066	0.861744248	0.791983911
0.721642263	0.640603388	0.835694921	0.738698193	0.835153467	0.824622992
0.778324332	0.635454341	0.656244641	0.618142371	0.818956697	0.778985068
0.667547049	0.611583879	0.894046643	0.772477145	0.845443419	0.748029429
0.716809082	0.645489245	0.821948785	0.740384494	0.851974235	0.815150185
0.730358047	0.633465853	0.850302563	0.766813283	0.836788078	0.795451125
0.673342491	0.632395641	0.891674111	0.785335796	0.843409502	0.771205095
0.662060838	0.621527415	0.884830762	0.780828893	0.849015464	0.768029038
0.762232271	0.640801605	0.734508683	0.673542242	0.837465592	0.803390348
0.697137154	0.634768871	0.870217002	0.783817755	0.843905441	0.789260036
0.713322725	0.670825261	0.816854449	0.765299228	0.850330880	0.795522709
0.710636557	0.639327763	0.844444890	0.763516907	0.847324144	0.809632980
0.772022693	0.619947725	0.738488789	0.705205400	0.829943815	0.810332218
0.769358928	0.642400299	0.706815471	0.673084826	0.815727067	0.806687786
0.733543175	0.638307895	0.869627140	0.748857606	0.849250668	0.812910014
0.747843327	0.619504774	0.838657666	0.719530748	0.830670222	0.819903006
0.747785216	0.646412117	0.783148187	0.731675173	0.836652574	0.815839648
0.658527645	0.639550556	0.878812055	0.794738499	0.844928389	0.760580830
0.714735301	0.614641428	0.866551016	0.758902134	0.851124633	0.802107152
0.712007719	0.644688592	0.835069971	0.761909059	0.845022300	0.803568307
0.788619889	0.626866854	0.747779226	0.687506073	0.828589922	0.810394146
0.681187280	0.650420760	0.866112376	0.770670745	0.853889745	0.787402139
0.754447205	0.645786336	0.821110973	0.725946720	0.840722116	0.815819752
0.718399548	0.652647733	0.826376679	0.741650932	0.841957150	0.816876316
0.717088876	0.628461985	0.867120042	0.733845495	0.826206146	0.809230740
0.755004525	0.648676087	0.822689681	0.734222893	0.835695688	0.818988910
0.725745719	0.627061553	0.850129043	0.745366803	0.839770678	0.818384067
0.773111646	0.629749776	0.785799976	0.712140896	0.839475940	0.811001021
