            DEPT        DEPTH          TVD         ROP5         CRPM           GR         A16H         A22H         A28H         A34H         A40H         A16L         A22L         A28L         A34L         A40L         P16H         P22H         P28H         P34H         P40H         P16L         P22L         P28L         P34L         P40L       RES_BD      RES_BIT       RES_BM       RES_BS     RES_RING         RHOB         DRHO         TNPH          PEF         DCAV         UCAV         DHAP         DHAT          ECD       TAB_GR      TAB_DEN      TAB_NEU      TAB_RES   TAB_RES_BD  TAB_RES_BIT   TAB_RES_BM   TAB_RES_BS TAB_RES_RING 
       2841.49800   2841.50391   2840.09390    117.45530      0.00000     10.16535      0.26790      0.38044      0.40138      0.23237      0.21372      0.36902      0.44012      0.42076      0.14741      0.19113      0.26200      0.23413      0.24869      0.27858      0.24225      0.30000      0.28741      0.30000      0.50000      0.46175      0.31699      0.47183      0.30671      0.30611      0.29322      1.06061     -0.03396    130.00000      0.63974      -999.25      -999.25   4157.00057      1.00000      -999.25      0.18694      0.22027      0.28166      0.27681      0.10278      0.00639      0.10805      0.11208      0.09819
       2841.65040   2841.64380   2840.24608    115.90140      0.00000      9.56206      0.26806      0.38122      0.40147      0.23227      0.21363      0.36905      0.44011      0.42077      0.14741      0.19113      0.26214      0.23414      0.24866      0.27893      0.24287      0.30000      0.28742      0.30000      0.50000      0.46177      0.31745      0.47270      0.30651      0.30579      0.29244      1.06073     -0.03357    113.99730      0.65002      -999.25      -999.25   4155.99981      1.00000      -999.25      0.18945      0.22347      0.28514      0.28042      0.10680      0.01028      0.11084      0.11486      0.10153
       2841.80280   2841.80298   2840.39825    114.74940      0.00000      9.23780      0.26799      0.38003      0.40107      0.23223      0.21361      0.36903      0.44010      0.42076      0.14741      0.19112      0.26219      0.23415      0.24879      0.27898      0.24250      0.30000      0.28742      0.30000      0.50000      0.46177      0.31721      0.47338      0.30670      0.30613      0.29299      1.05822     -0.03426    130.00000      0.66955      -999.25      -999.25   4157.99988      1.00000      -999.25      0.19194      0.22667      0.28847      0.28375      0.10945      0.04403      0.11347      0.11722      0.10541
       2841.95520   2841.95166   2840.55042    107.62120      0.00000      9.50174      0.26786      0.38041      0.40136      0.23237      0.21374      0.36904      0.44009      0.42076      0.14741      0.19112      0.26206      0.23412      0.24867      0.27899      0.24292      0.30000      0.28741      0.30000      0.50000      0.46179      0.31675      0.47216      0.30591      0.30543      0.29301      1.05842     -0.03378    109.69310      0.64532      -999.25      -999.25   4157.00057      1.00000      -999.25      0.19375      0.22986      0.29140      0.28640      0.11139      0.05043      0.11514      0.11889      0.10737
       2842.10760   2842.10840   2840.70260    105.12910      0.00000      8.94873      0.26803      0.38029      0.40117      0.23235      0.21373      0.36902      0.44010      0.42076      0.14741      0.19112      0.26203      0.23413      0.24868      0.27875      0.24253      0.30000      0.28743      0.30000      0.50000      0.46176      0.31740      0.47169      0.30634      0.30564      0.29255      1.06062     -0.03386    117.52400      0.62796      -999.25      -999.25   4158.99919      1.00000      -999.25      0.19625      0.23292      0.29500      0.28973      0.11347      0.05792      0.11722      0.12111      0.10972
       2842.26000   2842.25903   2840.85477     83.15310      0.00000     10.11759      0.26805      0.38066      0.40142      0.23233      0.21366      0.36903      0.44010      0.42076      0.14741      0.19113      0.26198      0.23408      0.24874      0.27911      0.24271      0.30000      0.28739      0.30000      0.50000      0.46176      0.31682      0.47317      0.30659      0.30568      0.29298      1.06241     -0.03265    130.00000      0.59384      -999.25      -999.25   4155.99981      1.00000      -999.25      0.19528      0.23222      0.29500      0.28986      0.11209      0.06528      0.11598      0.11973      0.10833
       2842.41240   2842.41309   2841.00695     29.29872      0.00000     10.87169      0.26802      0.38051      0.40101      0.23230      0.21376      0.36903      0.44009      0.42075      0.14741      0.19112      0.26204      0.23418      0.24887      0.27915      0.24268      0.30000      0.28742      0.30000      0.50000      0.46174      0.31712      0.47277      0.30644      0.30596      0.29259      1.06202     -0.03233    105.94580      0.61513      -999.25      -999.25   4157.99988      1.00000      -999.25      0.16459      0.20138      0.26486      0.25986      0.08083      0.03111      0.08459      0.08847      0.07694
       2842.56480   2842.56641   2841.15912     25.76921      0.00000     11.46241      0.26789      0.38079      0.40179      0.23249      0.21374      0.36902      0.44013      0.42077      0.14741      0.19112      0.26220      0.23422      0.24865      0.27850      0.24249      0.30000      0.28741      0.30000      0.50000      0.46175      0.31666      0.47360      0.30538      0.30561      0.29290      1.05987     -0.03249    119.80400      0.61909      -999.25      -999.25   4157.99988      1.00000      -999.25      0.16069      0.19749      0.26193      0.25639      0.07611      0.03069      0.07999      0.08417      0.07236
       2842.71720   2842.71680   2841.31129     22.72105      0.00000     10.59519      0.26803      0.38084      0.40153      0.23240      0.21371      0.36904      0.44008      0.42076      0.14741      0.19112      0.26186      0.23412      0.24876      0.27865      0.24217      0.30000      0.28742      0.30000      0.50000      0.46177      0.31722      0.47338      0.30598      0.30564      0.29189      1.06057     -0.03291    130.00000      0.64613      -999.25      -999.25   4159.99995      1.00000      -999.25      0.15597      0.19291      0.25834      0.25277      0.07083      0.02625      0.07500      0.07833      0.06695
       2842.86960   2842.85767   2841.46347     19.47316      0.00000     10.33125      0.26790      0.38034      0.40149      0.23239      0.21369      0.36904      0.44008      0.42076      0.14741      0.19112      0.26225      0.23416      0.24862      0.27910      0.24324      0.30000      0.28740      0.30000      0.50000      0.46176      0.31638      0.47237      0.30610      0.30567      0.29254      1.05868     -0.03451    130.00000      0.60615      -999.25      -999.25   4158.99919      1.00000      -999.25      0.14791      0.18555      0.25097      0.24583      0.06250      0.01708      0.06582      0.06861      0.05832
       2843.02200   2843.02319   2841.61564     19.60021      0.00000     10.68568      0.31647      0.31731      0.31849      0.31983      0.32092      0.31839      0.31969      0.32132      0.32228      0.32211      0.31865      0.31927      0.31992      0.32001      0.31948      0.31794      0.31910      0.32033      0.32153      0.32262      0.31672      0.47216      0.30646      0.30583      0.29206      1.05883     -0.03505    119.83550      0.60226      8.50000      -999.25   4158.99919      1.00000      -999.25      0.15153      0.18972      0.25542      0.25000      0.06486      0.02042      0.06764      0.07014      0.06153
       2843.17440   2843.17480   2841.76782     18.03200      0.00000     10.98733      0.31626      0.31676      0.31816      0.31960      0.32010      0.31830      0.31978      0.32121      0.32203      0.32206      0.31869      0.31889      0.31960      0.32058      0.32132      0.31817      0.31923      0.32008      0.32093      0.32198      0.31664      0.47136      0.30595      0.30639      0.29249      1.05571     -0.03606    109.93460      0.56333      8.50000      -999.25   4157.99988      1.00000      -999.25      0.14874      0.18639      0.25194      0.24736      0.05958      0.01694      0.06208      0.06471      0.05680
       2843.32680   2843.32471   2841.91999     17.32347      0.00000     10.94962      0.31677      0.31719      0.31801      0.31909      0.31997      0.31841      0.31970      0.32140      0.32225      0.32174      0.31887      0.31933      0.31929      0.31929      0.31986      0.31837      0.31950      0.32014      0.32021      0.32022      0.31672      0.47352      0.30686      0.30497      0.29200      1.05623     -0.03484    130.00000      0.58555      8.50000      -999.25   4157.99988      1.00000      -999.25      0.14876      0.18625      0.25195      0.24722      0.05736      0.01750      0.06000      0.06306      0.05486
       2843.47920   2843.47925   2842.07216     17.09737      0.00000     10.10502      0.31649      0.31724      0.31831      0.31888      0.31859      0.31836      0.31989      0.32157      0.32207      0.32114      0.31870      0.31924      0.31982      0.31998      0.31970      0.31813      0.31941      0.32047      0.32131      0.32216      0.31699      0.47317      0.30522      0.30625      0.29227      1.05593     -0.03431    101.01550      0.59783      8.50000      -999.25   4157.99988      1.00000      -999.25      0.14986      0.18777      0.25333      0.24861      0.05666      0.01819      0.05972      0.06277      0.05403
       2843.63160   2843.63403   2842.22434     16.60824      0.00000      9.69026      0.31643      0.31701      0.31812      0.31946      0.32045      0.31863      0.32018      0.32124      0.32118      0.32029      0.31882      0.31958      0.32025      0.32058      0.32068      0.31790      0.31919      0.32042      0.32133      0.32198      0.31546      0.47338      0.30519      0.30320      0.29447      1.05744     -0.03432    112.51920      0.60715      8.50000      -999.25   4158.99919      1.00000      -999.25      0.14986      0.18820      0.25416      0.24903      0.05542      0.01791      0.05847      0.06181      0.05236
       2843.78400   2843.78467   2842.37651     16.70953      0.00000      9.61485      0.31632      0.31697      0.31779      0.31796      0.31727      0.31905      0.32016      0.32135      0.32182      0.32137      0.31855      0.31928      0.32018      0.32089      0.32124      0.31795      0.31915      0.32005      0.32106      0.32245      0.31659      0.47381      0.30765      0.30260      0.29294      1.05745     -0.03480    130.00000      0.61251      8.50000      -999.25   4159.99995      1.00000      -999.25      0.14986      0.18833      0.25444      0.24958      0.05389      0.01708      0.05722      0.06069      0.05083
       2843.93640   2843.93457   2842.52868     24.78337      0.00000      9.61485      0.31617      0.31707      0.31882      0.32066      0.32168      0.31882      0.31964      0.32117      0.32244      0.32266      0.31842      0.31907      0.31998      0.32073      0.32104      0.31781      0.31905      0.32039      0.32129      0.32161      0.31317      0.47368      0.30775      0.30624      0.29468      1.05809     -0.03498    130.00000      0.61409      8.50000      -999.25   4158.99919      1.00000      -999.25      0.14917      0.18807      0.25473      0.24917      0.05195      0.01556      0.05542      0.05862      0.04862
       2844.08880   2844.08911   2842.68086     26.73625      0.00000      9.57715      0.31635      0.31665      0.31815      0.31995      0.32081      0.31837      0.31980      0.32135      0.32255      0.32305      0.31873      0.31904      0.31932      0.32015      0.32159      0.31795      0.31923      0.32031      0.32096      0.32139      0.31297      0.47508      0.30690      0.30009      0.29087      1.05743     -0.03488    106.87670      0.61023      8.50000      -999.25   4161.00071      1.00000      -999.25      0.15028      0.18931      0.25653      0.25069      0.05139      0.01542      0.05459      0.05805      0.04792
       2844.24120   2844.24292   2842.83303     29.46802      0.00000      8.87583      0.31629      0.31726      0.31849      0.31969      0.32051      0.31877      0.31992      0.32139      0.32228      0.32213      0.31864      0.31934      0.31982      0.32019      0.32066      0.31789      0.31910      0.32021      0.32099      0.32151      0.31658      0.47462      0.30681      0.30048      0.28820      1.05736     -0.03547    130.00000      0.59261      8.50000      -999.25   4161.00071      1.00000      -999.25      0.15139      0.19042      0.25847      0.25250      0.05056      0.01515      0.05403      0.05736      0.04736
       2844.39360   2844.39380   2842.98521     35.45506      0.00000      7.97090      0.31651      0.31733      0.31842      0.31907      0.31895      0.31848      0.31969      0.32133      0.32194      0.32106      0.31848      0.31927      0.32005      0.32065      0.32109      0.31796      0.31914      0.32010      0.32077      0.32138      0.31001      0.47745      0.30121      0.30509      0.29182      1.05574     -0.03628    130.00000      0.55725      8.50000      -999.25   4159.99995      1.00000   4787.17700      0.15236      0.19167      0.26056      0.25472      0.05028      0.01527      0.05361      0.05708      0.04681
       2844.54600   2844.54395   2843.13738     33.17826      0.00000      8.08402      0.31638      0.31674      0.31822      0.31960      0.31975      0.31849      0.31968      0.32095      0.32211      0.32287      0.31891      0.31919      0.31950      0.31964      0.31957      0.31803      0.31889      0.31989      0.32057      0.32079      0.31082      0.47607      0.31138      0.30761      0.28322      1.05755     -0.03551    130.00000      0.56809      8.50000      -999.25   4161.00071      1.00000    413.58030      0.15320      0.19347      0.26291      0.25681      0.04986      0.01570      0.05333      0.05708      0.04653
       2844.69840   2844.69775   2843.28955     36.55407      0.00000      8.78534      0.31664      0.31717      0.31817      0.31897      0.31906      0.31741      0.31972      0.32155      0.32469      0.32906      0.31856      0.31919      0.32009      0.32036      0.31975      0.31860      0.31897      0.31940      0.31963      0.31958      0.31608      0.47779      0.30562      0.30152      0.28758      1.05890     -0.03441    130.00000      0.58521      8.50000      -999.25   4162.00002      1.00000    174.81200      0.15416      0.19514      0.26528      0.25902      0.04944      0.01513      0.05319      0.05639      0.04597
       2844.85080   2844.84790   2843.44173     37.43264      0.00000      9.05681      0.31634      0.31713      0.31813      0.31957      0.32117      0.31701      0.32054      0.32289      0.32701      0.33327      0.31836      0.31905      0.31997      0.31977      0.31822      0.31809      0.31845      0.31913      0.32093      0.32357      0.31917      0.47895      0.30316      0.30715      0.29045      1.06020     -0.03421    101.59370      0.56947      8.50000      -999.25   4158.99919      1.00000    107.04430      0.15514      0.19653      0.26708      0.26153      0.04944      0.01416      0.05264      0.05569      0.04569
       2845.00320   2845.00537   2843.59390     36.98830      0.00000      9.92404      0.31581      0.31679      0.31790      0.32196      0.32879      0.31542      0.32294      0.32658      0.33113      0.33910      0.31929      0.31895      0.31882      0.31907      0.31948      0.31750      0.31824      0.31903      0.32221      0.32789      0.31303      0.48445      0.31177      0.30564      0.29604      1.05987     -0.03480    114.73760      0.55324      8.50000      -999.25   4163.00078      1.00000     84.20580      0.15598      0.19806      0.26876      0.26321      0.04876      0.01279      0.05181      0.05556      0.04556
       2845.15560   2845.15625   2843.74607     37.03967      0.00000     10.24830      0.31456      0.31973      0.32264      0.32718      0.33541      0.31621      0.32813      0.33384      0.33818      0.34552      0.31875      0.31835      0.31865      0.32132      0.32575      0.31492      0.31914      0.32150      0.32520      0.33239      0.31989      0.48688      0.30630      0.31373      0.29243      1.05991     -0.03555    130.00000      0.50956      8.50000      -999.25   4162.00002      1.00000     66.67714      0.15681      0.19847      0.27027      0.26458      0.04764      0.01124      0.05139      0.05527      0.04458
       2845.30800   2845.30859   2843.89825     38.23016      0.00000     12.17881      0.31283      0.32250      0.32831      0.33369      0.34222      0.32124      0.33668      0.34362      0.34666      0.35214      0.31729      0.31884      0.32015      0.32335      0.32887      0.31369      0.32125      0.32512      0.32882      0.33646      0.31881      0.50010      0.31000      0.31138      0.29790      1.06050     -0.03494    130.00000      0.56169      8.50000      -999.25   4162.00002      1.00000     56.13112      0.15876      0.19987      0.35307      0.26694      0.04806      0.01098      0.05195      0.05583      0.04431
       2845.46040   2845.46167   2844.05042     40.87083      0.00000     13.23456      0.31879      0.33302      0.34030      0.34401      0.35085      0.34139      0.35650      0.36499      0.36836      0.37134      0.31476      0.32186      0.32571      0.32917      0.33602      0.31770      0.32900      0.33504      0.33831      0.34466      0.34125      0.50657      0.31201      0.30424      0.29994      1.06319     -0.03343    130.00000      0.60687      8.50000      -999.25   4162.00002      1.00000     46.88173      0.16111      0.20181      0.36278      0.35028      0.04917      0.01125      0.05305      0.05722      0.04528
       2845.61280   2845.61060   2844.20259     42.47181      0.00000     15.37622      0.32702      0.34167      0.35056      0.35477      0.35980      0.35698      0.36870      0.37639      0.37955      0.38073      0.31339      0.32446      0.33012      0.33364      0.34133      0.32448      0.33667      0.34345      0.34680      0.35277      0.33935      0.51265      0.31676      0.31156      0.33495      1.06751     -0.03419    115.57550      0.63863      8.50000      -999.25   4163.00078      1.00000     41.05896      0.16361      0.20444      0.37694      0.36028      0.05055      0.01208      0.05472      0.05889      0.04666
       2845.76520   2845.76172   2844.35477     44.09562      0.00000     19.62938      0.35141      0.36496      0.37169      0.37723      0.38822      0.38530      0.39471      0.40238      0.40627      0.40702      0.32448      0.33387      0.33827      0.34049      0.34616      0.34387      0.35481      0.36247      0.36671      0.37114      0.33843      0.53812      0.32710      0.33111      0.33285      1.08044     -0.03356    110.77610      0.72214      8.50000      -999.25   4162.00002      1.00000     36.69787      0.16653      0.20667      -999.25      0.37431      0.05209      0.01292      0.05625      0.06070      0.04792
       2845.91760   2845.91919   2844.50694     45.18034      0.00000     24.82517      0.40734      0.41361      0.42527      0.43651      0.44143      0.43165      0.43804      0.44429      0.44715      0.44613      0.37969      0.38547      0.39134      0.39618      0.40004      0.40027      0.40959      0.41946      0.42733      0.43260      0.33467      0.54118      0.33885      0.33769      0.34340      1.09956     -0.03210    109.79350      0.81226      8.50000      -999.25   4163.00078      1.00000     33.12420      0.16903      0.20917      -999.25      0.39167      0.05319      0.01306      0.05764      0.06222      0.04903
       2846.07000   2846.06763   2844.65911     46.08334      0.00000     28.42980      0.45272      0.45971      0.46870      0.47646      0.48070      0.46367      0.47144      0.47697      0.47916      0.47938      0.45806      0.47113      0.48195      0.49030      0.49903      0.45907      0.47168      0.48383      0.49356      0.50133      0.37886      0.54757      0.34396      0.35187      0.34364      1.11853     -0.02872    117.77370      0.92400      8.50000      -999.25   4164.00009      1.00000     30.58080      0.17111      0.21195      0.42570      -999.25      0.05459      0.01347      0.05917      0.06361      0.05014
       2846.22240   2846.21924   2844.81129     46.82598      0.00000     29.12357      0.48045      0.49246      0.50205      0.50993      0.51803      0.49497      0.50500      0.50966      0.51075      0.51314      0.50041      0.51628      0.52880      0.53774      0.54740      0.49888      0.51367      0.52536      0.53414      0.54337      0.38377      0.58752      0.36681      0.35190      0.44927      1.13137     -0.02583    130.00000      0.94387      8.50000      -999.25   4162.00002      1.00000     27.59383      0.17320      0.21458      0.46403      0.42236      0.05583      0.01347      0.06028      0.06472      0.05126
       2846.37480   2846.37769   2844.96346     47.50429      0.00000     30.45080      0.50123      0.50726      0.51955      0.52773      0.52525      0.51433      0.52523      0.52769      0.52808      0.53230      0.50432      0.52161      0.53524      0.54419      0.55313      0.51011      0.52572      0.53741      0.54538      0.55385      0.39957      0.58607      0.36870      0.35624      0.45123      1.13450     -0.02566    114.73740      0.95044      8.50000      -999.25   4163.00078      1.00000     25.58546      0.17431      0.21695      0.46834      0.46055      0.05681      0.01347      0.06125      0.06584      0.05236
       2846.52720   2846.52441   2845.11563     48.17547      0.00000     32.90165      0.49499      0.51553      0.52456      0.53047      0.54476      0.53460      0.54401      0.54565      0.54681      0.55277      0.51052      0.52450      0.53724      0.54641      0.55383      0.52137      0.53408      0.54325      0.54985      0.55756      0.41281      0.61380      0.37927      0.36618      0.45601      1.13820     -0.02571    111.82820      0.95030      8.50000      -999.25   4163.00078      1.00000     23.86210      0.17584      0.21985      0.47458      0.46514      0.05805      0.01402      0.06264      0.06791      0.05361
       2846.67960   2846.68237   2845.26781     49.49717      0.00000     35.46561      0.53348      0.54222      0.54619      0.55187      0.56342      0.55799      0.56740      0.56692      0.56687      0.57422      0.52039      0.53514      0.54939      0.55796      0.56179      0.53501      0.54753      0.55828      0.56680      0.57489      0.41965      0.62404      0.39019      0.36541      0.47567      1.13965     -0.02734    117.30700      0.94187      8.50000      -999.25   4164.00009      1.00000     22.63759      0.17709      0.22265      0.48444      0.47112      0.05917      0.01375      0.06444      0.06917      0.05458
       2846.83200   2846.83472   2845.41998     49.48688      0.00000     37.08693      0.53224      0.54314      0.55329      0.56431      0.57638      0.56790      0.57685      0.57880      0.58087      0.58766      0.53034      0.54587      0.55675      0.56501      0.57629      0.54294      0.55399      0.56511      0.57520      0.58416      0.43623      0.62946      0.40287      0.37623      0.48791      1.14223     -0.02707    103.65810      0.93870      8.50000      9.18558   4164.00009      1.00000     21.14841      0.17889      0.22487      0.49958      0.48111      0.06111      0.01348      0.06584      0.07028      0.05584
       2846.98440   2846.98242   2845.57215     48.20510      0.00000     37.57710      0.54254      0.55467      0.56227      0.56635      0.57077      0.56906      0.58126      0.58721      0.59198      0.59926      0.53235      0.54599      0.55922      0.57004      0.57942      0.54477      0.55651      0.56795      0.57849      0.58843      0.44345      0.63595      0.41511      0.37055      0.48586      1.14523     -0.02615    108.68720      0.94017      8.50000      9.29625   4164.00009      1.00000     20.03246      0.18028      0.22695      0.52389      0.49611      0.06237      0.01375      0.06681      0.07111      0.05763
       2847.13680   2847.13770   2845.72433     46.59015      0.00000     37.78825      0.54863      0.55411      0.56418      0.57704      0.58775      0.57009      0.58383      0.59032      0.59438      0.60052      0.53262      0.54804      0.56011      0.56762      0.57466      0.54498      0.55688      0.56741      0.57718      0.58766      0.44633      0.66295      0.39748      0.37292      0.48716      1.14250     -0.02761    105.20430      0.98368      8.50000      9.19750   4164.99940      1.00000     19.01044      0.18209      0.22889      0.52736      0.52014      0.06306      0.01389      0.06736      0.07194      0.05862
       2847.28920   2847.28931   2845.87650     45.79623     30.20000     36.74005      0.53768      0.55209      0.56738      0.57871      0.58449      0.57492      0.58726      0.59581      0.60216      0.60797      0.53759      0.54917      0.55730      0.56488      0.57609      0.54371      0.55852      0.57089      0.58001      0.58843      0.42947      0.65555      0.40134      0.37759      0.49328      1.25288     -0.02147    112.65210      1.46810      9.69158      8.85375   4166.99947      1.00000     18.09624      0.18472      0.31181      0.53347      0.52416      0.06416      0.01458      0.06874      0.07333      0.05986
       2847.44160   2847.44409   2846.02867     45.75236     31.20000     35.28211      0.54183      0.55822      0.57491      0.58031      0.57363      0.58311      0.59508      0.60432      0.61062      0.61481      0.53546      0.54958      0.56153      0.57066      0.57983      0.54637      0.56199      0.57420      0.58186      0.58847      0.43584      0.65380      0.40883      0.37242      0.50838      1.26560     -0.02257    108.95810      1.55850      9.57209      8.81815   4164.99940      1.00000     17.14691      0.18763      0.32125      0.54459      0.53042      0.06569      0.01569      0.07027      0.07542      0.06110
       2847.59400   2847.59229   2846.18085     44.78337     30.90000     33.74373      0.56960      0.57572      0.58495      0.59006      0.58768      0.60254      0.61106      0.61899      0.62347      0.62404      0.53743      0.55397      0.56784      0.57642      0.58308      0.56212      0.57512      0.58644      0.59334      0.59736      0.45060      0.66656      0.41187      0.38319      0.52263      1.28388     -0.01583    106.29840      1.55325      9.50754      8.80516   4164.99940      1.00000     16.46707      0.18972      0.33416      0.57652      0.54083      0.06652      0.01611      0.07166      0.07680      0.06194
       2847.74640   2847.74854   2846.33302     44.22358     30.60000     35.53347      0.57802      0.59193      0.60113      0.60547      0.60897      0.61444      0.62003      0.62693      0.63092      0.63024      0.54654      0.56108      0.57346      0.58186      0.58903      0.57290      0.58427      0.59532      0.60230      0.60532      0.44429      0.67999      0.41188      0.36836      0.51018      1.28068     -0.01780    114.14110      1.57601      9.62790      8.73951   4166.00016      1.00000     15.72815      0.19194      0.35070      0.58500      0.57263      0.06778      0.01667      0.07291      0.07764      0.06264
       2847.89880   2847.89697   2846.48519     43.38929     30.60000     37.65503      0.60801      0.62049      0.62787      0.63137      0.63543      0.63311      0.63613      0.64205      0.64590      0.64478      0.57690      0.59268      0.60830      0.61933      0.62635      0.60338      0.61386      0.62573      0.63412      0.63734      0.45983      0.68772      0.41013      0.40160      0.52495      1.29428     -0.01942     99.25339      1.60013      9.71316      8.85200   4164.99940      1.00000     14.95308      0.19432      -999.25      0.59695      0.58112      0.06903      0.01737      0.07376      0.07834      0.06389
