            DEPT        DEPTH          TVD         ROP5         CRPM           GR         A16H         A22H         A28H         A34H         A40H         A16L         A22L         A28L         A34L         A40L         P16H         P22H         P28H         P34H         P40H         P16L         P22L         P28L         P34L         P40L       RES_BD      RES_BIT       RES_BM       RES_BS     RES_RING         RHOB         DRHO         TNPH          PEF         DCAV         UCAV         DHAP         DHAT          ECD       TAB_GR      TAB_DEN      TAB_NEU      TAB_RES   TAB_RES_BD  TAB_RES_BIT   TAB_RES_BM   TAB_RES_BS TAB_RES_RING
       1920.54480   1920.54456   1920.47977     18.40578    104.60000     64.26867      1.18073      1.18750      1.19089      1.19239      1.19430      1.22531      1.22565      1.22258      1.21587      1.20877      1.13315      1.14073      1.14555      1.14903      1.15399      1.15906      1.16577      1.17008      1.17047      1.16892      1.23572      1.29331      1.45660      1.02964      1.24045      1.78733      0.11681     76.22787      2.60146      9.03323      9.38250   2802.99932      6.00000      1.55399      0.46986      0.53348      0.73583      0.72598      0.27347      0.03001      0.28361      0.29361      0.26458
       1920.69720   1920.69763   1920.63216     18.34692    101.90000     63.52623      1.19221      1.19686      1.19887      1.19912      1.19942      1.23254      1.23376      1.22983      1.22074      1.21127      1.13972      1.14639      1.15192      1.15672      1.16197      1.16948      1.17494      1.17850      1.17736      1.17310      1.50546      1.32256      1.86235      1.14654      1.31609      1.79648      0.10919     71.58031      2.61763      8.93095      9.28250   2806.99946      6.00000      1.55140      0.46958      0.53375      0.73722      0.72888      0.27666      0.03097      0.28666      0.29554      0.26652
       1920.84960   1920.84985   1920.78454     18.07641    102.10000     61.61524      1.19656      1.20056      1.20356      1.20556      1.20685      1.23998      1.23807      1.23243      1.22324      1.21446      1.14794      1.15646      1.16373      1.16924      1.17430      1.17504      1.18142      1.18498      1.18442      1.18210      1.15807      1.32717      1.83853      1.16947      1.29659      1.79311      0.09616     74.60859      2.69344      8.82224      9.15750   2802.00001      6.00000      1.55205      0.46890      0.53389      0.73611      0.72847      0.27791      0.03043      0.28680      0.29327      0.26792
       1921.00200   1921.00232   1920.93693     19.37208    101.10000     61.50640      1.20378      1.20756      1.21080      1.21275      1.21330      1.25037      1.24843      1.23955      1.22833      1.22102      1.15821      1.16675      1.17518      1.18178      1.18666      1.18665      1.19109      1.19398      1.19301      1.18945      1.19992      1.27507      2.12979      1.13542      1.43325      1.79812      0.09482     74.12456      2.72886      8.77506      9.12437   2802.99932      6.00000      1.55406      0.46833      0.53444      0.73778      0.72889      0.27958      0.18375      0.28604      0.29306      0.27069
       1921.15440   1921.15454   1921.08931     19.17589    102.60000     58.38034      1.20397      1.20670      1.20943      1.21144      1.21219      1.24694      1.24705      1.24152      1.23200      1.22363      1.15380      1.15923      1.16680      1.17318      1.17613      1.18192      1.18622      1.19005      1.18981      1.18573      1.11113      1.24892      2.35759      1.17892      1.40466      1.80386      0.10994     74.77334      2.75932      8.94559      9.19250   2802.99932      6.00000      1.55199      0.46819      0.53639      0.74069      0.73069      0.27896      0.18499      0.28597      0.29333      0.27249
       1921.30680   1921.30603   1921.24169     19.19216    101.70000     57.45333      1.20273      1.20633      1.21006      1.21263      1.21330      1.24692      1.24819      1.24296      1.23284      1.22362      1.15533      1.16172      1.16906      1.17539      1.17970      1.18253      1.18690      1.19097      1.19199      1.18997      1.08492      1.31370      2.38731      1.06987      1.24145      1.80570      0.12727     76.67678      2.72063      9.03014      9.41911   2806.99946      6.00000      1.55183      0.46805      0.53582      0.73929      0.73277      0.27805      0.18306      0.28541      0.29179      0.27104
       1921.45920   1921.45923   1921.39408     18.83118    101.70000     57.33714      1.20436      1.20721      1.21075      1.21394      1.21555      1.24940      1.24933      1.24508      1.23790      1.23155      1.15538      1.16213      1.16931      1.17493      1.17857      1.18376      1.18797      1.19223      1.19353      1.19155      1.03115      1.26578      2.43900      1.02843      1.30596      1.80541      0.14083     74.22599      2.64901      9.14401      9.43287   2804.99939      6.00000      1.54484      0.46749      0.53666      0.74096      0.73110      0.27722      0.18402      0.28360      0.29290      0.26986
       1921.61160   1921.60999   1921.54646     15.35595    101.80000     58.20916      1.19956      1.20498      1.20897      1.21097      1.21160      1.24768      1.25074      1.24558      1.23618      1.22918      1.15651      1.16424      1.17252      1.17855      1.18173      1.18041      1.18648      1.19222      1.19337      1.18994      1.06765      1.26691      2.42645      1.01462      1.31218      1.79469      0.13886     77.88463      2.59218      9.12320      9.37975   2804.99939      6.00000      1.54792      0.31582      0.38318      0.58958      0.58041      0.12305      0.03111      0.13235      0.13861      0.11667
       1921.76400   1921.76538   1921.69885     15.74805     99.80000     59.80466      1.20018      1.20387      1.20698      1.20967      1.21184      1.24935      1.25103      1.24846      1.24333      1.23899      1.14921      1.15614      1.16349      1.16798      1.16915      1.17614      1.18120      1.18607      1.18730      1.18478      0.98790      1.34204      2.38627      0.97553      1.30770      1.79665      0.14424     73.11426      2.52218      9.21389      9.47354   2808.00022      6.00000      1.55692      0.31848      0.38402      0.59070      0.58125      0.12402      0.03639      0.13028      0.14250      0.11472
       1921.91640   1921.91370   1921.85123     16.19377    101.90000     59.81344      1.19790      1.20234      1.20733      1.21156      1.21380      1.25080      1.25458      1.25226      1.24503      1.23786      1.14927      1.15614      1.16361      1.16928      1.17251      1.17765      1.18371      1.18823      1.18785      1.18375      0.98364      1.28292      2.47278      0.98255      1.32205      1.78255      0.13696     75.49673      2.53310      9.16725      9.81229   2806.00015      6.00000      1.55359      0.31972      0.38485      0.59264      0.58472      0.12430      0.03667      0.13652      0.14444      0.11804
       1922.06880   1922.06836   1922.00362     16.11211     95.30000     58.85007      1.19595      1.20158      1.20742      1.21208      1.21457      1.25119      1.25676      1.25594      1.25182      1.24884      1.14173      1.14813      1.15501      1.16033      1.16357      1.17147      1.17750      1.18379      1.18559      1.18232      0.99798      1.31329      2.34206      1.09817      1.26636      1.79587      0.14911     77.31658      2.46866      9.25179      9.50413   2804.99939      6.00000      1.54864      0.31945      0.48278      0.59222      0.58348      0.12736      0.03444      0.13528      0.14265      0.11514
       1922.22120   1922.22302   1922.15600     16.00543    100.00000     58.58952      1.20252      1.20674      1.21227      1.21627      1.21687      1.25532      1.26042      1.25891      1.25483      1.25270      1.15332      1.16077      1.16820      1.17336      1.17627      1.18205      1.18870      1.19289      1.19219      1.18864      2.33641      1.38497      1.92523      1.09341      1.27950      1.78990      0.13962     74.84188      2.49646      9.19724      9.48604   2806.99946      6.00000      1.55198      0.31958      0.48181      0.59250      0.58458      0.12764      0.03569      0.13500      0.14333      0.11972
       1922.37360   1922.37305   1922.30839     15.63835    101.70000     59.49800      1.20767      1.21227      1.21766      1.22229      1.22468      1.25905      1.26609      1.26674      1.26358      1.26085      1.15704      1.16466      1.17206      1.17737      1.18082      1.18541      1.19111      1.19572      1.19589      1.19237      2.74701      1.32387      2.20577      1.25191      1.33792      1.80727      0.13861     78.60885      2.49108      9.20355      9.26446   2806.00015      6.00000      1.54439      0.31501      0.47459      0.58973      0.57889      0.12140      0.03223      0.12973      0.13597      0.11403
       1922.52600   1922.52686   1922.46077     15.36916    100.20000     61.89226      1.21987      1.22671      1.23234      1.23646      1.23931      1.27319      1.27953      1.27838      1.27272      1.26798      1.17154      1.17950      1.18702      1.19269      1.19692      1.19747      1.20474      1.21069      1.21227      1.21037      2.81391      1.36256      2.26833      1.27438      1.36926      1.80638      0.12571     78.09885      2.52897      9.13719      9.38625   2804.99939      6.00000      1.55028      0.31610      0.47819      0.59457      0.58347      0.12347      0.03596      0.12971      0.13596      0.11514
       1922.67840   1922.67834   1922.61316     15.39068     99.50000     61.82402      1.23019      1.23748      1.24256      1.24596      1.24880      1.28284      1.29170      1.29120      1.28489      1.27948      1.17943      1.18756      1.19534      1.20114      1.20531      1.20675      1.21502      1.22120      1.22181      1.21846      2.74862      1.34468      2.24493      1.22940      1.32130      1.81743      0.13035     71.84797      2.53738      9.15061      9.46229   2808.99953      6.00000      1.54372      0.31820      0.47959      0.59708      0.58764      0.12278      0.03792      0.12903      0.13959      0.11653
       1922.83080   1922.82922   1922.76554     15.23775    100.30000     62.24113      1.24448      1.25232      1.25684      1.25966      1.26290      1.29946      1.30795      1.30531      1.29773      1.29321      1.19196      1.20002      1.20713      1.21260      1.21742      1.21951      1.22746      1.23459      1.23744      1.23635      2.76066      1.27748      2.19542      1.15455      1.23040      1.80752      0.12170     79.11050      2.54197      9.11032      9.46354   2810.00029      6.00000      1.55316      0.31638      0.47833      0.59597      0.58819      0.12014      0.03549      0.13069      0.13736      0.11389
       1922.98320   1922.98376   1922.91792     14.95522     94.70000     61.38845      1.25421      1.26144      1.26580      1.26912      1.27311      1.30755      1.31750      1.31598      1.30986      1.30706      1.19770      1.20581      1.21333      1.21845      1.22174      1.22985      1.23816      1.24314      1.24349      1.24196      2.80833      1.31240      2.31194      1.13349      1.28665      1.82156      0.13063     83.04026      2.58345      9.15491      9.61281   2808.00022      6.00000      1.54346      0.31541      0.47708      0.59639      0.58583      0.12055      0.03236      0.12722      0.13388      0.11000
       1923.13560   1923.13525   1923.07031     17.53897    104.40000     61.73038      1.27429      1.28248      1.28833      1.29186      1.29430      1.33129      1.33972      1.33827      1.33159      1.32679      1.21468      1.22268      1.23099      1.23735      1.24139      1.25052      1.25944      1.26639      1.26760      1.26448      2.69879      1.35405      2.25166      1.19954      1.32225      1.81912      0.12477     83.03869      2.61255      9.08495      9.54330   2806.00015      6.00000      1.53574      0.31222      0.47709      0.59459      0.58640      0.11722      0.02973      0.12389      0.13445      0.11056
       1923.28800   1923.28760   1923.22269     17.40208     97.70000     62.67920      1.29680      1.30327      1.30928      1.31321      1.31469      1.35177      1.35707      1.35168      1.34248      1.33757      1.23313      1.23988      1.24810      1.25474      1.25826      1.26982      1.27730      1.28300      1.28479      1.28393      2.55241      1.37802      1.99524      1.31742      1.39793      1.83096      0.12140     76.19553      2.67313      9.00741      9.36042   2808.00022      6.00000      1.54518      0.41043      0.47472      0.59417      0.58570      0.11500      0.02722      0.12557      0.13529      0.10834
       1923.44040   1923.42444   1923.37508     17.33303    104.80000     60.81652      1.32205      1.32549      1.33012      1.33369      1.33452      1.36866      1.37482      1.37322      1.36356      1.35244      1.25555      1.26110      1.26901      1.27578      1.27893      1.28989      1.29646      1.30453      1.30732      1.30304      1.99635      1.40235      1.36428      0.86457      1.26819      1.81789      0.09574     73.26376      2.76895      8.79344      9.25304   2808.00022      6.00000      1.53929      0.41062      0.47812      0.59673      0.58771      0.11910      0.03006      0.12882      0.13730      0.10853
       1923.59280   1923.59143   1923.52746     17.75231     97.10000     59.15740      1.34444      1.34667      1.35130      1.35571      1.35715      1.38913      1.39118      1.38723      1.37946      1.37296      1.28157      1.28813      1.29558      1.30091      1.30314      1.31335      1.31937      1.32597      1.32660      1.32046      1.44595      1.44592      1.50293      1.14756      1.41496      1.81708      0.07069     74.35709      2.85125      8.62649      9.09556   2808.99953      6.00000      1.53682      0.41000      0.48027      0.59957      0.58972      0.12180      0.02930      0.13028      0.13819      0.11209
       1923.74520   1923.74536   1923.67985     17.80074    100.70000     60.26643      1.36039      1.36266      1.36608      1.37005      1.37298      1.40434      1.40593      1.40054      1.38853      1.37651      1.29777      1.30320      1.31053      1.31729      1.32149      1.33033      1.33705      1.34268      1.34345      1.34006      1.43600      1.48697      1.43503      1.22684      1.49994      1.82300      0.05947     82.83737      2.88780      8.60902      9.02250   2812.00036      6.00000      1.53569      0.41249      0.48236      0.60111      0.59221      0.12292      0.03416      0.13083      0.13708      0.11444
       1923.89760   1923.89905   1923.83223     18.62951    102.40000     63.49429      1.36945      1.37206      1.37568      1.38108      1.38673      1.41100      1.41241      1.40951      1.40032      1.38929      1.30687      1.31004      1.31559      1.32107      1.32401      1.34201      1.34562      1.35041      1.35125      1.34684      1.39785      1.40874      1.45504      1.37594      1.43366      1.82930      0.05546     76.62014      2.94975      8.63678      9.06019   2810.00029      6.00000      1.53065      0.41445      0.48390      0.60500      0.59473      0.12445      0.03570      0.13070      0.14014      0.11654
       1924.05000   1924.05151   1923.98462     18.73910     95.70000     64.77523      1.37792      1.37956      1.38104      1.38287      1.38477      1.42011      1.41486      1.41038      1.40301      1.39370      1.31815      1.31908      1.32203      1.32621      1.32954      1.35082      1.35201      1.35463      1.35567      1.35365      1.42255      1.44130      1.41985      1.33505      1.32185      1.84373      0.06401     73.80267      2.95988      8.68558      9.22018   2812.00036      6.00000      1.54218      0.41278      0.48333      0.60445      0.59569      0.12139      0.03376      0.13083      0.13751      0.11514
       1924.20240   1924.20227   1924.13700     18.88353    100.70000     62.46384      1.37774      1.37886      1.38127      1.38352      1.38405      1.41982      1.41886      1.41594      1.40683      1.39461      1.31699      1.32089      1.32543      1.32917      1.33138      1.34937      1.35194      1.35617      1.35628      1.35062      1.43763      1.41271      1.40480      1.30684      1.35839      1.83820      0.06194     74.62117      2.97740      8.70089      9.24071   2810.00029      6.00000      1.53757      0.41542      0.48500      0.60471      0.59820      0.12458      0.03583      0.13126      0.13931      0.11513
       1924.35480   1924.35376   1924.28938     18.14143    102.00000     62.18784      1.38803      1.38755      1.38851      1.38897      1.38744      1.43425      1.43157      1.42631      1.41715      1.40750      1.33716      1.33658      1.33917      1.34156      1.34046      1.36527      1.36652      1.36997      1.36930      1.36245      1.41926      1.45275      1.44542      1.37225      1.44525      1.84017      0.05894     77.42148      2.93718      8.68501      9.31319   2810.99960      6.00000      1.54106      0.41319      0.48362      0.60417      0.59249      0.11904      0.02986      0.12709      0.13375      0.11236
       1924.50720   1924.50696   1924.44177     18.62033    101.30000     60.53125      1.40005      1.39552      1.39590      1.39468      1.38762      1.43814      1.43545      1.42914      1.41770      1.40566      1.34332      1.34721      1.35156      1.35363      1.35286      1.37238      1.37340      1.37575      1.37337      1.36510      1.38891      1.46022      1.45048      1.32284      1.40534      1.84171      0.05799     76.40920      2.92701      8.68969      9.23925   2810.00029      6.00000      1.54185      0.41180      0.48680      0.61138      0.59625      0.11917      0.02819      0.12583      0.13278      0.11112
       1924.65960   1924.66382   1924.59415     19.26826     92.90000     61.74277      1.40420      1.39897      1.39965      1.39977      1.39413      1.43982      1.43421      1.42846      1.41875      1.40714      1.34583      1.34919      1.35288      1.35448      1.35359      1.37542      1.37512      1.37724      1.37442      1.36460      1.46193      1.40573      1.46606      1.39647      1.40702      1.85093      0.06430     74.02384      2.91249      8.69500      9.19325   2812.99967      6.00000      1.55193      0.41430      0.48888      0.61139      0.60401      0.11847      0.03138      0.12542      0.13319      0.11181
       1924.81200   1924.81067   1924.74654     19.37610    101.90000     61.48601      1.40735      1.40053      1.40095      1.40111      1.39470      1.43904      1.43214      1.42765      1.41894      1.40639      1.35321      1.35787      1.36226      1.36361      1.36215      1.38190      1.37989      1.38244      1.38212      1.37479      1.40275      1.46200      1.48997      1.42167      1.41763      1.86172      0.08078     70.26359      2.89088      8.79546      9.09375   2812.99967      6.00000      1.54668      0.41514      0.48833      0.60971      0.60306      0.11709      0.02972      0.12486      0.13250      0.11014
       1924.96440   1924.96375   1924.89892     19.43598    101.30000     62.79198      1.41846      1.40829      1.40696      1.40655      1.39953      1.43844      1.43168      1.42718      1.41876      1.40681      1.36182      1.36509      1.36737      1.36741      1.36613      1.38272      1.38034      1.38277      1.38247      1.37512      1.43682      1.42341      1.42530      1.39431      1.43802      1.85502      0.08627     78.77206      2.88276      8.84417      9.06982   2814.00043      6.00000      1.53893      0.41834      0.49265      0.61667      0.60347      0.11862      0.03014      0.12625      0.13514      0.11084
       1925.11680   1925.11609   1925.05131     19.63172     99.10000     62.34625      1.41506      1.40033      1.39478      1.39488      1.39292      1.42982      1.42375      1.42046      1.41669      1.41139      1.36585      1.36592      1.36786      1.36734      1.36245      1.38348      1.37582      1.37442      1.37305      1.36632      1.47026      1.41357      1.43256      1.41027      1.40537      1.84470      0.09187     73.73521      2.88139      8.90900      9.10462   2810.99960      6.00000      1.53736      0.42001      0.49459      0.62111      0.61042      0.12000      0.03445      0.12889      0.13987      0.11237
       1925.26920   1925.27148   1925.20369     18.86823    102.30000     61.31409      1.39446      1.38191      1.37371      1.37093      1.37012      1.41567      1.41218      1.40806      1.40282      1.39775      1.36169      1.35543      1.35427      1.35378      1.34887      1.36712      1.36157      1.35874      1.35600      1.35117      1.37582      1.42043      1.32706      1.39403      1.44351      1.83602      0.09122     82.42649      2.83866      8.91284      9.20250   2816.00050      6.00000      1.54732      0.41819      0.49250      0.62667      0.61055      0.11833      0.03361      0.12931      0.13653      0.10944
       1925.42160   1925.42224   1925.35608     18.78480     97.80000     60.67750      1.38518      1.37447      1.36834      1.36775      1.36885      1.41081      1.40812      1.40508      1.40037      1.39502      1.35684      1.35220      1.35161      1.35127      1.34713      1.36144      1.35694      1.35500      1.35357      1.35047      1.46726      1.42987      1.39145      1.30125      1.40727      1.84123      0.10038     68.32291      2.79473      8.98598      9.29344   2812.99967      6.00000      1.55347      0.41945      0.49487      0.62834      0.62001      0.12265      0.03543      0.12987      0.13876      0.11166
       1925.57400   1925.57605   1925.50846     19.42071    100.50000     59.37055      1.36045      1.35237      1.34612      1.34506      1.34761      1.39932      1.40022      1.39623      1.39147      1.38968      1.34291      1.33551      1.33332      1.33251      1.32788      1.34304      1.33905      1.33555      1.33279      1.33049      1.46670      1.39154      1.42379      1.40723      1.40459      1.85434      0.11960     73.07250      2.75666      9.09396      9.10203   2814.00043      6.00000      1.55800      0.42362      0.49806      0.63389      0.62167      0.12321      0.03667      0.13209      0.13986      0.11598
       1925.72640   1925.72607   1925.66084     18.40778     97.60000     60.77551      1.34357      1.34016      1.33740      1.33814      1.34157      1.39294      1.39735      1.39608      1.39015      1.38408      1.32350      1.32149      1.32099      1.32202      1.32301      1.32996      1.33013      1.32956      1.32860      1.32789      1.44021      1.39880      1.53032      1.31532      1.45313      1.83368      0.11528     81.55673      2.76308      9.07015      9.23357   2819.99919      6.00000      1.55306      0.42415      0.49639      0.63818      0.62332      0.12153      0.03235      0.12930      0.13833      0.11264
       1925.87880   1925.87830   1925.81323     18.98882    105.50000     62.11453      1.33209      1.33661      1.33906      1.34144      1.34497      1.39613      1.39952      1.39793      1.38966      1.37934      1.28703      1.29392      1.29612      1.29787      1.30388      1.31019      1.31766      1.32153      1.32070      1.31822      1.41951      1.38838      1.47354      1.28047      1.36706      1.83907      0.12599     73.15202      2.76696      9.17475      9.14943   2812.99967      6.00000      1.54430      0.42388      0.49694      0.65069      0.62846      0.11958      0.03208      0.12861      0.13597      0.11181
       1926.03120   1926.00305   1925.96561     18.58546    102.10000     63.14695      1.33219      1.33694      1.33976      1.34326      1.34845      1.39387      1.39828      1.39833      1.38938      1.37590      1.28343      1.29090      1.29250      1.29404      1.30140      1.30735      1.31479      1.31869      1.31974      1.32084      1.43411      1.39142      1.50344      1.21366      1.38833      1.81870      0.11402     73.62701      2.74790      9.12533      9.08500   2814.99974      6.00000      1.54354      0.42318      0.49722      0.65721      0.64221      0.12013      0.03028      0.12749      0.13652      0.11110
       1926.18360   1926.18225   1926.11800     18.69485     99.60000     61.45848      1.33486      1.34122      1.34677      1.35114      1.35424      1.39269      1.39535      1.39918      1.39211      1.37496      1.27179      1.28099      1.28472      1.28644      1.29165      1.30753      1.31595      1.32246      1.32264      1.31794      1.41220      1.43055      1.38766      1.74849      1.36393      1.82905      0.11393     75.69050      2.72392      9.09439      9.11083   2814.99974      6.00000      1.54185      0.42584      0.49582      0.67638      0.64930      0.11958      0.03042      0.12861      0.13569      0.11222
       1926.33600   1926.33618   1926.27038     19.23347    100.90000     59.11021      1.34399      1.34904      1.35432      1.35727      1.35706      1.40049      1.39732      1.39841      1.39196      1.37673      1.26821      1.27743      1.28221      1.28481      1.28974      1.31164      1.31967      1.32611      1.32561      1.31936      1.35580      1.39135      1.38568      1.35077      1.30544      1.82009      0.09616     76.84765      2.71657      8.92421      8.92937   2819.99919      6.00000      1.55046      0.42778      0.50126      0.67639      0.67013      0.12237      0.03084      0.12944      0.13861      0.11334
       1926.48840   1926.48914   1926.42277     18.48284    101.60000     59.67864      1.35121      1.35333      1.35799      1.36120      1.36017      1.40376      1.39797      1.39510      1.38422      1.36594      1.27500      1.28318      1.28818      1.29025      1.29257      1.31935      1.32514      1.33148      1.33232      1.32690      1.29596      1.39254      1.40081      1.16788      1.35317      1.83533      0.09126     84.71490      2.73904      8.83769      8.93906   2812.99967      6.00000      1.54377      0.42681      0.50694      0.67681      0.66695      0.12000      0.02835      0.12917      0.13597      0.11292
       1926.64080   1926.63989   1926.57515     18.37778    100.80000     60.77853      1.36588      1.36220      1.36428      1.36685      1.36456      1.40566      1.39821      1.39643      1.38650      1.36717      1.28400      1.29019      1.29594      1.29803      1.29684      1.32964      1.33202      1.33650      1.33514      1.32598      1.33344      1.41062      1.28303      1.79778      1.43707      1.83314      0.08303     83.18721      2.80235      8.77231      8.96181   2816.99981      6.00000      1.55029      0.42916      0.50764      0.67985      0.67013      0.12249      0.02944      0.12929      0.23639      0.11332
       1926.79320   1926.79382   1926.72754     18.94211    105.80000     62.43676      1.37929      1.36994      1.37010      1.37286      1.36981      1.40425      1.39097      1.38537      1.37900      1.36850      1.31034      1.31234      1.31856      1.32338      1.32244      1.34722      1.34356      1.34578      1.34459      1.33478      1.43803      1.44589      1.25892      1.50556      1.47753      1.82634      0.07070     72.99933      2.86021      8.68680      9.00577   2818.99988      6.00000      1.54005      0.43096      0.50624      0.67847      0.67180      0.12124      0.02902      0.22833      0.23500      0.11443
       1926.94560   1926.94922   1926.87992     18.94813    101.50000     62.68417      1.37696      1.36741      1.36627      1.36674      1.36155      1.39827      1.38809      1.38135      1.37327      1.36335      1.31487      1.31650      1.32341      1.32957      1.32953      1.34633      1.34180      1.34265      1.34086      1.33172      1.63562      1.42012      1.40936      1.52246      1.38192      1.82053      0.05885     80.88164      2.90361      8.65267      9.04278   2816.00050      6.00000      1.53682      0.43320      0.51278      0.68069      0.67181      0.22167      0.03124      0.22834      0.23473      0.11458
       1927.09800   1927.09924   1927.03230     18.87608    103.00000     62.44854      1.36511      1.35517      1.35249      1.35383      1.35286      1.38581      1.37850      1.36844      1.35986      1.35598      1.32489      1.32854      1.33568      1.34042      1.33909      1.34134      1.33714      1.33816      1.33800      1.33198      1.41183      1.38165      1.36765      1.63425      1.44943      1.81897      0.05664     72.82181      2.91273      8.63846      9.06336   2818.00057      6.00000      1.55268      0.43652      0.51652      0.68346      0.67373      0.22139      0.03528      0.22778      0.23763      0.21472
       1927.25040   1927.24927   1927.18469     19.55011     99.60000     62.70621      1.34524      1.33741      1.33472      1.33614      1.33707      1.36746      1.36460      1.35817      1.35462      1.35655      1.30860      1.31530      1.32137      1.32314      1.32116      1.32071      1.32011      1.32042      1.31903      1.31509      1.38501      1.43020      1.50481      1.65535      1.29717      1.80800      0.06221     77.25695      2.91980      8.68206      9.06536   2818.00057      6.00000      1.53628      0.43750      0.52486      0.68791      0.67569      0.22000      0.03473      0.22986      0.23819      0.21361
       1927.40280   1927.40295   1927.33707     20.10365    100.80000     60.83369      1.31541      1.31039      1.30827      1.31369      1.32365      1.34855      1.35288      1.34837      1.34965      1.36151      1.27134      1.27791      1.28231      1.28353      1.28371      1.28623      1.29006      1.29275      1.29585      1.30011      1.27072      1.45632      1.37026      1.73360      1.33335      1.79022      0.06420     78.14072      2.89170      8.67563      9.11386   2818.99988      6.00000      1.55353      0.43638      0.52556      0.68750      0.68027      0.22222      0.03598      0.23056      0.23820      0.21237
       1927.55520   1927.55371   1927.48946     20.28361     99.20000     60.15223      1.28670      1.28897      1.29117      1.30057      1.31632      1.33496      1.34481      1.34371      1.34720      1.36092      1.24020      1.24636      1.24954      1.24997      1.25061      1.25992      1.26652      1.27006      1.27466      1.28273      1.24754      1.38166      1.35853      2.63282      1.31192      1.78921      0.07543     78.02269      2.80783      8.75665      9.12682   2820.99995      6.00000      1.55417      0.43917      0.52889      0.68527      0.67861      0.22167      0.03486      0.22931      0.23820      0.21334
       1927.70760   1927.70691   1927.64184     19.22399    105.30000     61.16508      1.25360      1.26619      1.27230      1.28371      1.30485      1.31222      1.33903      1.34627      1.35161      1.36577      1.21475      1.21958      1.22332      1.22663      1.23062      1.23515      1.24647      1.25152      1.25656      1.26693      1.35032      1.36435      1.28353      2.02977      1.33724      1.78184      0.07048     75.52742      2.77317      8.71216      9.13201   2818.00057      6.00000      1.53615      0.44332      0.53276      0.68068      0.67429      0.21833      0.03292      0.22722      0.23722      0.21069
       1927.86000   1927.85913   1927.79423     18.96818    102.10000     62.22137      1.21653      1.23812      1.24948      1.26424      1.28985      1.29445      1.33085      1.34177      1.35244      1.37639      1.17858      1.17998      1.18242      1.18718      1.19321      1.19687      1.21226      1.22088      1.22941      1.24365      1.33956      1.37722      1.29010      1.91790      1.22498      1.80330      0.07881     78.62911      2.75852      8.80474      9.11583   2822.00071      6.00000      1.53607      0.44347      0.54777      0.67972      0.67346      0.22000      0.03305      0.22999      0.23652      0.21111
       1928.01240   1928.01221   1927.94661     19.10614    101.20000     63.45102      1.20052      1.23028      1.24418      1.25582      1.27763      1.30441      1.34476      1.35881      1.36723      1.38450      1.16792      1.17514      1.17958      1.18202      1.18532      1.18850      1.21141      1.22362      1.23048      1.24143      1.44152      1.44850      1.25650      2.02999      1.29013      1.79818      0.06326     71.99762      2.81870      8.71624      9.08236   2819.99919      6.00000      1.53995      0.44124      0.55388      0.68471      0.67083      0.22111      0.03319      0.22763      0.23749      0.21111
       1928.16480   1928.16455   1928.09899     18.85965    103.20000     64.44186      1.23439      1.25514      1.26896      1.28045      1.29412      1.33933      1.37583      1.39255      1.40084      1.41117      1.16840      1.17059      1.17331      1.17264      1.16796      1.20813      1.22603      1.23840      1.24408      1.24759      1.24265      1.55092      1.27544      1.78208      1.27455      1.81841      0.06776     79.78619      2.84923      8.75425      8.90042   2819.99919      6.00000      1.53842      0.44667      0.57319      0.68403      0.67694      0.21986      0.03250      0.22972      0.23889      0.21333
       1928.31720   1928.31763   1928.25138     18.62851     99.50000     65.06265      1.28419      1.29470      1.30717      1.31700      1.32117      1.38314      1.41295      1.42995      1.43710      1.44072      1.20024      1.19795      1.19798      1.19423      1.18437      1.25073      1.26179      1.27364      1.27842      1.27478      1.16153      1.47540      1.32645      1.45860      1.29153      1.81262      0.06455     76.98162      2.83178      8.72812      8.87089   2819.99919      6.00000      1.54407      0.44833      0.57041      0.68124      0.67500      0.22069      0.03263      0.22986      0.23931      0.21082
       1928.46960   1928.46912   1928.40376     18.46389    104.00000     64.23196      1.40788      1.39532      1.40200      1.41137      1.40609      1.44727      1.46579      1.47976      1.48465      1.48221      1.33090      1.32037      1.31891      1.31635      1.30377      1.36693      1.36405      1.37446      1.38036      1.36926      1.60488      1.47069      1.43135      1.43078      1.38092      1.81876      0.07284     76.36234      2.77459      8.76178      9.12887   2818.00057      6.00000      1.53076      0.45709      0.57292      0.68514      0.67389      0.22250      0.03208      0.23195      0.23987      0.21333
       1928.62200   1928.62146   1928.55615     18.00751    105.20000     62.24776      1.51707      1.49676      1.50342      1.51546      1.50896      1.50863      1.52098      1.53410      1.53861      1.53323      1.48103      1.46840      1.46923      1.47257      1.46512      1.48949      1.47583      1.47993      1.48193      1.46631      1.84799      1.46602      1.69751      1.46261      1.53175      1.81149      0.07568     80.56902      2.69734      8.76138      9.27847   2816.99981      6.00000      1.52798      0.45639      0.57361      0.68235      0.67611      0.22292      0.13014      0.23084      0.23958      0.21347
