1849.925480000	15.966180000	0.373610000	1.077660000	8.500000000	1504.371000000	0.000000000	0.000000000	0.000000000
1850.077860000	17.641970000	0.373610000	1.081650000	8.500000000	1507.546000000	0.000000000	0.000000000	0.000000000
1850.230250000	17.100690000	0.373610000	1.086070000	8.500000000	1508.052000000	0.000000000	0.000000000	0.000000000
1850.382640000	18.307250000	0.434830000	1.088620000	8.500000000	1505.016000000	0.000000000	0.000000000	0.000000000
1850.535020000	20.994620000	0.456770000	1.093340000	8.500000000	1506.732000000	0.000000000	0.000000000	0.000000000
1850.687410000	24.011040000	0.500680000	1.097630000	8.500000000	1505.598000000	0.000000000	0.000000000	0.000000000
1850.839790000	26.964780000	0.541470000	1.104650000	8.500000000	1498.885000000	0.000000000	0.000000000	0.000000000
1850.992180000	28.014440000	0.595440000	1.115770000	8.500000000	1498.348000000	0.000000000	0.000000000	0.000000000
1851.144560000	29.581300000	0.579170000	1.134760000	8.500000000	1504.244000000	0.000000000	0.000000000	0.000000000
1851.296950000	29.964820000	0.575230000	1.156160000	8.500000000	1504.563000000	0.000000000	0.000000000	0.000000000
1851.449340000	29.277750000	0.569470000	1.188090000	8.500000000	1504.750000000	0.000000000	0.000000000	0.000000000
1851.601720000	30.635140000	0.567430000	1.210440000	8.500000000	1497.487000000	0.000000000	0.000000000	0.000000000
1851.754110000	34.211270000	0.589940000	1.225580000	8.500000000	1496.716000000	0.000000000	0.000000000	0.000000000
1851.906490000	40.093300000	0.613360000	1.225580000	8.500000000	1493.335000000	0.000000000	0.000000000	0.000000000
1852.058880000	45.353190000	0.622620000	1.300400000	8.500000000	1497.191000000	0.000000000	0.000000000	0.000000000
1852.211260000	49.578280000	0.653910000	1.390520000	8.500000000	1494.701000000	0.000000000	0.000000000	0.000000000
1852.363650000	51.890870000	0.663810000	1.496830000	8.500000000	1495.858000000	0.000000000	0.000000000	0.000000000
1852.516030000	51.398610000	0.650500000	1.463970000	8.500000000	1495.744000000	0.000000000	0.000000000	0.000000000
1852.668420000	49.847730000	0.638050000	1.435460000	8.500000000	1495.990000000	0.000000000	0.000000000	0.000000000
