TVDepth(m)	Sgh	morph
2832.2016	0	n
2832.354	0	n
2832.5064	0	n
2832.6588	0	n
2832.8112	0	n
2832.9636	0	n
2833.116	0	n
2833.2684	0	n
2833.4208	0	n
2833.5732	0	n
2833.7256	0	n
2833.878	0	n
2834.0304	0	n
2834.1828	0	n
2834.3352	0	n
2834.4876	0	n
2834.64	0	n
2834.7924	0	n
2834.9448	0	n
2835.0972	0	n
2835.2496	0	n
2835.402	0	n
2835.5544	0	n
2835.7068	0	n
2835.8592	0	n
2836.0116	0	n
2836.164	0	n
2836.3164	0	n
2836.4688	0	n
2836.6212	0	n
2836.7736	0	n
2836.926	0	n
2837.0784	0	n
2837.2308	0	n
2837.3832	0	n
2837.5356	0	n
2837.688	0	n
2837.8404	0	n
2837.9928	0	n
2838.1452	0	n
2838.2976	0	n
2838.45	0	n
2838.6024	0	n
2838.7548	0	n
2838.9072	0	n
2839.0596	0	n
2839.212	0	n
2839.3644	0	n
2839.5168	0	n
2839.6692	0	n
2839.8216	0	n
2839.974	0	n
2840.1264	0	n
2840.2788	0	n
2840.4312	0	n
2840.5836	0	n
2840.736	0	n
2840.8884	0	n
2841.0408	0	n
2841.1932	0	n
2841.3456	0	n
2841.498	0	n
2841.6504	0	n
2841.8028	0	n
2841.9552	0	n
2842.1076	0	n
2842.26	0	n
2842.4124	0	n
2842.5648	0	n
2842.7172	0	n
2842.8696	0	n
2843.022	0	n
2843.1744	0	n
2843.3268	0	n
2843.4792	0	n
2843.6316	0	n
2843.784	0	n
2843.9364	0	n
2844.0888	0	n
2844.2412	0	n
2844.3936	0	n
2844.546	0	n
2844.6984	0	n
2844.8508	0	n
2845.0032	0	n
2845.1556	0	n
2845.308	0	n
2845.4604	0	n
2845.6128	0	n
2845.7652	0	n
2845.9176	0	n
2846.07	0	n
2846.2224	0	n
2846.3748	0	n
2846.5272	0	n
2846.6796	0	n
2846.832	0	n
2846.9844	0	n
2847.1368	0	n
2847.2892	0	n
2847.4416	0	n
2847.594	0	n
2847.7464	0	n
2847.8988	0	n
2848.0512	0	n
2848.2036	0	n
2848.356	0	n
2848.5084	0	n
2848.6608	0	n
2848.8132	0	n
2848.9656	0	n
2849.118	0	n
2849.2704	0	n
2849.4228	0	n
2849.5752	0	n
2849.7276	0	n
2849.88	0	n
2850.0324	0	n
2850.1848	0	n
2850.3372	0	n
2850.4896	0	n
2850.642	0	n
2850.7944	0	n
2850.9468	0	n
2851.0992	0	n
2851.2516	0	n
2851.404	0	n
2851.5564	0	n
2851.7088	0	n
2851.8612	0	n
2852.0136	0	n
2852.166	0	n
2852.3184	0	n
2852.4708	0	n
2852.6232	0	n
2852.7756	0	n
2852.928	0	n
2853.0804	0	n
2853.2328	0	n
2853.3852	0	n
2853.5376	0	n
2853.69	0	n
2853.8424	0	n
2853.9948	0	n
2854.1472	0	n
2854.2996	0	n
2854.452	0	n
2854.6044	0	n
2854.7568	0	n
2854.9092	0	n
2855.0616	0	n
2855.214	0	n
2855.3664	0	n
2855.5188	0	n
2855.6712	0	n
2855.8236	0	n
2855.976	0	n
2856.1284	0	n
2856.2808	0	n
2856.4332	0	n
2856.5856	0	n
2856.738	0	n
2856.8904	0	n
2857.0428	0	n
2857.1952	0	n
2857.3476	0	n
2857.5	0	n
2857.6524	0	n
2857.8048	0	n
2857.9572	0	n
2858.1096	0	n
2858.262	0	n
2858.4144	0	n
2858.5668	0	n
2858.7192	0	n
2858.8716	0	n
2859.024	0	n
2859.1764	0	n
2859.3288	0	n
2859.4812	0	n
2859.6336	0	n
2859.786	0	n
2859.9384	0	n
2860.0908	0	n
2860.2432	0	n
2860.3956	0	n
2860.548	0	n
2860.7004	0	n
2860.8528	0	n
2861.0052	0	n
2861.1576	0	n
2861.31	0	n
2861.4624	0	n
2861.6148	0	n
2861.7672	0	n
2861.9196	0	n
2862.072	0	n
2862.2244	0	n
2862.3768	0	n
2862.5292	0	n
2862.6816	0	n
2862.834	0	n
2862.9864	0	n
2863.1388	0	n
2863.2912	0	n
2863.4436	0	n
2863.596	0	n
2863.7484	0	n
2863.9008	0	n
2864.0532	0	n
2864.2056	0	n
2864.358	0	n
2864.5104	0	n
2864.6628	0	n
2864.8152	0	n
2864.9676	0	n
2865.12	0	n
2865.2724	0	n
2865.4248	0	n
2865.5772	0	n
2865.7296	0	n
2865.882	0	n
2866.0344	0	n
2866.1868	0	n
2866.3392	0	n
2866.4916	0	n
2866.644	0	n
2866.7964	0	n
2866.9488	0	n
2867.1012	0	n
2867.2536	0	n
2867.406	0	n
2867.5584	0	n
2867.7108	0	n
2867.8632	0	n
2868.0156	0	n
2868.168	0	n
2868.3204	0	n
2868.4728	0	n
2868.6252	0	n
2868.7776	0	n
2868.93	0	n
2869.0824	0	n
2869.2348	0	n
2869.3872	0	n
2869.5396	0	n
2869.692	0	n
2869.8444	0	n
2869.9968	0	n
2870.1492	0	n
2870.3016	0	n
2870.454	0	n
2870.6064	0	n
2870.7588	0	n
2870.9112	0	n
2871.0636	0	n
2871.216	0	n
2871.3684	0	n
2871.5208	0	n
2871.6732	0	n
2871.8256	0	n
2871.978	0	n
2872.1304	0	n
2872.2828	0	n
2872.4352	0	n
2872.5876	0	n
2872.74	0	n
2872.8924	0	n
2873.0448	0	n
2873.1972	0	n
2873.3496	0	n
2873.502	0	n
2873.6544	0	n
2873.8068	0	n
2873.9592	0	n
2874.1116	0	n
2874.264	0	n
2874.4164	0	n
2874.5688	0	n
2874.7212	0	n
2874.8736	0	n
2875.026	0	n
2875.1784	0	n
2875.3308	0	n
2875.4832	0	n
2875.6356	0	n
2875.788	0	n
2875.9404	0	n
2876.0928	0	n
2876.2452	0	n
2876.3976	0	n
2876.55	0	n
2876.7024	0	n
2876.8548	0	n
2877.0072	0	n
2877.1596	0	n
2877.312	0	n
2877.4644	0	n
2877.6168	0	n
2877.7692	0	n
2877.9216	0	n
2878.074	0	n
2878.2264	0	n
2878.3788	0	n
2878.5312	0	n
2878.6836	0	n
2878.836	0	n
2878.9884	0	n
2879.1408	0	n
2879.2932	0	n
2879.4456	0	n
2879.598	0	n
2879.7504	0	n
2879.9028	0	n
2880.0552	0	n
2880.2076	0	n
2880.36	0	n
2880.5124	0	n
2880.6648	0	n
2880.8172	0	n
2880.9696	0	n
2881.122	0	n
2881.2744	0	n
2881.4268	0	n
2881.5792	0	n
2881.7316	0	n
2881.884	0	n
2882.0364	0	n
2882.1888	0	n
2882.3412	0	n
2882.4936	0	n
2882.646	0	n
2882.7984	0	n
2882.9508	0	n
2883.1032	0	n
2883.2556	0	n
2883.408	0	n
2883.5604	0	n
2883.7128	0	n
2883.8652	0	n
2884.0176	0	n
2884.17	0	n
2884.3224	0	n
2884.4748	0	n
2884.6272	0	n
2884.7796	0	n
2884.932	0	n
2885.0844	0	n
2885.2368	0	n
2885.3892	0	n
2885.5416	0	n
2885.694	0	n
2885.8464	0	n
2885.9988	0	n
2886.1512	0	n
2886.3036	0	n
2886.456	0	n
2886.6084	0	n
2886.7608	0	n
2886.9132	0	n
2887.0656	0	n
2887.218	0	n
2887.3704	0	n
2887.5228	0	n
2887.6752	0	n
2887.8276	0	n
2887.98	0	n
2888.1324	0	n
2888.2848	0	n
2888.4372	0	n
2888.5896	0	n
2888.742	0	n
2888.8944	0	n
2889.0468	0	n
2889.1992	0	n
2889.3516	0	n
2889.504	0	n
2889.6564	0	n
2889.8088	0	n
2889.9612	0	n
2890.1136	0	n
2890.266	0	n
2890.4184	0	n
2890.5708	0	n
2890.7232	0	n
2890.8756	0	n
2891.028	0	n
2891.1804	0	n
2891.3328	0	n
2891.4852	0	n
2891.6376	0	n
2891.79	0	n
2891.9424	0	n
2892.0948	0	n
2892.2472	0	n
2892.3996	0	n
2892.552	0	n
2892.7044	0	n
2892.8568	0	n
2893.0092	0	n
2893.1616	0	n
2893.314	0	n
2893.4664	0	n
2893.6188	0	n
2893.7712	0	n
2893.9236	0	n
2894.076	0	n
2894.2284	0	n
2894.3808	0	n
2894.5332	0	n
2894.6856	0	n
2894.838	0	n
2894.9904	0	n
2895.1428	0	n
2895.2952	0	n
2895.4476	0	n
2895.6	0	n
2895.7524	0	n
2895.9048	0	n
2896.0572	0	n
2896.2096	0	n
2896.362	0	n
2896.5144	0	n
2896.6668	0	n
2896.8192	0	n
2896.9716	0	n
2897.124	0	n
2897.2764	0	n
2897.4288	0	n
2897.5812	0	n
2897.7336	0	n
2897.886	0	n
2898.0384	0	n
2898.1908	0	n
2898.3432	0	n
2898.4956	0	n
2898.648	0	n
2898.8004	0	n
2898.9528	0	n
2899.1052	0	n
2899.2576	0	n
2899.41	0	n
2899.5624	0	n
2899.7148	0	n
2899.8672	0	n
2900.0196	0	n
2900.172	0.0682	P
2900.3244	0.20294	P
2900.4768	0	n
2900.6292	0	n
2900.7816	0	n
2900.934	0.39591	P
2901.0864	0.09313	P
2901.2388	0	n
2901.3912	0	n
2901.5436	0	n
2901.696	0	n
2901.8484	0	n
2902.0008	0	n
2902.1532	0	n
2902.3056	0	n
2902.458	0	n
2902.6104	0	n
2902.7628	0	n
2902.9152	0	n
2903.0676	0	n
2903.22	0	n
2903.3724	0	n
2903.5248	0	n
2903.6772	0	n
2903.8296	0	n
2903.982	0	n
2904.1344	0	n
2904.2868	0	n
2904.4392	0	n
2904.5916	0	n
2904.744	0	n
2904.8964	0	n
2905.0488	0	n
2905.2012	0	n
2905.3536	0	n
2905.506	0	n
2905.6584	0	n
2905.8108	0	n
2905.9632	0	n
2906.1156	0	n
2906.268	0	n
2906.4204	0	n
2906.5728	0	n
2906.7252	0	n
2906.8776	0	n
2907.03	0	n
2907.1824	0	n
2907.3348	0	n
2907.4872	0	n
2907.6396	0	n
2907.792	0	n
2907.9444	0	n
2908.0968	0	n
2908.2492	0	n
2908.4016	0	n
2908.554	0	n
2908.7064	0	n
2908.8588	0	n
2909.0112	0	n
2909.1636	0	n
2909.316	0	n
2909.4684	0	n
2909.6208	0	n
2909.7732	0	n
2909.9256	0	n
2910.078	0	n
2910.2304	0	n
2910.3828	0	n
2910.5352	0	n
2910.6876	0	n
2910.84	0	n
2910.9924	0	n
2911.1448	0	n
2911.2972	0	n
2911.4496	0	n
2911.602	0	n
2911.7544	0	n
2911.9068	0	n
2912.0592	0	n
2912.2116	0	n
2912.364	0	n
2912.5164	0	n
2912.6688	0	n
2912.8212	0	n
2912.9736	0	n
2913.126	0	n
2913.2784	0	n
2913.4308	0	n
2913.5832	0	n
2913.7356	0	n
2913.888	0	n
2914.0404	0	n
2914.1928	0	n
2914.3452	0	n
2914.4976	0	n
2914.65	0	n
2914.8024	0	n
2914.9548	0	n
2915.1072	0	n
2915.2596	0	n
2915.412	0	n
2915.5644	0	n
2915.7168	0	n
2915.8692	0	n
2916.0216	0	n
2916.174	0	n
2916.3264	0	n
2916.4788	0	n
2916.6312	0	n
2916.7836	0	n
2916.936	0	n
2917.0884	0	n
2917.2408	0	n
2917.3932	0	n
2917.5456	0	n
2917.698	0	n
2917.8504	0	n
2918.0028	0	n
2918.1552	0	n
2918.3076	0	n
2918.46	0	n
2918.6124	0	n
2918.7648	0	n
2918.9172	0	n
2919.0696	0	n
2919.222	0	n
2919.3744	0	n
2919.5268	0	n
2919.6792	0	n
2919.8316	0	n
2919.984	0	n
2920.1364	0	n
2920.2888	0	n
2920.4412	0	n
2920.5936	0	n
2920.746	0	n
2920.8984	0	n
2921.0508	0	n
2921.2032	0	n
2921.3556	0	n
2921.508	0	n
2921.6604	0	n
2921.8128	0	n
2921.9652	0	n
2922.1176	0	n
2922.27	0	n
2922.4224	0	n
2922.5748	0	n
2922.7272	0	n
2922.8796	0	n
2923.032	0	n
2923.1844	0	n
2923.3368	0	n
2923.4892	0	n
2923.6416	0	n
2923.794	0	n
2923.9464	0	n
2924.0988	0	n
2924.2512	0	n
2924.4036	0	n
2924.556	0	n
2924.7084	0	n
2924.8608	0	n
2925.0132	0	n
2925.1656	0	n
2925.318	0	n
2925.4704	0	n
2925.6228	0	n
2925.7752	0	n
2925.9276	0	n
2926.08	0	n
2926.2324	0	n
2926.3848	0	n
2926.5372	0	n
2926.6896	0	n
2926.842	0	n
2926.9944	0	n
2927.1468	0	n
2927.2992	0	n
2927.4516	0	n
2927.604	0	n
2927.7564	0	n
2927.9088	0	n
2928.0612	0	n
2928.2136	0	n
2928.366	0	n
2928.5184	0	n
2928.6708	0	n
2928.8232	0	n
2928.9756	0	n
2929.128	0	n
2929.2804	0	n
2929.4328	0	n
2929.5852	0	n
2929.7376	0	n
2929.89	0	n
2930.0424	0	n
2930.1948	0	n
2930.3472	0	n
2930.4996	0	n
2930.652	0	n
2930.8044	0	n
2930.9568	0	n
2931.1092	0	n
2931.2616	0	n
2931.414	0	n
2931.5664	0	n
2931.7188	0	n
2931.8712	0	n
2932.0236	0	n
2932.176	0	n
2932.3284	0	n
2932.4808	0	n
2932.6332	0	n
2932.7856	0	n
2932.938	0	n
2933.0904	0	n
2933.2428	0	n
2933.3952	0	n
2933.5476	0	n
2933.7	0	n
2933.8524	0	n
2934.0048	0	n
2934.1572	0	n
2934.3096	0	n
2934.462	0	n
2934.6144	0	n
2934.7668	0	n
2934.9192	0	n
2935.0716	0	n
2935.224	0	n
2935.3764	0	n
2935.5288	0	n
2935.6812	0	n
2935.8336	0	n
2935.986	0	n
2936.1384	0	n
2936.2908	0	n
2936.4432	0	n
2936.5956	0	n
2936.748	0	n
2936.9004	0	n
2937.0528	0	n
2937.2052	0	n
2937.3576	0	n
2937.51	0	n
2937.6624	0	n
2937.8148	0	n
2937.9672	0	n
2938.1196	0	n
2938.272	0	n
2938.4244	0	n
2938.5768	0	n
2938.7292	0	n
2938.8816	0	n
2939.034	0	n
2939.1864	0	n
2939.3388	0	n
2939.4912	0	n
2939.6436	0	n
2939.796	0	n
2939.9484	0	n
2940.1008	0	n
2940.2532	0	n
2940.4056	0	n
2940.558	0	n
2940.7104	0	n
2940.8628	0	n
2941.0152	0	n
2941.1676	0	n
2941.32	0	n
2941.4724	0	n
2941.6248	0	n
2941.7772	0	n
2941.9296	0	n
2942.082	0	n
2942.2344	0	n
2942.3868	0	n
2942.5392	0	n
2942.6916	0	n
2942.844	0	n
2942.9964	0	n
2943.1488	0	n
2943.3012	0	n
2943.4536	0	n
2943.606	0	n
2943.7584	0.41737	P
2943.9108	0.43206	P
2944.0632	0.32366	P
2944.2156	0.25365	P
2944.368	0.29148	P
2944.5204	0.27666	P
2944.6728	0.42675	P
2944.8252	0	n
2944.9776	0	n
2945.13	0	n
2945.2824	0	n
2945.4348	0	n
2945.5872	0	n
2945.7396	0	n
2945.892	0	n
2946.0444	0	n
2946.1968	0	n
2946.3492	0	n
2946.5016	0	n
2946.654	0	n
2946.8064	0	n
2946.9588	0	n
2947.1112	0	n
2947.2636	0	n
2947.416	0	n
2947.5684	0	n
2947.7208	0	n
2947.8732	0	n
2948.0256	0	n
2948.178	0	n
2948.3304	0	n
2948.4828	0	n
2948.6352	0	n
2948.7876	0	n
2948.94	0	n
2949.0924	0	n
2949.2448	0	n
2949.3972	0	n
2949.5496	0	n
2949.702	0.45795	P
2949.8544	0.62562	P
2950.0068	0.18998	P
2950.1592	0.19878	P
2950.3116	0	n
2950.464	0	n
2950.6164	0	n
2950.7688	0	n
2950.9212	0	n
2951.0736	0	n
2951.226	0	n
2951.3784	0	n
2951.5308	0	n
2951.6832	0	n
2951.8356	0	n
2951.988	0	n
2952.1404	0	n
2952.2928	0	n
2952.4452	0	n
2952.5976	0	n
2952.75	0	n
2952.9024	0	n
2953.0548	0	n
2953.2072	0	n
2953.3596	0	n
2953.512	0	n
2953.6644	0	n
2953.8168	0	n
2953.9692	0	n
2954.1216	0	n
2954.274	0	n
2954.4264	0	n
2954.5788	0	n
2954.7312	0	n
2954.8836	0	n
2955.036	0	n
2955.1884	0	n
2955.3408	0	n
2955.4932	0	n
2955.6456	0	n
2955.798	0	n
2955.9504	0	n
2956.1028	0	n
2956.2552	0	n
2956.4076	0	n
2956.56	0	n
2956.7124	0	n
2956.8648	0	n
2957.0172	0	n
2957.1696	0	n
2957.322	0	n
2957.4744	0	n
2957.6268	0	n
2957.7792	0	n
2957.9316	0	n
2958.084	0	n
2958.2364	0	n
2958.3888	0	n
2958.5412	0	n
2958.6936	0	n
2958.846	0	n
2958.9984	0	n
2959.1508	0	n
2959.3032	0	n
2959.4556	0	n
2959.608	0	n
2959.7604	0	n
2959.9128	0	n
2960.0652	0	n
2960.2176	0	n
2960.37	0	n
2960.5224	0	n
2960.6748	0	n
2960.8272	0	n
2960.9796	0	n
2961.132	0	n
2961.2844	0	n
2961.4368	0	n
2961.5892	0	n
2961.7416	0	n
2961.894	0	n
2962.0464	0	n
2962.1988	0	n
2962.3512	0	n
2962.5036	0	n
2962.656	0	n
2962.8084	0	n
2962.9608	0	n
2963.1132	0	n
2963.2656	0	n
2963.418	0	n
2963.5704	0	n
2963.7228	0	n
2963.8752	0	n
2964.0276	0	n
2964.18	0	n
2964.3324	0	n
2964.4848	0	n
2964.6372	0	n
2964.7896	0	n
2964.942	0	n
2965.0944	0	n
2965.2468	0	n
2965.3992	0	n
2965.5516	0	n
2965.704	0	n
2965.8564	0	n
2966.0088	0	n
2966.1612	0	n
2966.3136	0	n
2966.466	0	n
2966.6184	0	n
2966.7708	0	n
2966.9232	0	n
2967.0756	0	n
2967.228	0	n
2967.3804	0	n
2967.5328	0	n
2967.6852	0	n
2967.8376	0	n
2967.99	0	n
2968.1424	0	n
2968.2948	0	n
2968.4472	0	n
2968.5996	0	n
2968.752	0	n
2968.9044	0	n
2969.0568	0	n
2969.2092	0	n
2969.3616	0	n
2969.514	0	n
2969.6664	0	n
2969.8188	0	n
2969.9712	0	n
2970.1236	0	n
2970.276	0	n
2970.4284	0	n
2970.5808	0	n
2970.7332	0	n
2970.8856	0	n
2971.038	0	n
2971.1904	0	n
2971.3428	0	n
2971.4952	0	n
2971.6476	0	n
2971.8	0	n
2971.9524	0	n
2972.1048	0	n
2972.2572	0	n
2972.4096	0	n
2972.562	0	n
2972.7144	0	n
2972.8668	0	n
2973.0192	0	n
2973.1716	0	n
2973.324	0	n
2973.4764	0	n
2973.6288	0	n
2973.7812	0	n
2973.9336	0	n
2974.086	0	n
2974.2384	0	n
2974.3908	0	n
2974.5432	0	n
2974.6956	0	n
2974.848	0	n
2975.0004	0	n
2975.1528	0	n
2975.3052	0	n
2975.4576	0	n
2975.61	0	n
2975.7624	0	n
2975.9148	0	n
2976.0672	0	n
2976.2196	0	n
2976.372	0	n
2976.5244	0	n
2976.6768	0	n
2976.8292	0	n
2976.9816	0	n
2977.134	0	n
2977.2864	0	n
2977.4388	0	n
2977.5912	0	n
2977.7436	0	n
2977.896	0	n
2978.0484	0	n
2978.2008	0	n
2978.3532	0	n
2978.5056	0	n
2978.658	0	n
2978.8104	0	n
2978.9628	0	n
2979.1152	0	n
2979.2676	0	n
2979.42	0	n
2979.5724	0	n
2979.7248	0	n
2979.8772	0	n
2980.0296	0	n
2980.182	0	n
2980.3344	0	n
2980.4868	0	n
2980.6392	0	n
2980.7916	0	n
2980.944	0	n
2981.0964	0	n
2981.2488	0	n
2981.4012	0	n
2981.5536	0	n
2981.706	0	n
2981.8584	0	n
2982.0108	0	n
2982.1632	0	n
2982.3156	0	n
2982.468	0	n
2982.6204	0	n
2982.7728	0	n
2982.9252	0	n
2983.0776	0	n
2983.23	0	n
2983.3824	0	n
2983.5348	0	n
2983.6872	0	n
2983.8396	0	n
2983.992	0	n
2984.1444	0	n
2984.2968	0	n
2984.4492	0	n
2984.6016	0	n
2984.754	0	n
2984.9064	0	n
2985.0588	0	n
2985.2112	0	n
2985.3636	0	n
2985.516	0	n
2985.6684	0	n
2985.8208	0	n
2985.9732	0	n
2986.1256	0	n
2986.278	0	n
2986.4304	0.33295	P
2986.5828	0.11084	P
2986.7352	0.00751	P
2986.8876	0.19747	P
2987.04	0.31926	P
2987.1924	0.42307	P
2987.3448	0.3283	P
2987.4972	0	n
2987.6496	0	n
2987.802	0	n
2987.9544	0	n
2988.1068	0	n
2988.2592	0	n
2988.4116	0	n
2988.564	0	n
