            DEPT        DEPTH          TVD         ROP5         CRPM           GR         A16H         A22H         A28H         A34H         A40H         A16L         A22L         A28L         A34L         A40L         P16H         P22H         P28H         P34H         P40H         P16L         P22L         P28L         P34L         P40L       RES_BD      RES_BIT       RES_BM       RES_BS     RES_RING         RHOB         DRHO         TNPH          PEF         DCAV         UCAV         DHAP         DHAT          ECD       TAB_GR      TAB_DEN      TAB_NEU      TAB_RES   TAB_RES_BD  TAB_RES_BIT   TAB_RES_BM   TAB_RES_BS TAB_RES_RING 
       2241.49920   2241.48706   2241.46753    445.70440      0.00000      -999.25      0.26859      0.37403      0.39503      0.23358      0.21427      0.36098      0.43211      0.41309      0.14743      0.19122      0.26173      0.23515      0.24932      0.27769      0.24362      0.30000      0.28855      0.30000      0.50000      0.45659      0.31186      0.68002      0.31225      0.30932      0.29205      1.05194     -0.03066      -999.25      0.78410      -999.25      -999.25      -999.25      -999.25      -999.25      0.02597      0.45932      0.62931      0.61277      0.00705      0.00223      0.00750      0.00841      0.00654
       2241.65160   2241.64160   2241.61993    435.36150      0.00000      -999.25      0.26868      0.37418      0.39507      0.23365      0.21433      0.36098      0.43211      0.41308      0.14743      0.19122      0.26175      0.23518      0.24943      0.27787      0.24361      0.30000      0.28855      0.30000      0.50000      0.45656      0.31207      0.67984      0.31223      0.30956      0.29220      1.05398     -0.03013      -999.25      0.81217      -999.25      -999.25      -999.25      -999.25      -999.25      0.02639      0.46570      0.64098      0.62888      0.00708      0.00241      0.00799      0.00917      0.00663
       2241.80400   2241.78760   2241.77232    421.61080      0.00000      9.27550      0.26868      0.37435      0.39489      0.23353      0.21428      0.36097      0.43212      0.41308      0.14743      0.19122      0.26182      0.23517      0.24935      0.27783      0.24374      0.30000      0.28854      0.30000      0.50000      0.45659      0.31201      0.67903      0.31246      0.31005      0.29257      1.05588     -0.02918      -999.25      0.81255      -999.25      -999.25      -999.25      -999.25      -999.25      0.02871      0.48315      0.65578      0.64051      0.00753      0.00235      0.00870      0.00954      0.00661
       2241.95640   2241.96387   2241.92471    390.03310      0.00000      9.38862      0.26869      0.37461      0.39497      0.23359      0.21435      0.36098      0.43211      0.41309      0.14743      0.19122      0.26176      0.23514      0.24935      0.27770      0.24346      0.30000      0.28856      0.30000      0.50000      0.45658      0.31201      0.67822      0.31302      0.30992      0.29247      1.05587     -0.02931    107.76360      0.79978      -999.25      -999.25   3266.99970      2.00000      -999.25      0.37847      0.49833      0.66486      0.65513      0.00805      0.00208      0.00889      0.00972      0.00687
       2242.10880   2242.11914   2242.07711    359.02450      0.00000      9.35091      0.26862      0.37449      0.39498      0.23347      0.21422      0.36098      0.43209      0.41308      0.14743      0.19122      0.26182      0.23517      0.24936      0.27775      0.24360      0.30000      0.28855      0.30000      0.50000      0.45659      0.31247      0.67735      0.31274      0.30953      0.29217      1.05300     -0.03150    130.00000      0.75106      -999.25      -999.25   3268.00046      2.00000      -999.25      0.42013      0.51486      0.68153      0.66417      0.00820      0.00181      0.00903      0.00987      0.00736
       2242.26120   2242.24609   2242.22950    333.83810      0.00000     10.23528      0.26870      0.37438      0.39484      0.23354      0.21431      0.36098      0.43212      0.41308      0.14743      0.19122      0.26192      0.23525      0.24941      0.27770      0.24358      0.30000      0.28856      0.30000      0.50000      0.45658      0.31249      0.67785      0.31239      0.30950      0.29264      1.05576     -0.03131    116.32350      0.74792      -999.25      -999.25   3268.00046      2.00000      -999.25      0.42315      0.52496      0.69106      0.68092      0.00843      0.00157      0.00926      0.01009      0.00760
       2242.41360   2242.39624   2242.38189    328.46460      0.00000     10.67266      0.26864      0.37433      0.39494      0.23356      0.21430      0.36097      0.43212      0.41308      0.14743      0.19122      0.26169      0.23510      0.24940      0.27815      0.24392      0.30000      0.28856      0.30000      0.50000      0.45659      0.31233      0.67838      0.31229      0.30927      0.29290      1.05653     -0.03124    130.00000      0.73686      -999.25      -999.25   3268.00046      2.00000      -999.25      0.42690      0.53024      0.70690      0.69065      0.00885      0.00153      0.00968      0.01037      0.00802
       2242.56600   2242.56299   2242.53429    324.05440      0.00000      9.96045      0.26861      0.37398      0.39498      0.23362      0.21432      0.36098      0.43211      0.41309      0.14743      0.19122      0.26181      0.23516      0.24931      0.27767      0.24361      0.30000      0.28857      0.30000      0.50000      0.45658      0.31225      0.67891      0.31189      0.30833      0.29302      1.05752     -0.03144    108.69700      0.70787      -999.25      -999.25   3268.00046      2.00000      -999.25      0.44138      0.53472      0.72402      0.70652      0.00930      0.00152      0.00999      0.01083      0.00847
       2242.71840   2242.72998   2242.68668    322.80730      0.00000      8.60144      0.26862      0.37423      0.39503      0.23361      0.21432      0.36098      0.43213      0.41309      0.14743      0.19122      0.26185      0.23519      0.24940      0.27778      0.24352      0.30000      0.28856      0.30000      0.50000      0.45658      0.31199      0.67926      0.31101      0.30824      0.29272      1.05563     -0.03211    130.00000      0.68720      -999.25      -999.25   3268.99977      2.00000      -999.25      0.45528      0.54791      0.74166      0.72360      0.00958      0.00152      0.01042      0.01117      0.00888
       2242.87080   2242.83765   2242.83907    322.12590      0.00000      8.79248      0.26864      0.37411      0.39479      0.23352      0.21429      0.36099      0.43211      0.41309      0.14743      0.19122      0.26185      0.23518      0.24939      0.27794      0.24381      0.30000      0.28855      0.30000      0.50000      0.45658      0.31114      0.67926      0.31135      0.30936      0.29232      1.05360     -0.03339    116.64150      0.66496      -999.25      -999.25   3268.00046      2.00000      -999.25      0.46173      0.56214      0.75672      0.74130      0.01006      0.00158      0.01082      0.01159      0.00922
       2243.02320   2243.00537   2242.99147    321.48080      0.00000     10.09855      0.26860      0.37405      0.39501      0.23360      0.21430      0.36098      0.43211      0.41308      0.14743      0.19122      0.26195      0.23523      0.24935      0.27758      0.24349      0.30000      0.28855      0.30000      0.50000      0.45659      0.31108      0.67926      0.31255      0.30968      0.29170      1.05225     -0.03337    130.00000      0.67289      -999.25      -999.25   3268.00046      2.00000      -999.25      0.47926      0.57426      0.76869      0.75635      0.01044      0.00176      0.01121      0.01197      0.00968
       2243.17560   2243.16919   2243.14386    323.51250      0.00000     10.73910      0.26863      0.37445      0.39504      0.23355      0.21427      0.36098      0.43210      0.41309      0.14743      0.19122      0.26177      0.23519      0.24932      0.27746      0.24340      0.30000      0.28853      0.30000      0.50000      0.45658      0.31214      0.68007      0.31262      0.30949      0.29160      1.05295     -0.03335    111.19460      0.67960      -999.25      -999.25   3268.99977      2.00000      -999.25      0.49473      0.59069      0.78667      0.76833      0.01084      0.00191      0.01161      0.01237      0.01007
       2243.32800   2243.33301   2243.29625    327.01090      0.00000     10.46259      0.26870      0.37436      0.39486      0.23349      0.21424      0.36099      0.43211      0.41308      0.14743      0.19122      0.26180      0.23517      0.24940      0.27791      0.24372      0.30000      0.28855      0.30000      0.50000      0.45659      0.31247      0.68156      0.31236      0.30975      0.29254      1.05424     -0.03331    113.48860      0.68344      -999.25      -999.25   3268.00046      2.00000      -999.25      0.51152      0.60721      0.80166      0.78625      0.01119      0.00194      0.01195      0.01271      0.01042
       2243.48040   2243.46997   2243.44865    338.15720      0.00000     11.07530      0.26866      0.37431      0.39482      0.23352      0.21430      0.36098      0.43212      0.41309      0.14743      0.19122      0.26185      0.23519      0.24937      0.27767      0.24347      0.30000      0.28857      0.30000      0.50000      0.45656      0.31232      0.68136      0.31267      0.31012      0.29268      1.05530     -0.03362    130.00000      0.67069      -999.25      -999.25   3270.00053      2.00000      -999.25      0.52181      0.62333      0.81861      0.80125      0.01153      0.00244      0.01230      0.01306      0.01077
       2243.63280   2243.63452   2243.60104    350.29450      0.00000     11.56067      0.26857      0.37405      0.39499      0.23358      0.21428      0.36098      0.43211      0.41308      0.14743      0.19122      0.26194      0.23524      0.24933      0.27737      0.24330      0.30000      0.28854      0.30000      0.50000      0.45657      0.31240      0.67949      0.31289      0.30972      0.29208      1.05400     -0.03430    119.04290      0.66295      -999.25      -999.25   3270.00053      2.00000      -999.25      0.52694      0.63486      0.83749      0.81805      0.01173      0.00305      0.01250      0.01326      0.01097
       2243.78520   2243.75537   2243.75343    361.05880      0.00000     11.25185      0.26859      0.37420      0.39491      0.23352      0.21427      0.36098      0.43211      0.41309      0.14743      0.19122      0.26179      0.23518      0.24940      0.27782      0.24362      0.30000      0.28856      0.30000      0.50000      0.45658      0.31254      0.68128      0.31246      0.30937      0.29224      1.05492     -0.03383    130.00000      0.66443      -999.25      -999.25   3270.99984      2.00000      -999.25      0.53129      0.64962      0.86267      0.83698      0.01198      0.00338      0.01275      0.01351      0.01122
       2243.93760   2243.92847   2243.90583    355.24670      0.00000      9.72307      0.26864      0.37408      0.39486      0.23354      0.21429      0.36097      0.43212      0.41309      0.14743      0.19122      0.26178      0.23517      0.24938      0.27777      0.24357      0.30000      0.28856      0.30000      0.50000      0.45658      0.31230      0.68161      0.31221      0.30933      0.29271      1.05489     -0.03388    130.00000      0.66076      -999.25      -999.25   3268.99977      2.00000      -999.25      0.54445      0.65890      0.87666      0.86222      0.01230      0.00376      0.01307      0.01376      0.01153
       2244.09000   2244.07544   2244.05822    318.55760      0.00000      9.46256      0.26855      0.37409      0.39499      0.23358      0.21430      0.36098      0.43211      0.41308      0.14743      0.19122      0.26188      0.23517      0.24939      0.27803      0.24392      0.30000      0.28854      0.30000      0.50000      0.45658      0.31210      0.68067      0.31235      0.30944      0.29261      1.05453     -0.03349    115.90130      0.65817      -999.25      -999.25   3270.99984      2.00000      -999.25      0.55812      0.67534      0.88840      0.87575      0.01215      0.00368      0.01285      0.01368      0.01139
       2244.24240   2244.25000   2244.21062    275.64880      0.00000      9.42890      0.26855      0.37376      0.39499      0.23365      0.21434      0.36099      0.43208      0.41308      0.14743      0.19122      0.26180      0.23520      0.24939      0.27760      0.24336      0.30000      0.28854      0.30000      0.50000      0.45657      0.31216      0.68092      0.31253      0.30987      0.29246      1.05418     -0.03370    130.00000      0.65716      -999.25      -999.25   3272.99991      2.00000      -999.25      0.56944      0.68430      0.89832      0.88722      0.01167      0.00333      0.01250      0.01319      0.01097
       2244.39480   2244.39453   2244.36301    252.64530      0.00000      9.93544      0.26853      0.37395      0.39488      0.23355      0.21429      0.36097      0.43212      0.41308      0.14743      0.19122      0.26190      0.23521      0.24936      0.27777      0.24372      0.30000      0.28857      0.30000      0.50000      0.45658      0.31225      0.68143      0.31276      0.31002      0.29239      1.05405     -0.03357    130.00000      0.66520      -999.25      -999.25   3272.00060      2.00000      -999.25      0.58541      0.69972      0.91124      0.89749      0.01167      0.00319      0.01236      0.01319      0.01084
       2244.54720   2244.54077   2244.51540    233.73710      0.00000      9.81204      0.26857      0.37371      0.39479      0.23351      0.21425      0.36098      0.43212      0.41309      0.14743      0.19122      0.26190      0.23522      0.24933      0.27753      0.24348      0.30000      0.28855      0.30000      0.50000      0.45659      0.31240      0.67924      0.31274      0.31015      0.29234      1.05469     -0.03384    115.52510      0.66536      -999.25      -999.25   3270.00053      2.00000      -999.25      0.60152      0.71638      0.91846      0.91041      0.01153      0.00320      0.01236      0.01319      0.01084
       2244.69960   2244.69995   2244.66780    219.83720      0.00000      9.96421      0.26865      0.37419      0.39488      0.23350      0.21425      0.36098      0.43212      0.41308      0.14743      0.19122      0.26183      0.23518      0.24931      0.27752      0.24344      0.30000      0.28855      0.30000      0.50000      0.45657      0.31245      0.67801      0.31286      0.30940      0.29237      1.05482     -0.03360    114.97520      0.67622      -999.25      -999.25   3270.00053      2.00000      -999.25      0.61721      0.73361      0.94236      0.91763      0.01153      0.00312      0.01235      0.01306      0.01069
       2244.85200   2244.85938   2244.82019    207.83810      0.00000     10.05638      0.26861      0.37400      0.39488      0.23352      0.21425      0.36098      0.43211      0.41309      0.14743      0.19122      0.26200      0.23526      0.24934      0.27751      0.24347      0.30000      0.28854      0.30000      0.50000      0.45658      0.31244      0.67959      0.31200      0.30846      0.29228      1.05439     -0.03341    130.00000      0.67908      -999.25      -999.25   3272.00060      2.00000      -999.25      0.62848      0.74820      0.96069      0.94153      0.01152      0.00306      0.01223      0.01305      0.01070
       2245.00440   2244.99390   2244.97258    198.88630      0.00000      9.84557      0.26871      0.37435      0.39481      0.23354      0.21432      0.36098      0.43211      0.41308      0.14743      0.19122      0.26182      0.23521      0.24940      0.27768      0.24350      0.30000      0.28856      0.30000      0.50000      0.45657      0.31171      0.68019      0.31362      0.32157      0.29395      1.05384     -0.03352    117.71390      0.67062      -999.25      -999.25   3270.99984      2.00000      -999.25      0.64306      0.75985      0.97403      0.96000      0.01154      0.00313      0.01236      0.01320      0.01083
       2245.15680   2245.15845   2245.12498    192.55120      0.00000      9.75101      0.26858      0.37400      0.39497      0.23358      0.21429      0.36097      0.43213      0.41308      0.14743      0.19122      0.26169      0.23510      0.24932      0.27787      0.24374      0.30000      0.28855      0.30000      0.50000      0.45658      0.31077      0.67951      0.32656      0.31413      0.29330      1.05493     -0.03339    115.65250      0.67124      -999.25      -999.25   3272.00060      2.00000      -999.25      0.65194      0.77736      0.98596      0.97319      0.01152      0.00306      0.01236      0.01514      0.01070
       2245.30920   2245.29614   2245.27737    186.76830      0.00000      9.71151      0.26866      0.37462      0.39502      0.23349      0.21422      0.36098      0.43213      0.41308      0.14743      0.19122      0.26174      0.23514      0.24936      0.27779      0.24356      0.30000      0.28857      0.30000      0.50000      0.45656      0.32346      0.68066      0.31815      0.30673      0.29243      1.05497     -0.03316    130.00000      0.68069      -999.25      -999.25   3274.99998      2.00000      -999.25      0.66854      0.79202      0.99563      0.98521      0.01160      0.00306      0.01438      0.36480      0.01076
       2245.46160   2245.46167   2245.42976    180.38910      0.00000     10.80766      0.26871      0.37442      0.39469      0.23347      0.21429      0.36098      0.43211      0.41308      0.14743      0.19122      0.26182      0.23515      0.24926      0.27748      0.24346      0.30000      0.28856      0.30000      0.50000      0.45658      0.31570      0.68290      0.30827      0.31062      0.30491      1.05579     -0.03265    113.58840      0.70249      -999.25      -999.25   3274.00067      2.00000      -999.25      0.67791      0.80861      1.00750      0.99485      0.01361      0.00305      0.36403      0.40638      0.01083
       2245.61400   2245.60010   2245.58216    182.88830      0.00000     10.97876      0.26871      0.37447      0.39481      0.23346      0.21424      0.36097      0.43213      0.41308      0.14743      0.19122      0.26189      0.23524      0.24945      0.27776      0.24350      0.30000      0.28854      0.30000      0.50000      0.45661      0.30811      0.68294      0.30918      0.31165      0.29665      1.05461     -0.03247    110.18200      0.70465      -999.25      -999.25   3274.00067      2.00000      -999.25      0.69340      0.82728      1.02020      1.00673      0.36326      0.00305      0.40561      0.40923      0.01285
       2245.76640   2245.76611   2245.73455    191.06470      0.00000     10.99119      0.26854      0.37381      0.39491      0.23361      0.21433      0.36098      0.43212      0.41308      0.14743      0.19122      0.26186      0.23517      0.24931      0.27754      0.24339      0.30000      0.28856      0.30000      0.50000      0.45660      0.31238      0.68241      0.31220      0.31065      0.28994      1.05568     -0.03209    119.42100      0.69959      -999.25      -999.25   3274.00067      2.00000      -999.25      0.71013      0.85221      1.04721      1.01944      0.40485      0.00305      0.40847      0.41263      0.36250
       2245.91880   2245.90381   2245.88694    194.24160      0.00000     10.18812      0.26861      0.37402      0.39490      0.23360      0.21434      0.36096      0.43212      0.41308      0.14743      0.19123      0.26177      0.23518      0.24942      0.27769      0.24332      0.30000      0.28861      0.30000      0.50000      0.45660      0.31347      0.68155      0.30664      0.30924      0.29674      1.05457     -0.03238    119.67030      0.69176      -999.25      -999.25   3272.99991      2.00000      -999.25      0.72743      0.86589      1.08409      1.04645      0.40771      0.00299      0.41187      0.42673      0.40409
       2246.07120   2246.07080   2246.03934    196.83500      0.00000      9.73317      0.26846      0.37450      0.39529      0.23415      0.21488      0.36089      0.43187      0.41299      0.14743      0.19123      0.26192      0.23504      0.24902      0.27740      0.24370      0.30000      0.28867      0.30000      0.50000      0.45649      0.31279      0.68121      0.31202      0.30704      0.29511      1.05443     -0.03300      -999.25      0.68311      -999.25      -999.25   3270.99984      2.00000      -999.25      0.74209      0.87778      1.15806      1.08333      0.41111      0.00306      0.42597      0.44028      0.40695
       2246.22360   2246.20850   2246.19173    197.64870      0.00000      9.49451      0.26749      0.37677      0.39772      0.23505      0.21541      0.36088      0.43133      0.41282      0.14744      0.19124      0.26110      0.23470      0.24860      0.27839      0.24604      0.30000      0.28867      0.30000      0.50000      0.45636      0.31136      0.68448      0.31218      0.30807      0.28947      1.05469     -0.03316      -999.25      0.68210      -999.25      -999.25   3272.99991      2.00000      -999.25      0.75367      0.88811      1.20757      1.15729      0.42520      0.00298      0.43951      0.44632      0.41034
       2246.37600   2246.37695   2246.34412    198.45320      0.00000      9.40343      0.26767      0.39361      0.40767      0.23751      0.21621      0.36141      0.42954      0.41240      0.14744      0.19125      0.25822      0.23507      0.25036      0.28377      0.25174      0.30000      0.28778      0.30000      0.50000      0.45606      0.30958      0.68712      0.30954      0.31120      0.28897      1.05426     -0.03356      -999.25      0.66995      -999.25      -999.25   3272.99991      2.00000      -999.25      0.77124      0.90110      1.48000      1.20680      0.43875      0.00305      0.44556      0.46347      0.42444
       2246.52840   2246.51611   2246.49652    199.28520      0.00000      9.94850      0.26716      0.38598      0.40393      0.23682      0.21612      0.36108      0.43037      0.41257      0.14744      0.19125      0.26103      0.23493      0.24916      0.28065      0.24862      0.30000      0.28829      0.30000      0.50000      0.45623      0.31113      0.68930      0.30892      0.30758      0.29717      1.05436     -0.03282      -999.25      0.68215      -999.25      -999.25   3274.00067      2.00000      -999.25      0.78597      0.90846      1.48096      1.47930      0.44486      0.00319      0.46278      0.47861      0.43805
       2246.68080   2246.68384   2246.64891    199.61620      0.00000     10.24380      0.27268      0.43548      0.42697      0.24246      0.21782      0.36244      0.42677      0.41180      0.14745      0.19128      0.25802      0.23712      0.25484      0.29262      0.25785      0.30000      0.28532      0.30000      0.50000      0.45553      0.31502      0.69024      0.31178      0.31057      0.29306      1.05316     -0.03359    118.54910      0.67833      -999.25      -999.25   3274.99998      2.00000      -999.25      0.80249      0.93236      1.48874      1.48013      0.46194      0.00305      0.47777      0.49499      0.44402
       2246.83320   2246.82446   2246.80130    200.00200      0.00000     11.07116      0.27405      0.45016      0.43403      0.24428      0.21840      0.36303      0.42520      0.41146      0.14745      0.19129      0.25625      0.23740      0.25604      0.29512      0.25985      0.30000      0.28431      0.30000      0.50000      0.45530      0.31327      0.69117      0.31717      0.31559      0.29459      1.05480     -0.03369    114.56550      0.68303      -999.25      -999.25   3272.99991      2.00000      -999.25      0.82125      0.95083      1.49735      1.48805      0.47709      0.00319      0.49430      0.50500      0.46125
       2246.98560   2246.99390   2246.95370    200.71870      0.00000     12.59046      0.28806      0.78497      0.47643      0.25541      0.22199      0.36475      0.42067      0.41053      0.14746      0.19132      0.25613      0.24039      0.26350      0.30758      0.26714      0.30000      0.27970      0.30000      0.50000      0.45435      0.31663      0.72408      0.30950      0.31353      0.29676      1.05638     -0.03447    105.01380      0.67411      -999.25      -999.25   3274.00067      2.00000      -999.25      0.84610      0.96403      1.51874      1.49652      0.49347      0.00320      0.50417      0.50986      0.47625
       2247.13800   2247.14917   2247.10609    199.46420      0.00000     15.25556      0.29884      0.99539      0.59189      0.26345      0.22452      0.36584      0.41764      0.40992      0.14746      0.19135      0.26110      0.24323      0.26931      0.31787      0.27347      0.30000      0.27646      0.30000      0.50000      0.45368      0.32718      0.79477      0.32420      0.31532      0.30020      1.06010     -0.03434    118.68440      0.69637      -999.25      -999.25   3274.00067      2.00000      -999.25      0.85972      0.97597      1.53153      1.51791      0.50334      0.00515      0.50903      0.51389      0.49264
       2247.29040   2247.28247   2247.25849    198.44410      0.00000     16.60793      0.71829      1.13000      0.79048      0.26859      0.22601      0.36665      0.41546      0.40950      0.14747      0.19137      0.27230      0.24815      0.27763      0.33195      0.28151      0.30000      0.27381      0.30000      0.50000      0.45325      0.34787      0.73136      0.32370      0.31861      0.32291      1.06676     -0.03249    112.57230      0.77937      -999.25      -999.25   3277.00005      2.00000      -999.25      0.87166      0.98569      1.54471      1.53082      0.50833      0.35486      0.51319      0.52679      0.50264
       2247.44280   2247.43848   2247.41088    197.30090      0.00000     18.25942      0.79102      1.21655      0.87152      0.27123      0.22681      0.36720      0.41396      0.40921      0.14747      0.19138      0.28765      0.25411      0.28574      0.34414      0.28811      0.30000      0.27168      0.30000      0.50000      0.45293      0.34391      0.73977      0.33692      0.32102      0.35060      1.07289     -0.03190    112.31510      0.82286      -999.25      -999.25   3275.99929      2.00000      -999.25      0.88194      0.99750      1.55375      1.54389      0.51237      0.39639      0.52597      0.54056      0.50751
       2247.59520   2247.59546   2247.56327    195.98130      0.00000     20.53126      0.83933      1.27179      0.93174      0.27316      0.22728      0.36765      0.41276      0.40897      0.14747      0.19139      0.30148      0.26020      0.29573      0.36036      0.29798      0.30000      0.26991      0.30000      0.50000      0.45261      0.35286      0.75414      0.35699      0.33312      0.37125      1.08327     -0.02979    109.54930      0.84770      -999.25      -999.25   3275.99929      2.00000      -999.25      0.89486      1.01014      1.56152      1.55291      0.52513      0.39917      0.53972      0.55222      0.51153
       2247.74760   2247.74683   2247.71567    100.18080      0.00000     23.36670      0.90662      1.34417      1.00530      0.27536      0.22780      0.36810      0.41163      0.40874      0.14747      0.19140      0.39539      0.27066      0.73429      0.38483      0.30295      0.30000      0.26768      0.30000      0.50000      0.45227      0.37272      0.76279      0.34813      0.33463      0.37558      1.09548     -0.02700    106.56340      0.86285      -999.25      -999.25   3275.99929      2.00000      -999.25      0.90013      1.03513      1.56666      1.55874      0.53694      0.40055      0.54944      0.56624      0.52235
       2247.90000   2247.89990   2247.86806     99.65616      0.00000     25.67929      0.90155      1.33428      0.99964      0.27524      0.22775      0.36819      0.41140      0.40867      0.14748      0.19140      0.42655      0.27398      0.75144      0.39074      0.30372      0.30000      0.26719      0.30000      0.50000      0.45222      0.37722      0.78494      0.36260      0.33688      0.38490      1.11600     -0.02051    111.00300      0.93426      -999.25      -999.25   3279.00012      2.00000      -999.25      0.57444      0.72235      1.23375      1.21625      0.19902      0.06500      0.21583      0.23277      0.18653
