1982.042900000	56.675850000	1.636340000	1.786250000	9.589820000	1584.766000000	0.000000000	0.000000000
1982.195290000	55.368470000	1.750620000	1.759370000	9.767250000	1590.872000000	0.000000000	0.000000000
1982.347670000	54.225690000	1.442870000	1.759790000	9.627820000	1583.593000000	0.000000000	0.000000000
1982.500050000	54.526410000	1.521920000	1.790010000	9.506750000	1586.126000000	0.000000000	0.000000000
1983.261970000	53.788520000	1.496220000	1.811310000	9.531790000	1596.445000000	0.000000000	0.000000000
1984.481030000	52.494030000	1.772980000	1.851500000	9.509090000	1618.423000000	0.000000000	0.000000000
1984.633420000	55.272280000	1.681550000	1.864010000	9.543370000	1631.091000000	0.000000000	0.000000000
1984.785800000	56.715620000	1.493250000	1.849320000	9.544300000	1608.452000000	0.000000000	0.000000000
1984.938180000	59.086410000	1.800540000	1.827270000	9.517280000	1614.449000000	0.000000000	0.000000000
1989.357290000	52.555720000	1.264880000	1.611390000	9.719980000	1598.553000000	0.000000000	0.000000000
1989.509670000	52.528200000	1.524090000	1.481410000	9.542670000	1576.663000000	0.000000000	0.000000000
1996.366890000	48.503520000	2.358840000	1.626100000	9.748180000	1665.609000000	0.274900000	2.000000000
1996.519270000	50.673050000	1.764900000	1.625830000	9.745140000	1667.084000000	0.279750000	2.000000000
1996.671650000	50.340360000	1.855900000	1.539940000	9.818890000	1664.118000000	0.401350000	2.000000000
1996.824030000	48.629840000	1.435180000	1.487080000	9.825070000	1664.306000000	0.326450000	2.000000000
1997.281180000	40.161520000	1.453130000	1.325930000	11.032560000	1640.627000000	0.391140000	2.000000000
1997.433560000	40.286610000	1.592170000	1.349090000	11.620010000	1641.815000000	0.396680000	2.000000000
1997.585950000	38.706310000	1.353750000	1.404210000	11.708000000	1640.899000000	0.515210000	2.000000000
1997.738330000	43.029870000	18.364280000	1.523750000	11.387540000	1641.514000000	0.298420000	2.000000000
1997.890710000	45.938450000	33.277710000	1.642200000	9.656330000	1643.633000000	0.826010000	2.000000000
1998.500240000	49.074380000	7.935180000	1.817560000	9.672760000	1572.800000000	0.171010000	2.000000000
1998.652620000	45.615620000	6.108440000	1.692100000	9.993330000	1580.604000000	0.437070000	2.000000000
1998.805000000	42.676290000	1.916480000	1.553910000	10.118970000	1601.155000000	0.547100000	2.000000000
1998.957390000	37.413190000	1.310500000	1.443390000	10.092420000	1617.454000000	0.000000000	0.000000000
1999.109770000	35.805710000	1.007140000	1.371660000	9.673600000	1614.996000000	0.000000000	0.000000000
2003.376470000	63.336270000	1.269520000	1.577780000	9.615970000	1572.574000000	0.000000000	0.000000000
2003.528850000	65.800960000	1.375930000	1.609620000	9.652930000	1573.486000000	0.000000000	0.000000000
2003.681230000	63.636610000	1.180160000	1.629900000	9.569110000	1578.221000000	0.000000000	0.000000000
2003.833610000	64.163930000	1.277260000	1.566870000	10.328740000	1569.877000000	0.000000000	0.000000000
2003.986000000	68.337550000	1.071500000	1.516250000	10.187250000	1573.536000000	0.000000000	0.000000000
2018.157480000	26.354290000	0.699920000	1.105140000	10.796900000	1632.527000000	0.000000000	0.000000000
2018.309860000	27.502610000	0.784410000	1.109530000	14.018980000	1636.542000000	0.000000000	0.000000000
2018.462240000	28.200970000	0.728510000	1.194620000	10.577200000	1655.159000000	0.000000000	0.000000000
2018.614620000	29.927550000	1.028310000	1.196470000	9.993440000	1686.398000000	0.000000000	0.000000000
2019.224150000	43.719010000	1.325280000	1.238830000	10.185290000	1627.748000000	0.000000000	0.000000000
2019.376530000	50.659490000	0.999830000	1.261090000	10.622090000	1612.470000000	0.000000000	0.000000000
2019.528910000	53.260760000	1.680550000	1.286580000	10.694230000	1548.466000000	0.000000000	0.000000000
2019.681290000	47.905350000	1.758640000	1.370020000	10.395740000	1529.688000000	0.000000000	0.000000000
2019.833670000	42.977080000	1.982780000	1.482140000	9.968180000	1526.665000000	0.000000000	0.000000000
2020.290820000	42.636630000	1.276800000	1.494160000	9.732010000	1595.118000000	0.000000000	0.000000000
2020.443200000	34.785680000	1.118830000	1.342300000	10.044980000	1610.939000000	0.000000000	0.000000000
2020.595580000	29.807800000	1.118020000	1.210590000	10.144370000	1616.158000000	0.000000000	0.000000000
2020.747960000	25.848810000	0.801980000	1.152910000	9.620340000	1630.204000000	0.000000000	0.000000000
2067.223650000	47.503970000	1.066520000	1.240750000	9.531700000	1540.894000000	0.000000000	0.000000000
2067.376030000	40.134410000	1.108070000	1.166440000	10.006470000	1568.665000000	0.000000000	0.000000000
2067.528400000	37.344530000	0.953150000	1.160030000	10.332330000	1576.073000000	0.000000000	0.000000000
2067.680780000	34.981240000	0.942760000	1.158560000	11.040000000	1583.583000000	0.000000000	0.000000000
2067.833160000	37.553070000	0.914170000	1.223540000	9.854820000	1589.203000000	0.000000000	0.000000000
