TVDepth(m)	Sgh	morph
2431.2372	0	n
2431.3896	0	n
2431.542	0	n
2431.6944	0	n
2431.8468	0	n
2431.9992	0	n
2432.1516	0	n
2432.304	0	n
2432.4564	0	n
2432.6088	0	n
2432.7612	0	n
2432.9136	0	n
2433.066	0	n
2433.2184	0	n
2433.3708	0	n
2433.5232	0	n
2433.6756	0	n
2433.828	0	n
2433.9804	0	n
2434.1328	0	n
2434.2852	0	n
2434.4376	0	n
2434.59	0	n
2434.7424	0	n
2434.8948	0	n
2435.0472	0	n
2435.1996	0	n
2435.352	0	n
2435.5044	0	n
2435.6568	0	n
2435.8092	0	n
2435.9616	0	n
2436.114	0	n
2436.2664	0	n
2436.4188	0	n
2436.5712	0	n
2436.7236	0	n
2436.876	0	n
2437.0284	0	n
2437.1808	0	n
2437.3332	0	n
2437.4856	0	n
2437.638	0	n
2437.7904	0	n
2437.9428	0	n
2438.0952	0	n
2438.2476	0	n
2438.4	0	n
2438.5524	0	n
2438.7048	0	n
2438.8572	0	n
2439.0096	0	n
2439.162	0	n
2439.3144	0	n
2439.4668	0	n
2439.6192	0	n
2439.7716	0	n
2439.924	0	n
2440.0764	0	n
2440.2288	0	n
2440.3812	0	n
2440.5336	0	n
2440.686	0	n
2440.8384	0	n
2440.9908	0	n
2441.1432	0	n
2441.2956	0	n
2441.448	0	n
2441.6004	0	n
2441.7528	0	n
2441.9052	0	n
2442.0576	0	n
2442.21	0	n
2442.3624	0	n
2442.5148	0	n
2442.6672	0	n
2442.8196	0	n
2442.972	0	n
2443.1244	0	n
2443.2768	0	n
2443.4292	0	n
2443.5816	0	n
2443.734	0	n
2443.8864	0	n
2444.0388	0	n
2444.1912	0	n
2444.3436	0	n
2444.496	0	n
2444.6484	0	n
2444.8008	0	n
2444.9532	0	n
2445.1056	0	n
2445.258	0	n
2445.4104	0	n
2445.5628	0	n
2445.7152	0	n
2445.8676	0	n
2446.02	0	n
2446.1724	0	n
2446.3248	0	n
2446.4772	0	n
2446.6296	0	n
2446.782	0	n
2446.9344	0	n
2447.0868	0	n
2447.2392	0	n
2447.3916	0	n
2447.544	0	n
2447.6964	0	n
2447.8488	0	n
2448.0012	0	n
2448.1536	0	n
2448.306	0	n
2448.4584	0	n
2448.6108	0	n
2448.7632	0	n
2448.9156	0	n
2449.068	0.14246	P
2449.2204	0.13417	P
2449.3728	0	n
2449.5252	0.16654	P
2449.6776	0	n
2449.83	0	n
2449.9824	0	n
2450.1348	0	n
2450.2872	0	n
2450.4396	0	n
2450.592	0	n
2450.7444	0	n
2450.8968	0	n
2451.0492	0	n
2451.2016	0	n
2451.354	0	n
2451.5064	0	n
2451.6588	0	n
2451.8112	0	n
2451.9636	0	n
2452.116	0	n
2452.2684	0	n
2452.4208	0	n
2452.5732	0	n
2452.7256	0	n
2452.878	0	n
2453.0304	0	n
2453.1828	0	n
2453.3352	0	n
2453.4876	0	n
2453.64	0	n
2453.7924	0	n
2453.9448	0	n
2454.0972	0	n
2454.2496	0	n
2454.402	0	n
2454.5544	0	n
2454.7068	0	n
2454.8592	0	n
2455.0116	0	n
2455.164	0	n
2455.3164	0	n
2455.4688	0	n
2455.6212	0	n
2455.7736	0	n
2455.926	0	n
2456.0784	0	n
2456.2308	0	n
2456.3832	0	n
2456.5356	0	n
2456.688	0	n
2456.8404	0	n
2456.9928	0	n
2457.1452	0	n
2457.2976	0	n
2457.45	0	n
2457.6024	0	n
2457.7548	0	n
2457.9072	0	n
2458.0596	0	n
2458.212	0	n
2458.3644	0.000062421	n
2458.5168	0	n
2458.6692	0	n
2458.8216	0	n
2458.974	0	n
2459.1264	0	n
2459.2788	0	n
2459.4312	0	n
2459.5836	0	n
2459.736	0	n
2459.8884	0	n
2460.0408	0	n
2460.1932	0	n
2460.3456	0	n
2460.498	0	n
2460.6504	0	n
2460.8028	0.51705	P
2460.9552	0	P
2461.1076	0	n
2461.26	0	n
2461.4124	0	n
2461.5648	0	n
2461.7172	0	n
2461.8696	0	n
2462.022	0	n
2462.1744	0	n
2462.3268	0	n
2462.4792	0	n
2462.6316	0	n
2462.784	0.10955	P
2462.9364	0.62422	P
2463.0888	0.6343	P
2463.2412	0.69928	P
2463.3936	0.68107	P
2463.546	0.59882	P
2463.6984	0.58015	P
2463.8508	0.59825	P
2464.0032	0.53267	P
2464.1556	0.57953	P
2464.308	0.55649	P
2464.4604	0.53822	P
2464.6128	0.48143	P
2464.7652	0.49507	P
2464.9176	0.46327	P
2465.07	0.34347	P
2465.2224	0.29849	P
2465.3748	0.49907	P
2465.5272	0.25843	P
2465.6796	0.21326	P
2465.832	0.41314	P
2465.9844	0.47718	P
2466.1368	0.43361	P
2466.2892	0.36918	P
2466.4416	0.50157	P
2466.594	0.17241	P
2466.7464	0.25481	n
2466.8988	0.26969	n
2467.0512	0.30433	n
2467.2036	0.1989	P
2467.356	0.13361	P
2467.5084	0.52631	P
2467.6608	0.26875	P
2467.8132	0.13171	P
2467.9656	0.28715	P
2468.118	0.1719	P
2468.2704	0.15796	n
2468.4228	0.23601	n
2468.5752	0.06574	n
2468.7276	0.15774	P
2468.88	0.41007	P
2469.0324	0.29837	P
2469.1848	0.40368	P
2469.3372	0.44801	P
2469.4896	0.25568	P
2469.642	0.34695	P
2469.7944	0.38601	P
2469.9468	0.54038	P
2470.0992	0.35189	P
2470.2516	0.54692	P
2470.404	0.50589	P
2470.5564	0.45672	P
2470.7088	0.47074	P
2470.8612	0.51222	P
2471.0136	0.51364	P
2471.166	0.57154	P
2471.3184	0.59219	P
2471.4708	0.56821	P
2471.6232	0.56081	P
2471.7756	0.48226	P
2471.928	0.52375	P
2472.0804	0.54411	P
2472.2328	0.49854	P
2472.3852	0.4787	P
2472.5376	0.34692	P
2472.69	0.42844	P
2472.8424	0.50873	P
2472.9948	0.45916	P
2473.1472	0	P
2473.2996	0	n
2473.452	0	n
2473.6044	0	n
2473.7568	0.28897	P
2473.9092	0.41313	P
2474.0616	0.44628	P
2474.214	0.44316	P
2474.3664	0.46433	P
2474.5188	0.48686	P
2474.6712	0.53374	P
2474.8236	0.07424	P
2474.976	0	n
2475.1284	0.37398	P
2475.2808	0.29675	P
2475.4332	0.46657	P
2475.5856	0	n
2475.738	0.45537	P
2475.8904	0.60908	P
2476.0428	0.13832	P
2476.1952	0	n
2476.3476	0.58202	P
2476.5	0.45714	P
2476.6524	0.38364	P
2476.8048	0.43937	P
2476.9572	0.36852	P
2477.1096	0.48449	P
2477.262	0.4707	P
2477.4144	0.45641	P
2477.5668	0.54659	P
2477.7192	0.39388	P
2477.8716	0.78231	P
2478.024	0.52507	P
2478.1764	0.56558	P
2478.3288	0.30742	P
2478.4812	0.41548	P
2478.6336	0	n
2478.786	0	n
2478.9384	0	n
2479.0908	0	n
2479.2432	0	n
2479.3956	0.49322	P
2479.548	0.47923	P
2479.7004	0.61637	P
2479.8528	0.25761	P
2480.0052	0.42006	P
2480.1576	0.35276	P
2480.31	0	n
2480.4624	0.4731	P
2480.6148	0.27517	P
2480.7672	0.71695	P
2480.9196	0.69079	P
2481.072	0.68632	P
2481.2244	0.6515	P
2481.3768	0.28924	P
2481.5292	0.22237	P
2481.6816	0.2483	P
2481.834	0	n
2481.9864	0.23854	P
2482.1388	0.31274	P
2482.2912	0.54625	P
2482.4436	0.43151	P
2482.596	0.46796	P
2482.7484	0.19178	P
2482.9008	0	n
2483.0532	0	n
2483.2056	0.25618	P
2483.358	0.14708	P
2483.5104	0	n
2483.6628	0	n
2483.8152	0	n
2483.9676	0	n
2484.12	0.09851	P
2484.2724	0.46972	P
2484.4248	0.18992	P
2484.5772	0	n
2484.7296	0.66556	P
2484.882	0.29438	P
2485.0344	0.38008	P
2485.1868	0.2882	P
2485.3392	0.6303	P
2485.4916	0.60919	P
2485.644	0.56171	P
2485.7964	0.57079	P
2485.9488	0.60793	P
2486.1012	0.57738	P
2486.2536	0.74579	P
2486.406	0.75146	P
2486.5584	0.60642	P
2486.7108	0.33415	P
2486.8632	0.71051	P
2487.0156	0	n
2487.168	0	n
2487.3204	0	n
2487.4728	0	n
2487.6252	0	n
2487.7776	0	n
2487.93	0	n
2488.0824	0.35012	P
2488.2348	0.38744	P
2488.3872	0.42614	P
2488.5396	0.3717	P
2488.692	0.30911	P
2488.8444	0.28278	P
2488.9968	0.40567	P
2489.1492	0.29512	P
2489.3016	0.31646	P
2489.454	0	n
2489.6064	0	n
2489.7588	0	n
2489.9112	0	n
2490.0636	0.35734	P
2490.216	0.2945	P
2490.3684	0	n
2490.5208	0	n
2490.6732	0	n
2490.8256	0	n
2490.978	0	n
2491.1304	0	n
2491.2828	0	n
2491.4352	0	n
2491.5876	0	n
2491.74	0	n
2491.8924	0	n
2492.0448	0	n
2492.1972	0	n
2492.3496	0	n
2492.502	0	n
2492.6544	0	n
2492.8068	0	n
2492.9592	0	n
2493.1116	0	n
2493.264	0	n
2493.4164	0	n
2493.5688	0	n
2493.7212	0	n
2493.8736	0	n
2494.026	0	n
2494.1784	0	n
2494.3308	0	n
2494.4832	0	n
2494.6356	0	n
2494.788	0	n
2494.9404	0	n
2495.0928	0	n
2495.2452	0	n
2495.3976	0	n
2495.55	0	n
2495.7024	0	n
2495.8548	0.34442	P
2496.0072	0.58509	P
2496.1596	0.61447	P
2496.312	0.67568	P
2496.4644	0.69965	P
2496.6168	0.69835	P
2496.7692	0.49103	P
2496.9216	0.67203	P
2497.074	0.72736	P
2497.2264	0.61927	P
2497.3788	0.58843	P
2497.5312	0.73865	P
2497.6836	0.65132	P
2497.836	0.61005	P
2497.9884	0.54135	P
2498.1408	0.55792	P
2498.2932	0.56239	P
2498.4456	0.76822	P
2498.598	0.8415	P
2498.7504	0.84706	P
2498.9028	0.78145	P
2499.0552	0.74516	P
2499.2076	0.68971	P
2499.36	0.64425	P
2499.5124	0.69106	P
2499.6648	0.67247	P
2499.8172	0.77862	P
2499.9696	0.77174	P
2500.122	0.7183	P
2500.2744	0.67402	P
2500.4268	0.70015	P
2500.5792	0.65756	P
2500.7316	0.56194	P
2500.884	0.57347	P
2501.0364	0.65915	P
2501.1888	0.65509	P
2501.3412	0.62984	P
2501.4936	0.57823	P
2501.646	0.62054	P
2501.7984	0.63787	P
2501.9508	0.68176	P
2502.1032	0.76288	P
2502.2556	0.7	P
2502.408	0.65229	P
2502.5604	0.65144	P
2502.7128	0.65304	P
2502.8652	0.74585	P
2503.0176	0.74958	P
2503.17	0.72673	P
2503.3224	0.69998	P
2503.4748	0.7368	P
2503.6272	0.76412	P
2503.7796	0.73785	P
2503.932	0.66287	P
2504.0844	0.63822	P
2504.2368	0.61371	P
2504.3892	0.67024	P
2504.5416	0.68793	P
2504.694	0.71546	P
2504.8464	0.72985	P
2504.9988	0.7497	P
2505.1512	0.75582	P
2505.3036	0.80148	P
2505.456	0.78403	P
2505.6084	0.73168	P
2505.7608	0.72484	P
2505.9132	0.70156	P
2506.0656	0.68117	P
2506.218	0.70753	P
2506.3704	0.67132	P
2506.5228	0.72787	P
2506.6752	0.79737	P
2506.8276	0.80979	P
2506.98	0.80821	P
2507.1324	0.79501	P
2507.2848	0.79273	P
2507.4372	0.78635	P
2507.5896	0.74109	P
2507.742	0.67888	P
2507.8944	0.65247	P
2508.0468	0.65415	P
2508.1992	0.66299	P
2508.3516	0.65536	P
2508.504	0.65789	P
2508.6564	0.64633	P
2508.8088	0.64159	P
2508.9612	0.64267	P
2509.1136	0.64757	P
2509.266	0.6434	P
2509.4184	0.65949	P
2509.5708	0.64785	P
2509.7232	0.64234	P
2509.8756	0.65648	P
2510.028	0.65843	P
2510.1804	0.65098	P
2510.3328	0.7902	P
2510.4852	0.79271	P
2510.6376	0.81468	P
2510.79	0.80709	P
2510.9424	0.70197	P
2511.0948	0.51119	P
2511.2472	0.70664	P
2511.3996	0.71894	P
2511.552	0.76175	P
