            DEPT        DEPTH          TVD         ROP5         CRPM           GR         A16H         A22H         A28H         A34H         A40H         A16L         A22L         A28L         A34L         A40L         P16H         P22H         P28H         P34H         P40H         P16L         P22L         P28L         P34L         P40L       RES_BD      RES_BIT       RES_BM       RES_BS     RES_RING         RHOB         DRHO         TNPH          PEF         DCAV         UCAV         DHAP         DHAT          ECD       TAB_GR      TAB_DEN      TAB_NEU      TAB_RES   TAB_RES_BD  TAB_RES_BIT   TAB_RES_BM   TAB_RES_BS TAB_RES_RING 
       1936.39440   1936.37183   1936.26337    348.66380      0.00000     10.93454      0.26877      0.36722      0.38924      0.23446      0.21471      0.35496      0.42573      0.40697      0.14745      0.19130      0.26136      0.23591      0.24985      0.27705      0.24441      0.30000      0.28952      0.30000      0.50000      0.45220      0.30021      0.42848      0.30668      0.30560      0.29017      1.05887     -0.02646    130.00000      0.87822      -999.25      -999.25   2814.96058      3.00000      -999.25      0.57300      0.63688      0.73576      0.72730      0.00625      0.00165      0.00667      0.00708      0.00583
       1936.54680   1936.52710   1936.41574    354.53770      0.00000      9.57715      0.26877      0.36743      0.38917      0.23439      0.21468      0.35495      0.42574      0.40697      0.14745      0.19130      0.26141      0.23595      0.24969      0.27664      0.24441      0.30000      0.28950      0.30000      0.50000      0.45220      0.29990      0.42823      0.30676      0.30584      0.28996      1.05901     -0.02767    112.64590      0.84336      -999.25      -999.25   2814.99974      3.00000      -999.25      0.58189      0.64286      0.74480      0.73535      0.00626      0.00167      0.00667      0.00731      0.00584
       1936.69920   1936.67871   1936.56811    358.50910      0.00000      8.59681      0.26881      0.36706      0.38916      0.23450      0.21476      0.35497      0.42572      0.40697      0.14745      0.19130      0.26153      0.23596      0.24960      0.27626      0.24410      0.30000      0.28953      0.30000      0.50000      0.45220      0.29991      0.42797      0.30703      0.30625      0.28975      1.05625     -0.03023    113.73290      0.79210      -999.25      -999.25   2814.99974      3.00000      -999.25      0.58675      0.64911      0.75383      0.74439      0.00625      0.00166      0.00689      0.00814      0.00584
       1936.85160   1936.83020   1936.72048    362.58640      0.00000      7.23942      0.26874      0.36699      0.38941      0.23465      0.21483      0.35496      0.42572      0.40697      0.14745      0.19130      0.26144      0.23590      0.24959      0.27621      0.24390      0.30000      0.28951      0.30000      0.50000      0.45221      0.30013      0.42787      0.30760      0.30667      0.28974      1.05577     -0.03071    130.00000      0.77238      -999.25      -999.25   2816.10348      3.00000      -999.25      0.59438      0.65771      0.76022      0.75341      0.00647      0.00167      0.00772      0.00828      0.00583
       1937.00400   1936.98792   1936.87285    366.14420      0.00000      7.77806      0.26876      0.36754      0.38954      0.23452      0.21469      0.35495      0.42574      0.40697      0.14745      0.19130      0.26163      0.23607      0.24971      0.27624      0.24401      0.30000      0.28951      0.30000      0.50000      0.45221      0.30069      0.42800      0.30810      0.30667      0.28996      1.05306     -0.03330    113.91490      0.69159      -999.25      -999.25   2814.99974      3.00000      -999.25      0.60328      0.66689      0.76690      0.75981      0.00732      0.00168      0.00787      0.00856      0.00607
       1937.15640   1937.13562   1937.02522    367.19690      0.00000      9.77645      0.26871      0.36682      0.38914      0.23460      0.21487      0.35496      0.42572      0.40697      0.14745      0.19130      0.26154      0.23602      0.24978      0.27650      0.24407      0.30000      0.28951      0.30000      0.50000      0.45222      0.30127      0.42813      0.30812      0.30667      0.29028      1.05550     -0.03188    116.56540      0.72397      -999.25      -999.25   2816.99981      3.00000      -999.25      0.60953      0.67466      0.77369      0.76647      0.00745      0.00167      0.00813      0.00883      0.00689
       1937.30880   1937.28870   1937.17759    368.79310      0.00000     11.52166      0.26873      0.36753      0.38928      0.23445      0.21472      0.35497      0.42571      0.40697      0.14745      0.19130      0.26145      0.23599      0.24982      0.27678      0.24432      0.30000      0.28955      0.30000      0.50000      0.45220      0.30122      0.42825      0.30789      0.30566      0.29061      1.05505     -0.03151    114.66530      0.75567      -999.25      -999.25   2816.99981      3.00000      -999.25      0.61773      0.68273      0.78147      0.77328      0.00772      0.00168      0.00842      0.00925      0.00704
       1937.46120   1937.44019   1937.32996    367.64460      0.00000     10.73165      0.26878      0.36733      0.38935      0.23451      0.21473      0.35496      0.42575      0.40697      0.14745      0.19130      0.26156      0.23599      0.24979      0.27681      0.24439      0.30000      0.28951      0.30000      0.50000      0.45219      0.30116      0.42803      0.30691      0.30570      0.29062      1.05662     -0.03063    119.17360      0.77758      -999.25      -999.25   2818.99988      3.00000      -999.25      0.62549      0.69063      0.78925      0.78104      0.00800      0.00167      0.00883      0.00966      0.00729
       1937.61360   1937.59485   1937.48233    367.89010      0.00000      9.06005      0.26872      0.36719      0.38934      0.23456      0.21478      0.35496      0.42574      0.40697      0.14745      0.19130      0.26134      0.23596      0.24982      0.27676      0.24423      0.30000      0.28952      0.30000      0.50000      0.45219      0.30014      0.42784      0.30720      0.30661      0.29058      1.05447     -0.03290    109.44930      0.73699      -999.25      -999.25   2818.00057      3.00000      -999.25      0.63355      0.69633      0.81383      0.78883      0.00841      0.00168      0.00925      0.01022      0.00758
       1937.76600   1937.74487   1937.63470    366.29650      0.00000      8.87960      0.26871      0.36708      0.38941      0.23462      0.21482      0.35497      0.42574      0.40697      0.14745      0.19130      0.26151      0.23601      0.24979      0.27652      0.24403      0.30000      0.28949      0.30000      0.50000      0.45218      0.30021      0.42764      0.30796      0.30679      0.29002      1.05322     -0.03484    130.00000      0.69195      -999.25      -999.25   2818.00057      3.00000      -999.25      0.63952      0.70175      0.82258      0.81341      0.00883      0.00167      0.00981      0.01064      0.00800
       1937.91840   1937.89490   1937.78706    365.36220      0.00000     10.11968      0.26875      0.36741      0.38923      0.23443      0.21471      0.35498      0.42571      0.40697      0.14745      0.19130      0.26140      0.23594      0.24980      0.27680      0.24428      0.30000      0.28951      0.30000      0.50000      0.45220      0.30119      0.42769      0.30820      0.30696      0.29006      1.05142     -0.03619    115.38120      0.67543      -999.25      -999.25   2818.99988      3.00000      -999.25      0.64577      0.70826      0.83243      0.82216      0.00938      0.00166      0.01022      0.01077      0.00841
       1938.07080   1938.04565   1937.93943    364.69680      0.00000     11.10720      0.26874      0.36715      0.38935      0.23455      0.21477      0.35497      0.42572      0.40697      0.14745      0.19130      0.26140      0.23596      0.24974      0.27662      0.24427      0.30000      0.28950      0.30000      0.50000      0.45220      0.30133      0.42782      0.30843      0.30652      0.29095      1.05110     -0.03628    117.98320      0.66219      -999.25      -999.25   2818.00057      3.00000      -999.25      0.65437      0.71521      0.84340      0.83201      0.00980      0.00166      0.01035      0.01091      0.00896
       1938.22320   1938.19861   1938.09180    364.51330      0.00000     11.40884      0.26873      0.36710      0.38923      0.23451      0.21476      0.35497      0.42573      0.40697      0.14745      0.19130      0.26151      0.23601      0.24975      0.27637      0.24394      0.30000      0.28951      0.30000      0.50000      0.45220      0.30146      0.42794      0.30781      0.30580      0.29094      1.05162     -0.03601    130.00000      0.64860      -999.25      -999.25   2820.99995      3.00000      -999.25      0.66353      0.72229      0.85576      0.84298      0.00993      0.00166      0.01049      0.01103      0.00938
       1938.37560   1938.35400   1938.24417    365.42920      0.00000     10.07539      0.26870      0.36691      0.38923      0.23449      0.21473      0.35496      0.42573      0.40697      0.14745      0.19130      0.26141      0.23596      0.24982      0.27681      0.24431      0.30000      0.28949      0.30000      0.50000      0.45220      0.30098      0.42813      0.30705      0.30524      0.29092      1.05243     -0.03531    115.53080      0.66822      -999.25      -999.25   2818.99988      3.00000      -999.25      0.67132      0.73034      0.86770      0.85535      0.01008      0.00166      0.01062      0.01113      0.00952
       1938.52800   1938.50476   1938.39654    364.56180      0.00000      8.50973      0.26882      0.36742      0.38924      0.23449      0.21476      0.35496      0.42573      0.40697      0.14745      0.19130      0.26141      0.23603      0.24995      0.27683      0.24411      0.30000      0.28951      0.30000      0.50000      0.45219      0.30024      0.42841      0.30666      0.30585      0.29054      1.05289     -0.03489    114.90920      0.67733      -999.25      -999.25   2820.99995      3.00000      -999.25      0.67938      0.73938      0.88076      0.86729      0.01021      0.00189      0.01072      0.01132      0.00966
       1938.68040   1938.65723   1938.54891    365.58250      0.00000      7.69906      0.26878      0.36721      0.38924      0.23452      0.21477      0.35496      0.42573      0.40697      0.14745      0.19130      0.26139      0.23603      0.24987      0.27662      0.24405      0.30000      0.28950      0.30000      0.50000      0.45220      0.29965      0.42845      0.30720      0.30646      0.28994      1.05304     -0.03427    118.63630      0.71108      -999.25      -999.25   2818.99988      3.00000      -999.25      0.68730      0.74841      0.89063      0.88035      0.01030      0.00272      0.01091      0.01147      0.00980
       1938.83280   1938.81018   1938.70128    364.56400      0.00000      8.94873      0.26883      0.36758      0.38914      0.23435      0.21466      0.35497      0.42572      0.40697      0.14745      0.19130      0.26157      0.23602      0.24975      0.27665      0.24436      0.30000      0.28951      0.30000      0.50000      0.45219      0.30029      0.42845      0.30774      0.30579      0.28935      1.05309     -0.03342    108.24280      0.71795      -999.25      -999.25   2820.99995      3.00000      -999.25      0.69298      0.75480      0.90035      0.89021      0.01048      0.00286      0.01104      0.01174      0.00988
       1938.98520   1938.96484   1938.85365    365.97450      0.00000     10.42821      0.26874      0.36707      0.38912      0.23449      0.21478      0.35497      0.42574      0.40697      0.14745      0.19130      0.26143      0.23598      0.24983      0.27682      0.24432      0.30000      0.28951      0.30000      0.50000      0.45220      0.30092      0.42862      0.30679      0.30512      0.28982      1.05255     -0.03318    130.00000      0.73025      -999.25      -999.25   2820.99995      3.00000      -999.25      0.69841      0.76147      0.91160      0.89994      0.01063      0.00313      0.01133      0.01217      0.01007
       1939.13760   1939.14490   1939.00602    350.56900      0.00000     12.15188      0.26880      0.36712      0.38929      0.23451      0.21473      0.35497      0.42572      0.40697      0.14745      0.19130      0.26143      0.23591      0.24962      0.27649      0.24431      0.30000      0.28947      0.30000      0.50000      0.45222      0.30028      0.42888      0.30646      0.30600      0.29028      1.05239     -0.03278    130.00000      0.72427      -999.25      -999.25   2818.99988      3.00000      -999.25      0.70471      0.76805      0.92082      0.91096      0.01069      0.00319      0.01153      0.01250      0.00999
       1939.29000   1939.29639   1939.15839    293.18560      0.00000     11.91487      0.26884      0.36726      0.38912      0.23450      0.21479      0.35496      0.42573      0.40697      0.14745      0.19130      0.26141      0.23597      0.24984      0.27692      0.24441      0.30000      0.28951      0.30000      0.50000      0.45220      0.29963      0.42836      0.30757      0.30631      0.28993      1.05261     -0.03337    130.00000      0.71265      -999.25      -999.25   2819.99919      3.00000      -999.25      0.71083      0.77499      0.93055      0.91957      0.01028      0.00277      0.01125      0.55999      0.00944
       1939.44240   1939.45251   1939.31075    286.70260      0.00000     12.28923      0.26877      0.36752      0.38948      0.23456      0.21476      0.35497      0.42570      0.40697      0.14745      0.19130      0.26150      0.23602      0.24986      0.27683      0.24435      0.30000      0.28951      0.30000      0.50000      0.45220      0.30043      0.42844      0.30746      0.30644      0.28934      1.05429     -0.03283    114.13750      0.72321      -999.25      -999.25   2820.99995      3.00000      -999.25      0.71777      0.78264      0.94041      0.92999      0.01069      0.00305      0.55943      0.56012      0.00972
       1939.59480   1939.60181   1939.46312    272.93430      0.00000     10.69963      0.26885      0.36743      0.38904      0.23441      0.21474      0.35496      0.42572      0.40697      0.14745      0.19130      0.26153      0.23598      0.24976      0.27663      0.24420      0.30000      0.28952      0.30000      0.50000      0.45220      0.30065      0.42973      0.30743      0.30656      0.29009      1.05521     -0.03317    113.81310      0.70129      -999.25      -999.25   2820.99995      3.00000      -999.25      0.72555      0.80695      0.96889      0.93973      0.55875      0.00334      0.55944      0.56234      0.01001
       1939.74720   1939.74487   1939.61549    257.77520      0.00000      8.86823      0.26880      0.36734      0.38932      0.23457      0.21481      0.35497      0.42572      0.40697      0.14745      0.19130      0.26156      0.23602      0.24982      0.27684      0.24447      0.30000      0.28949      0.30000      0.50000      0.45220      0.30071      0.42947      0.30751      0.30670      0.29030      1.05429     -0.03388    112.38920      0.69292      -999.25      -999.25   2823.00002      3.00000      -999.25      0.73430      0.81542      1.01263      0.96819      0.55874      0.00348      0.56164      0.56209      0.55805
       1939.89960   1939.89258   1939.76786    239.53180      0.00000      8.54773      0.26880      0.36732      0.38925      0.23450      0.21476      0.35497      0.42572      0.40697      0.14745      0.19130      0.26147      0.23600      0.24985      0.27673      0.24414      0.30000      0.28951      0.30000      0.50000      0.45220      0.30084      0.42891      0.30757      0.30638      0.29027      1.05367     -0.03434    112.09940      0.67219      -999.25      -999.25   2823.00002      3.00000      -999.25      0.74292      0.82486      1.07153      1.01180      0.56080      0.00320      0.56125      0.57056      0.55791
       1940.05200   1940.04333   1939.92023    224.29140      0.00000      9.16777      0.26875      0.36714      0.38928      0.23451      0.21474      0.35496      0.42573      0.40697      0.14745      0.19130      0.26158      0.23605      0.24981      0.27653      0.24409      0.30000      0.28950      0.30000      0.50000      0.45219      0.30066      0.42835      0.30764      0.30612      0.29035      1.05408     -0.03401    130.00000      0.68063      -999.25      -999.25   2822.00071      3.00000      -999.25      0.74889      0.83541      1.08707      1.07069      0.56042      0.00292      0.56972      0.57500      0.55997
       1940.20440   1940.19568   1940.07260    206.83110      0.00000     11.43009      0.26873      0.36724      0.38923      0.23446      0.21472      0.35496      0.42573      0.40697      0.14745      0.19130      0.26145      0.23602      0.24984      0.27663      0.24412      0.30000      0.28949      0.30000      0.50000      0.45220      0.30002      0.42777      0.30727      0.30619      0.29396      1.05562     -0.03338    111.04160      0.68757      -999.25      -999.25   2823.00002      3.00000      -999.25      0.75500      0.84722      1.10832      1.08610      0.56875      0.00249      0.57403      0.58207      0.55944
       1940.35680   1940.36792   1940.22497    198.65580      0.00000     11.16616      0.26879      0.36739      0.38934      0.23453      0.21476      0.35497      0.42572      0.40697      0.14745      0.19130      0.26148      0.23602      0.24983      0.27658      0.24406      0.30000      0.28950      0.30000      0.50000      0.45220      0.29989      0.42717      0.30733      0.30701      0.29389      1.05602     -0.03359    114.99860      0.66891      -999.25      -999.25   2822.00071      3.00000      -999.25      0.76138      0.85873      1.21596      1.10748      0.57319      0.00216      0.58124      0.59054      0.56791
       1940.50920   1940.50781   1940.37734    193.76510      0.00000     11.14559      0.26873      0.36711      0.38940      0.23456      0.21476      0.35497      0.42570      0.40697      0.14745      0.19130      0.26151      0.23601      0.24984      0.27677      0.24428      0.30000      0.28952      0.30000      0.50000      0.45219      0.30018      0.42769      0.30696      0.30613      0.29329      1.05615     -0.03321    130.00000      0.68906      -999.25      -999.25   2822.00071      3.00000      -999.25      0.76902      0.87165      1.23555      1.21541      0.58068      0.00221      0.58999      0.59667      0.57264
       1940.66160   1940.66870   1940.52971    195.48810      0.00000     10.71706      0.26878      0.36731      0.38928      0.23450      0.21475      0.35496      0.42572      0.40696      0.14745      0.19130      0.26144      0.23599      0.24983      0.27677      0.24425      0.30000      0.28951      0.30000      0.50000      0.45220      0.30046      0.42825      0.30602      0.30612      0.29314      1.05587     -0.03342    112.92500      0.68274      -999.25      -999.25   2822.00071      3.00000      -999.25      0.77667      0.88139      1.28999      1.23499      0.58944      0.00222      0.59611      0.60472      0.58013
       1940.81400   1940.82483   1940.68208    215.79930      0.00000     11.00614      0.26878      0.36737      0.38936      0.23449      0.21471      0.35496      0.42574      0.40697      0.14745      0.19130      0.26138      0.23599      0.24981      0.27665      0.24419      0.30000      0.28948      0.30000      0.50000      0.45219      0.29987      0.42828      0.30772      0.30734      0.29250      1.05495     -0.03336    116.21680      0.70062      -999.25      -999.25   2823.00002      3.00000      -999.25      0.80112      0.89098      1.32041      1.28944      0.59556      0.00237      0.60417      0.61236      0.58889
       1940.96640   1940.94263   1940.83444    215.66350      0.00000     11.12097      0.26872      0.36693      0.38925      0.23453      0.21476      0.35497      0.42572      0.40697      0.14745      0.19130      0.26147      0.23602      0.24981      0.27659      0.24412      0.30000      0.28949      0.30000      0.50000      0.45220      0.30003      0.42802      0.30614      0.30594      0.29336      1.05435     -0.03430    112.02930      0.67352      -999.25      -999.25   2823.00002      3.00000      -999.25      0.80977      0.90213      1.36893      1.31990      0.60366      0.00269      0.61185      0.62033      0.59505
       1941.11880   1941.12183   1940.98681    218.64940      0.00000      9.90538      0.26875      0.36712      0.38927      0.23454      0.21478      0.35496      0.42572      0.40697      0.14745      0.19130      0.26147      0.23599      0.24974      0.27645      0.24406      0.30000      0.28951      0.30000      0.50000      0.45221      0.30053      0.42815      0.30732      0.30784      0.29268      1.05294     -0.03531    117.99610      0.65635      -999.25      -999.25   2823.00002      3.00000      -999.25      0.81945      0.91138      1.40542      1.36833      0.61125      0.00306      0.61973      0.62611      0.60306
       1941.27120   1941.26257   1941.13918    223.31800      0.00000      9.87186      0.26880      0.36729      0.38925      0.23450      0.21475      0.35496      0.42574      0.40697      0.14745      0.19130      0.26143      0.23596      0.24980      0.27674      0.24421      0.30000      0.28951      0.30000      0.50000      0.45220      0.29951      0.42831      0.30459      0.30521      0.29377      1.05196     -0.03603    130.00000      0.64170      -999.25      -999.25   2823.99933      3.00000      -999.25      0.83027      0.92181      1.47597      1.40486      0.61917      0.55125      0.62555      0.63223      0.61069
       1941.42360   1941.43323   1941.29155    231.33560      0.00000     10.06847      0.26881      0.36736      0.38929      0.23451      0.21475      0.35497      0.42573      0.40697      0.14745      0.19130      0.26146      0.23601      0.24985      0.27665      0.24410      0.30000      0.28950      0.30000      0.50000      0.45220      0.30110      0.42845      0.30822      0.30785      0.29223      1.05124     -0.03637    115.49740      0.64293      -999.25      -999.25   2823.99933      3.00000      -999.25      0.84236      0.93153      1.79165      1.47527      0.62485      0.55124      0.63153      0.64055      0.61847
       1941.57600   1941.58105   1941.44392    231.28370      0.00000     11.45834      0.26895      0.36806      0.38957      0.23462      0.21482      0.35498      0.42567      0.40695      0.14745      0.19130      0.26169      0.23611      0.25001      0.27694      0.24422      0.30000      0.28946      0.30000      0.50000      0.45219      0.29916      0.42860      0.30062      0.29638      0.29457      1.05248     -0.03508    130.00000      0.68114      -999.25      -999.25   2823.00002      3.00000      -999.25      0.85387      0.95986      1.80180      1.79082      0.63069      0.55330      0.63971      0.64929      0.62402
       1941.72840   1941.72717   1941.59629    230.64290      0.00000     11.74323      0.26893      0.36769      0.38952      0.23467      0.21486      0.35497      0.42569      0.40696      0.14745      0.19130      0.26164      0.23609      0.24991      0.27684      0.24433      0.30000      0.28945      0.30000      0.50000      0.45219      0.30088      0.43217      0.30586      0.29149      0.28710      1.05280     -0.03471    108.58360      0.70150      -999.25      -999.25   2825.99940      3.00000      -999.25      0.86638      1.00333      1.81721      1.80083      0.63874      0.55278      0.64833      0.65652      0.62972
       1941.88080   1941.88098   1941.74866      -999.25      0.00000     10.96973      0.26893      0.36791      0.38956      0.23459      0.21476      0.35498      0.42568      0.40696      0.14745      0.19130      0.26179      0.23613      0.24989      0.27654      0.24395      0.30000      0.28945      0.30000      0.50000      0.45220      0.29022      0.43192      0.31139      0.30187      0.28935      1.05313     -0.03379    112.04330      0.72043      -999.25      -999.25   2825.00009      3.00000      -999.25      0.32792      0.51431      1.28833      1.26847      0.09958      0.01334      0.10777      0.11625      0.09000
       1942.03320   1942.03174   1941.90103    128.79990      0.00000     10.54408      0.26899      0.36797      0.38997      0.23467      0.21469      0.35499      0.42568      0.40696      0.14745      0.19130      0.26155      0.23604      0.25006      0.27719      0.24425      0.30000      0.28950      0.30000      0.50000      0.45224      0.28532      0.43237      0.31510      0.30304      0.28188      1.05264     -0.03439    130.00000      0.70336      -999.25      -999.25   2827.00016      3.00000      -999.25      0.33737      0.53000      1.29639      1.28764      0.10708      0.01793      0.11557      0.12389      0.09889
       1942.18560   1942.13794   1942.05340     84.99274      0.00000     10.15865      0.26896      0.36781      0.38923      0.23448      0.21476      0.35497      0.42570      0.40697      0.14745      0.19130      0.26179      0.23614      0.24981      0.27654      0.24429      0.30000      0.28950      0.30000      0.50000      0.45225      0.29511      0.43321      0.31375      0.31248      0.28551      1.05346     -0.03408    111.89760      0.69719      -999.25      -999.25   2823.00002      3.00000      -999.25      0.34614      0.54933      1.30183      1.29350      0.11267      0.02308      0.12100      0.12711      0.10419
       1942.33800   1942.34875   1942.20576     92.26254      0.00000     10.92921      0.26895      0.36782      0.38956      0.23464      0.21481      0.35496      0.42565      0.40694      0.14745      0.19131      0.26165      0.23608      0.24990      0.27648      0.24377      0.30000      0.28956      0.30000      0.50000      0.45222      0.29637      0.43321      0.31336      0.30414      0.28752      1.05427     -0.03347    109.98380      0.71917      -999.25      -999.25   2823.99933      3.00000      -999.25      0.35554      0.65735      1.30971      1.30138      0.12055      0.03194      0.12666      0.13250      0.11222
       1942.49040   1942.49243   1942.35813     31.42674      0.00000     10.23762      0.26900      0.36750      0.38911      0.23468      0.21499      0.35489      0.42561      0.40691      0.14746      0.19131      0.26173      0.23602      0.24975      0.27577      0.24282      0.30000      0.28963      0.30000      0.50000      0.45217      0.30580      0.43404      0.30473      0.30462      0.27829      1.05484     -0.03287    107.87420      0.72884      -999.25      -999.25   2827.00016      3.00000      -999.25      0.35722      0.66819      1.30888      1.30041      0.11735      0.02930      0.12319      0.13013      0.11124
       1942.64280   1942.64246   1942.51050     20.83450      0.00000      9.65011      0.30732      0.30787      0.30892      0.31326      0.32039      0.30339      0.31215      0.31707      0.32425      0.33606      0.31053      0.30992      0.30957      0.30918      0.30850      0.30829      0.30831      0.30864      0.31197      0.31817      0.29820      0.43698      0.29819      0.30334      0.28273      1.05423     -0.03280    113.68500      0.73536      8.50000      -999.25   2825.99940      3.00000    747.91630      0.36236      0.71790      1.31194      1.30360      0.11791      0.03264      0.12485      0.13222      0.11208
       1942.79520   1942.79492   1942.66287     22.73013      0.00000      9.38663      0.30503      0.30948      0.31243      0.31858      0.32938      0.30296      0.31754      0.32521      0.33213      0.34315      0.31025      0.30887      0.30819      0.31051      0.31525      0.30530      0.30852      0.31017      0.31455      0.32363      0.30016      0.43728      0.31074      0.30731      0.29091      1.05408     -0.03303    130.00000      0.72228      8.50000      -999.25   2827.00016      3.00000    250.92030      0.38348      0.74083      1.31250      1.30389      0.11680      0.03278      0.12418      0.13167      0.10987
