            DEPT        DEPTH          TVD         ROP5         CRPM           GR         A16H         A22H         A28H         A34H         A40H         A16L         A22L         A28L         A34L         A40L         P16H         P22H         P28H         P34H         P40H         P16L         P22L         P28L         P34L         P40L       RES_BD      RES_BIT       RES_BM       RES_BS     RES_RING         RHOB         DRHO         TNPH          PEF         DCAV         UCAV         DHAP         DHAT          ECD       TAB_GR      TAB_DEN      TAB_NEU      TAB_RES   TAB_RES_BD  TAB_RES_BIT   TAB_RES_BM   TAB_RES_BS TAB_RES_RING 
       2264.51160   2264.51270   2264.50470     15.85272     77.20000     78.66019      1.66045      1.73144      1.74583      1.73645      1.74957      1.75207      1.79826      1.82500      1.83736      1.84356      1.53197      1.64039      1.70418      1.72706      1.76321      1.63161      1.70968      1.75432      1.77408      1.79927      1.94261      1.84523      1.84768      1.74543      2.09749      1.74954      0.05753     81.44812      2.32717      8.78994      8.63100   3319.00008      4.00000      1.71673      0.45195      0.53251      0.61389      0.60751      0.18570      0.04528      0.19667      0.20668      0.17556
       2264.66400   2264.66382   2264.65710     16.69414     84.30000     77.01266      1.69328      1.74104      1.79412      1.81592      1.79838      1.80121      1.83246      1.86090      1.87856      1.88287      1.19333      1.27961      1.33066      1.35277      1.38972      1.42725      1.51610      1.57775      1.61278      1.64441      2.43946      1.84221      2.03064      1.59386      2.15341      1.67600      0.03585     84.53473      2.32503      8.59067      8.70250   3319.99939      5.00000      1.72363      0.45611      0.53098      0.61264      0.60611      0.18890      0.04306      0.19890      0.20555      0.17792
       2264.81640   2264.82642   2264.80950     16.77398     76.00000     75.91618      1.78170      1.80311      1.82828      1.83605      1.82187      1.83817      1.86336      1.87141      1.88205      1.90220      1.21842      1.25498      1.29284      1.32649      1.35570      1.46416      1.51709      1.57075      1.61026      1.63067      2.13365      1.85677      0.87737      0.71518      1.20990      1.71758      0.01835     68.06557      2.65026      8.45191      8.87725   3317.99932      5.00000      1.71905      0.46153      0.53207      0.61207      0.60680      0.19306      0.04271      0.19971      0.21222      0.18305
       2264.96880   2264.96753   2264.96190     15.81677     72.90000     76.98260      1.76896      1.77784      1.72880      1.72030      1.79924      1.82499      1.84596      1.85617      1.86221      1.86857      1.63906      1.64747      1.68615      1.72317      1.72580      1.71664      1.72854      1.75434      1.78187      1.79633      2.27830      1.84201      2.20896      0.69901      1.09285      1.85746      0.00739     66.51787      3.21016      8.45483      8.76167   3321.99946      4.00000      1.72183      0.45374      0.51792      0.59750      0.59179      0.17944      0.03750      0.19195      0.20916      0.17278
       2265.12120   2265.12231   2265.11430     16.27402     82.40000     81.31455      1.80825      1.80238      1.75845      1.75273      1.81640      1.83957      1.84783      1.85242      1.85259      1.85029      1.76749      1.78103      1.82851      1.85680      1.82932      1.79909      1.80853      1.82310      1.83533      1.83950      2.08029      1.87653      2.04290      1.77268      2.32547      1.98646      0.02085     64.45463      3.22357      8.38533      8.68175   3325.00029      5.00000      1.73320      0.45473      0.51319      0.59209      0.58611      0.18056      0.04597      0.19778      0.20126      0.16805
       2265.27360   2265.26807   2265.26670     13.14792     79.50000     83.73032      1.75594      1.82356      1.83909      1.85127      1.90198      1.90755      1.88044      1.87094      1.88124      1.89893      1.80597      1.80043      1.81161      1.82525      1.82434      1.79176      1.81012      1.83067      1.84655      1.85422      2.33780      2.02695      1.94354      2.01387      2.20532      2.01151      0.02549     63.59440      3.32429      8.41189      8.68271   3323.00022      5.00000      1.75813      0.45569      0.51375      0.59320      0.58653      0.19222      0.05347      0.19570      0.21916      0.17501
       2265.42600   2265.42676   2265.41910     12.79289     85.60000     83.92846      1.72752      1.71491      1.80227      1.88038      1.85066      1.87504      1.85822      1.86875      1.89456      1.91408      1.78402      1.77809      1.77439      1.79153      1.82830      1.76850      1.79181      1.82056      1.83698      1.83431      2.00969      2.23322      2.00089      2.11688      2.17392      2.00983      0.02421     75.48773      3.31621      8.40377      8.66000   3321.99946      5.00000      1.75197      0.46138      0.51450      0.59492      0.58771      0.19021      0.06701      0.21368      0.22396      0.18673
       2265.57840   2265.58008   2265.57149     12.97786     83.00000     81.79337      1.91983      1.84597      1.81111      1.82098      1.84656      1.88606      1.87984      1.89209      1.90920      1.91664      1.65797      1.71818      1.76188      1.76502      1.74597      1.76821      1.79012      1.81656      1.83402      1.83659      2.13058      2.17818      2.10510      2.16616      2.01624      2.02364      0.03825     73.15223      3.31542      8.47933      8.72550   3321.99946      5.00000      1.74572      0.45027      0.50569      0.58652      0.57985      0.19861      0.05694      0.20889      0.21760      0.17514
       2265.73080   2265.73193   2265.72389     11.20388     82.20000     80.55714      1.91791      1.83352      1.81251      1.86867      1.95233      1.92216      1.90811      1.90719      1.92399      1.94705      1.76230      1.77128      1.78732      1.77462      1.72711      1.80734      1.81653      1.83166      1.84353      1.84572      2.24096      2.07963      2.07991      2.13505      2.08900      2.02136      0.04948     78.47897      3.22397      8.53708      8.74125   3321.99946      5.00000      1.73485      0.44126      0.49194      0.57292      0.56666      0.18904      0.05847      0.19774      0.20695      0.17875
       2265.88320   2265.88379   2265.87629     11.35511     73.30000     82.46915      1.92486      1.93103      1.91379      1.89186      1.88575      1.92115      1.92565      1.93504      1.95393      1.97500      1.80604      1.79310      1.78247      1.79118      1.81766      1.85535      1.85023      1.85771      1.87438      1.88827      2.06551      2.09934      1.90991      2.02669      2.22463      2.03031      0.07464     73.78251      3.08121      8.66813      8.79075   3321.00015      5.00000      1.72040      0.43444      0.48500      0.56652      0.55985      0.18468      0.05972      0.19388      0.20902      0.17598
       2266.03560   2266.03418   2266.02869     11.46918     82.00000     85.88625      1.98792      1.95770      1.93733      1.94841      1.98331      1.94589      1.95296      1.95321      1.96104      1.97822      1.83180      1.84409      1.84931      1.84690      1.84383      1.88119      1.87916      1.89275      1.91611      1.93406      2.58548      2.07457      2.09743      1.77575      2.78581      2.02879      0.08980     73.46260      2.98317      8.74446      8.98979   3323.00022      4.00000      1.72491      0.42236      0.47209      0.55444      0.54750      0.17486      0.05223      0.19000      0.21098      0.16566
       2266.18800   2266.19434   2266.18109     11.28349     81.50000     88.87405      1.81407      1.87572      1.92046      1.93234      1.92334      1.94915      1.95409      1.96149      1.97875      2.00043      1.93448      1.97134      1.98810      2.00471      2.04166      1.92989      1.94924      1.97123      1.99175      2.00634      2.11276      2.06994      2.76597      1.97369      2.16424      2.03274      0.09253     67.69150      2.97585      8.77095      9.02036   3321.99946      5.00000      1.72367      0.42347      0.47292      0.55639      0.54944      0.18500      0.05736      0.20597      0.21250      0.16986
       2266.34040   2266.34009   2266.33349     10.92578     81.10000     88.39772      1.92355      1.87751      1.85674      1.90028      1.98864      1.95957      1.98060      1.99141      2.00427      2.02426      1.85617      1.91121      1.92845      1.92821      1.94950      1.88097      1.92189      1.94310      1.95421      1.97143      2.07298      2.04749      2.71295      2.47870      2.26147      2.02202      0.07521     65.34899      3.12255      8.68024      8.78850   3325.00029      5.00000      1.71930      0.40875      0.45778      0.54222      0.53500      0.18459      0.04695      0.19111      0.20459      0.16361
       2266.49280   2266.49365   2266.48589     11.15944     80.30000     85.57983      1.88705      1.89334      1.88133      1.90725      1.98586      1.98760      2.00828      2.01624      2.02432      2.03925      1.74665      1.80604      1.84461      1.84020      1.81549      1.84546      1.88902      1.91494      1.92844      1.94383      2.18437      2.06980      2.23251      2.06874      2.12379      2.01136      0.05268     70.09978      3.23526      8.56023      8.69729   3325.99960      5.00000      1.71363      0.40056      0.44986      0.53403      0.52791      0.17681      0.04265      0.19029      0.19931      0.17028
       2266.64520   2266.64380   2266.63828     11.11006     87.90000     83.61592      1.90214      1.91861      1.94640      1.95888      1.94482      1.99106      2.02410      2.04672      2.05623      2.05786      1.74725      1.77869      1.79546      1.79492      1.79202      1.84888      1.88380      1.91046      1.92550      1.93460      2.09180      2.15528      2.23487      2.18718      2.16094      2.00662      0.04193     70.57596      3.27486      8.50045      8.62104   3321.99946      4.00000      1.72534      0.39527      0.44486      0.52875      0.52250      0.17875      0.03777      0.18777      0.20111      0.16527
       2266.79760   2266.79639   2266.79068     12.64171     72.90000     81.75324      1.84852      1.91614      1.97251      1.97569      1.93438      2.06536      2.06941      2.07576      2.07926      2.07788      1.76278      1.78231      1.79687      1.80496      1.81153      1.88614      1.90392      1.92672      1.94174      1.94293      2.17975      2.13336      2.04320      1.98574      2.13864      2.01647      0.04283     72.76025      3.24308      8.50322      8.65839   3325.99960      5.00000      1.71049      0.39138      0.43999      0.52499      0.51861      0.17763      0.04014      0.19097      0.19707      0.16861
       2266.95000   2266.94971   2266.94308     13.22410     81.80000     80.39275      2.00009      1.99691      1.98823      2.00684      2.06120      2.07823      2.07972      2.08421      2.08725      2.08652      1.86302      1.87541      1.91351      1.93948      1.92591      1.95747      1.96946      1.99613      2.01612      2.01579      2.22130      2.12735      2.10177      2.04278      2.17818      2.02944      0.04437     68.61486      3.26002      8.50869      8.71450   3321.99946      5.00000      1.72059      0.38652      0.43472      0.51985      0.51402      0.18000      0.04639      0.18610      0.20639      0.16666
       2267.10240   2267.06934   2267.09548     12.41599     85.40000     78.51003      2.02230      2.02865      2.05132      2.06745      2.06230      2.11081      2.10326      2.10242      2.09743      2.08648      1.99584      2.00234      2.02731      2.05060      2.05269      2.03631      2.04177      2.06440      2.08141      2.07611      2.34838      2.18549      2.22396      2.16634      2.34233      2.04813      0.05492     65.67487      3.22393      8.56076      8.71200   3327.99967      5.00000      1.72291      0.38264      0.43069      0.51429      0.50985      0.17610      0.03986      0.19638      0.20485      0.17000
       2267.25480   2267.25415   2267.24788     12.61803     83.70000     80.24010      2.09503      2.08820      2.09739      2.10799      2.10645      2.14040      2.12980      2.12269      2.11963      2.11932      2.07536      2.09165      2.11333      2.13103      2.13900      2.07115      2.09161      2.11564      2.12768      2.12307      2.35468      2.22167      1.93401      2.15647      2.30348      2.04508      0.05146     66.01639      3.19494      8.54002      8.77479   3325.00029      5.00000      1.70294      0.38209      0.43071      0.51446      0.50764      0.18973      0.05667      0.19820      0.20806      0.16945
       2267.40720   2267.40527   2267.40028     12.95770     85.90000     82.11502      2.00033      2.04792      2.11340      2.13623      2.09859      2.15299      2.14714      2.14570      2.14339      2.13850      2.08695      2.09777      2.09123      2.10016      2.14280      2.07885      2.09993      2.11934      2.13229      2.13865      2.45199      2.24318      2.47837      2.41116      2.32959      2.04335      0.05147     66.84916      3.16205      8.54093      8.83175   3321.99946      4.00000      1.68758      0.37541      0.42540      0.50804      0.50194      0.18568      0.05444      0.19555      0.20193      0.17722
       2267.55960   2267.56030   2267.55268     13.47423     90.00000     84.42734      2.09653      2.12942      2.13450      2.13325      2.14579      2.17238      2.16875      2.16443      2.15443      2.14186      2.02200      2.03496      2.05135      2.07547      2.10423      2.07097      2.09360      2.11054      2.12591      2.14308      2.39026      2.31735      2.24582      2.48344      2.27877      2.02366      0.02848     65.51358      3.25861      8.42196      8.65083   3325.00029      5.00000      1.69879      0.36445      0.41485      0.49889      0.49083      0.17834      0.04593      0.18472      0.19292      0.16847
       2267.71200   2267.70361   2267.70508     13.51570     80.70000     83.42440      2.16438      2.16921      2.14321      2.13920      2.17989      2.18240      2.18173      2.17192      2.15566      2.14183      2.03152      2.05121      2.06097      2.07780      2.11241      2.08075      2.10723      2.12329      2.13339      2.14522      2.23880      2.30570      2.23567      2.10191      2.21128      2.03241      0.03099     63.23711      3.25905      8.43434      8.62750   3329.99974      5.00000      1.74892      0.36735      0.41763      0.50180      0.49541      0.18124      0.05166      0.18944      0.19666      0.17486
       2267.86440   2267.86401   2267.85747     13.26867     81.10000     81.50504      2.08744      2.13547      2.14941      2.14220      2.13954      2.19712      2.19561      2.18265      2.15182      2.11794      2.06366      2.09627      2.11261      2.12234      2.14213      2.10745      2.13219      2.15316      2.16657      2.17401      2.39058      2.32000      2.24016      2.07017      2.25129      2.03863      0.03349     67.50259      3.22008      8.44608      8.68425   3331.99981      5.00000      1.75487      0.35042      0.40083      0.48541      0.47834      0.16598      0.04333      0.17319      0.18195      0.15778
       2268.01680   2268.01733   2268.00987     12.06803     88.50000     81.34999      2.09591      2.14177      2.15957      2.14948      2.13330      2.21797      2.17711      2.17419      2.16594      2.13658      2.06445      2.10936      2.13214      2.12905      2.12266      2.11397      2.13805      2.15883      2.16430      2.15627      2.44492      2.32722      2.27689      2.01279      2.30408      2.05705      0.04797     64.39785      3.16329      8.52001      8.71250   3327.99967      5.00000      1.75144      0.34540      0.39749      0.48194      0.47513      0.16291      0.05402      0.17166      0.18360      0.15569
       2268.16920   2268.17969   2268.16227     12.16041     75.00000     80.77490      2.34293      2.17577      2.13004      2.10955      2.03844      2.23947      2.17106      2.14821      2.14626      2.14279      2.04536      2.10408      2.13384      2.12877      2.11893      2.12341      2.13802      2.16023      2.16528      2.14584      2.51259      2.31138      2.66441      2.38408      2.43208      2.05218      0.04031     62.81580      3.17920      8.47974      8.74325   3331.99981      5.00000      1.74477      0.34240      0.39573      0.48073      0.47324      0.16296      0.05184      0.17490      0.18615      0.15420
       2268.32160   2268.32007   2268.31467     11.83518     83.20000     82.52773      2.18168      2.20013      2.18586      2.16158      2.15381      2.23868      2.15878      2.13501      2.13523      2.13140      2.08876      2.09676      2.11619      2.12826      2.12097      2.14225      2.13880      2.15284      2.16233      2.15145      2.41971      2.32242      2.76058      2.25964      2.21497      2.05935      0.03810     66.23183      3.24231      8.46659      8.71393   3335.99995      5.00000      1.77779      0.33917      0.39375      0.47791      0.47152      0.16570      0.05612      0.17695      0.18944      0.15376
       2268.47400   2268.46899   2268.46707     11.60509     90.40000     81.24635      2.24459      2.15447      2.14352      2.16204      2.15150      2.21166      2.14257      2.11635      2.11345      2.11295      2.13289      2.11533      2.11415      2.12965      2.14596      2.15226      2.12898      2.13451      2.15124      2.15392      2.79995      2.31490      2.52902      2.28313      2.49344      2.05741      0.02695     65.10328      3.28640      8.40650      8.65375   3338.00002      5.00000      1.73878      0.33070      0.38472      0.47084      0.46277      0.16181      0.05000      0.17430      0.18667      0.15055
       2268.62640   2268.62769   2268.61947     11.79998     81.80000     81.64818      2.22693      2.16231      2.08284      2.11438      2.27206      2.15981      2.09652      2.07845      2.08754      2.09832      2.15259      2.11294      2.12650      2.16969      2.18930      2.13722      2.11754      2.12411      2.15144      2.17585      2.54259      2.21737      2.40470      2.28863      2.54841      2.07256      0.03060     69.88937      3.31923      8.42442      8.62375   3331.00050      5.00000      1.73050      0.31693      0.37000      0.45485      0.44986      0.15333      0.04236      0.16570      0.17222      0.14084
       2268.77880   2268.77808   2268.77187     13.59602     80.60000     81.85730      1.91595      2.02991      2.07499      2.08226      2.12057      2.02858      2.04300      2.04152      2.04434      2.05822      2.17189      2.13896      2.14122      2.16876      2.18717      2.05716      2.07543      2.09457      2.12047      2.15042      2.54518      2.07353      2.41842      2.28641      2.47794      2.06229      0.02752     68.74444      3.34277      8.41067      8.63563   3327.99967      5.00000      1.71575      0.31708      0.36986      0.45472      0.44833      0.15917      0.04194      0.16570      0.17687      0.14680
       2268.93120   2268.93213   2268.92426     12.46595     82.40000     83.11775      1.92906      1.97625      1.99607      2.01580      2.05668      1.98112      2.00104      2.00675      2.01546      2.03574      2.02773      2.07568      2.11175      2.14716      2.19571      1.98128      2.03243      2.06006      2.08408      2.12302      2.68955      2.04948      2.51863      2.34661      2.49235      2.04062      0.03579     74.49022      3.31135      8.46088      8.65708   3329.99974      5.00000      1.69740      0.30985      0.36221      0.44749      0.44124      0.15222      0.04875      0.16339      0.16736      0.14569
       2269.08360   2269.08252   2269.07666     12.50281     82.00000     80.48915      1.77548      1.84612      1.87279      1.87075      1.87577      1.93440      1.96298      1.96840      1.97934      2.00776      1.71960      1.78632      1.81642      1.82513      1.85186      1.76318      1.83982      1.87493      1.88993      1.92199      2.25284      1.98301      2.01133      1.71997      2.33497      1.98933      0.04423     77.15342      3.24522      8.52214      8.71089   3331.00050      5.00000      1.73531      0.30750      0.35764      0.44473      0.43846      0.15437      0.04819      0.15833      0.16917      0.14320
       2269.23600   2269.23730   2269.22906     12.42429     82.00000     76.39450      1.73602      1.78933      1.80996      1.83184      1.87989      1.90618      1.93434      1.95067      1.96928      1.99248      1.51172      1.56002      1.57168      1.55879      1.55936      1.64040      1.69834      1.72991      1.74596      1.76960      1.38630      1.99514      1.67391      1.51217      1.62104      1.95504      0.04782     79.16894      3.18491      8.55401      8.74771   3338.00002      5.00000      1.73950      0.30110      0.35111      0.43804      0.43139      0.14499      0.04472      0.15583      0.16208      0.14103
       2269.38840   2269.38696   2269.38146     13.12219     90.90000     74.06281      1.71678      1.73813      1.75264      1.78043      1.82458      1.90135      1.91414      1.93396      1.95995      1.98189      1.42385      1.42708      1.43776      1.43140      1.40099      1.60280      1.62372      1.64714      1.66313      1.66784      1.99074      2.00410      1.71723      1.70382      1.99708      1.94235      0.03683     75.83672      3.25091      8.49237      8.66518   3331.99981      5.00000      1.73211      0.30195      0.35111      0.43833      0.43194      0.14973      0.04500      0.15598      0.16292      0.13889
       2269.54080   2269.54102   2269.53386     14.80544     79.20000     74.54990      1.76050      1.72952      1.73867      1.75211      1.73652      1.88994      1.89056      1.90555      1.92012      1.92264      1.57505      1.55386      1.55665      1.55763      1.53305      1.69530      1.67725      1.69379      1.71240      1.70114      2.01432      1.98810      2.10959      1.98250      2.27279      1.96842      0.02299     76.32473      3.29418      8.40320      8.66031   3333.00057      5.00000      1.74162      0.28888      0.33889      0.42430      0.41805      0.13570      0.03292      0.14263      0.14875      0.12945
       2269.69320   2269.69287   2269.68626     14.58355     82.40000     76.76064      1.84433      1.75517      1.76756      1.80567      1.78552      1.88430      1.87877      1.89349      1.90117      1.88884      1.69443      1.67243      1.68757      1.71172      1.70684      1.76035      1.74482      1.76644      1.78557      1.76775      1.85851      1.90578      2.08955      2.02166      2.21416      1.99711      0.01871     59.73585      3.33948      8.37709      8.54187   3329.00043      5.00000      1.72419      0.28653      0.33681      0.42209      0.41583      0.13417      0.03167      0.14028      0.14694      0.12723
       2269.84560   2269.84546   2269.83866     15.61752     75.50000     78.94933      1.83308      1.80182      1.81380      1.81893      1.78249      1.90267      1.87039      1.88491      1.90612      1.90280      1.81378      1.82156      1.84335      1.85293      1.83579      1.81998      1.81206      1.83445      1.85368      1.84125      1.89376      1.90145      2.27455      2.22636      2.01162      2.01536      0.02537     60.48213      3.30543      8.40820      8.57437   3327.99967      5.00000      1.70661      0.28292      0.33402      0.41846      0.41222      0.13042      0.03056      0.13707      0.14320      0.12430
       2269.99800   2269.99805   2269.99105     15.63458     84.10000     79.78278      1.77149      1.82003      1.88512      1.89047      1.82177      1.88894      1.88089      1.89411      1.89829      1.88088      1.87064      1.85891      1.85588      1.87261      1.90118      1.83656      1.83082      1.84997      1.86919      1.86489      1.92300      1.91846      2.20644      2.04587      2.02877      2.01150      0.02687     73.04193      3.35169      8.41795      8.59150   3327.99967      5.00000      1.69639      0.28292      0.33445      0.41820      0.41208      0.13069      0.03611      0.13682      0.14305      0.12403
       2270.15040   2270.15137   2270.14345     15.43092     82.40000     82.49091      1.87119      1.82731      1.83153      1.87056      1.90293      1.89898      1.88430      1.89472      1.90414      1.89638      1.84673      1.84060      1.83021      1.82642      1.83353      1.82561      1.82653      1.84017      1.85567      1.86059      1.71730      1.99812      2.14682      1.91587      1.89170      1.99985      0.01912     58.42520      3.38350      8.37844      8.53375   3327.99967      5.00000      1.70672      0.28055      0.33374      0.41639      0.41000      0.12862      0.03917      0.13485      0.14111      0.12249
       2270.30280   2270.30640   2270.29585     14.48368     82.40000     81.87999      1.67626      1.77197      1.85215      1.87416      1.84803      1.87612      1.87106      1.89543      1.91524      1.90916      1.89474      1.86816      1.83797      1.83142      1.85275      1.84771      1.84792      1.84323      1.85006      1.87245      1.91511      1.93438      2.16093      2.01474      2.13541      1.98249      0.00778     75.49670      3.40570      8.31539      8.52521   3329.99974      5.00000      1.69630      0.27778      0.33291      0.41472      0.40917      0.12763      0.04444      0.13389      0.14000      0.12140
       2270.45520   2270.45508   2270.44825     15.95432     86.30000     81.85008      1.87324      1.87280      1.85968      1.86354      1.89438      1.90102      1.89279      1.89050      1.88976      1.88736      1.85699      1.84028      1.81748      1.81297      1.83316      1.84728      1.85138      1.84803      1.85400      1.87551      2.22056      1.84255      2.38355      2.03940      2.28910      1.95981      0.00470     69.01621      3.36498      8.29943      8.49104   3331.00050      5.00000      1.71135      0.27584      0.33222      0.41152      0.40597      0.12514      0.04806      0.13124      0.13736      0.11888
       2270.60760   2270.60767   2270.60065     15.95728     75.90000     75.97271      1.82247      1.84270      1.81572      1.82280      1.90255      1.90159      1.88567      1.88928      1.89513      1.89097      1.82851      1.84157      1.85204      1.86120      1.87162      1.83911      1.85655      1.85805      1.86635      1.89486      2.26709      1.78874      2.19552      2.15321      1.79186      1.92026      0.00873     77.19991      3.32082      8.32563      8.53750   3335.00064      5.00000      1.71703      0.27000      0.32527      0.40542      0.39958      0.11930      0.04264      0.12542      0.13153      0.11320
       2270.76000   2270.76880   2270.75305     15.69785     82.30000     73.10988      1.72611      1.74733      1.81285      1.87687      1.89303      1.86072      1.88012      1.88196      1.87769      1.87798      1.76295      1.78924      1.77925      1.77520      1.81365      1.77458      1.80619      1.82289      1.83948      1.86808      1.45464      1.71310      1.61837      1.50436      1.75661      1.87413      0.01601     82.60907      3.19636      8.41235      8.58229   3335.99995      5.00000      1.70881      0.26680      0.32041      0.39903      0.39416      0.11417      0.04256      0.12028      0.12611      0.10805
       2270.91240   2270.90845   2270.90545     16.11392     85.50000     69.12223      1.82179      1.74931      1.74576      1.79095      1.82783      1.84573      1.84703      1.85464      1.86219      1.86423      1.58307      1.63932      1.65399      1.65517      1.68697      1.65608      1.70638      1.73768      1.75819      1.78386      1.75943      1.65953      1.58017      1.34633      1.49678      1.84079      0.02839     87.76265      3.10850      8.57955      8.76187   3344.99954      5.00000      1.72604      0.26070      0.31416      0.39264      0.38654      0.10779      0.03403      0.11362      0.11987      0.10168
       2271.06480   2271.06543   2271.05784     15.74669     82.10000     66.95113      1.69092      1.73707      1.77078      1.78461      1.78647      1.81304      1.82638      1.84299      1.85730      1.86395      1.45047      1.50666      1.52956      1.52888      1.53857      1.57856      1.63354      1.67310      1.70144      1.73131      1.61828      1.58648      1.63630      1.66444      1.60943      1.82295      0.04294     83.91009      3.02470      8.64853      8.88775   3333.99988      5.00000      1.72503      0.25541      0.30805      0.38652      0.38027      0.10125      0.03250      0.10750      0.11388      0.09542
       2271.21720   2271.21655   2271.21024     15.97303     82.00000     65.70121      1.72126      1.74270      1.75362      1.76008      1.76936      1.78196      1.79378      1.81295      1.83702      1.85594      1.36902      1.41940      1.45551      1.47618      1.49768      1.53529      1.57966      1.61706      1.64765      1.67610      1.63933      1.57006      1.58278      1.29112      1.57901      1.81888      0.06051     79.27889      2.96880      8.74185      9.02975   3333.99988      5.00000      1.70641      0.25570      0.30819      0.38639      0.38000      0.10097      0.03223      0.10736      0.11389      0.09473
       2271.36960   2271.36841   2271.36264     16.27220     82.40000     64.11416      1.67271      1.65895      1.66744      1.72022      1.79693      1.74737      1.74522      1.76644      1.78677      1.78807      1.39922      1.44103      1.46519      1.46741      1.46647      1.51624      1.55434      1.59116      1.62052      1.64147      1.71850      1.54816      1.72452      1.25487      1.50611      1.82380      0.08414     78.65849      2.93275      8.88627      9.22550   3331.99981      5.00000      1.69561      0.25202      0.30340      0.38132      0.37522      0.09619      0.02799      0.10272      0.10799      0.08980
       2271.52200   2271.52100   2271.51504     16.89786     82.30000     63.84386      1.57612      1.64203      1.66338      1.66790      1.69100      1.70785      1.71016      1.73004      1.75270      1.76263      1.36298      1.39108      1.41973      1.44485      1.46629      1.48775      1.51936      1.55434      1.58505      1.60566      1.82682      1.48950      1.93248      1.30639      1.65522      1.82877      0.10276     76.02801      2.84905      8.94569      9.42354   3333.99988      5.00000      1.70184      0.25444      0.30569      0.38346      0.37735      0.09875      0.03014      0.10402      0.10972      0.09222
       2271.67440   2271.66992   2271.66744     18.26783     80.70000     61.62941      1.58695      1.57838      1.58430      1.61213      1.64799      1.64579      1.65970      1.68131      1.69826      1.70205      1.33119      1.38362      1.42209      1.43871      1.44937      1.45618      1.48368      1.51835      1.54815      1.56439      1.74208      1.56062      2.04147      1.26068      1.40893      1.83229      0.11545     79.24818      2.80302      9.06361      9.41969   3331.99981      5.00000      1.69201      0.25166      0.30111      0.37888      0.37263      0.09318      0.02596      0.09889      0.10486      0.08791
       2271.82680   2271.82642   2271.81984     19.89975     87.30000     61.39349      1.48570      1.51135      1.54225      1.56786      1.58322      1.59868      1.60180      1.62144      1.64705      1.66304      1.29813      1.32488      1.35125      1.36968      1.38077      1.40530      1.42754      1.45877      1.48591      1.49842      1.66386      1.58039      2.06315      1.31144      1.49475      1.82294      0.11267     78.45488      2.73480      9.02115      9.51350   3331.99981      5.00000      1.68557      0.25041      0.30110      0.37832      0.37263      0.09264      0.02583      0.09861      0.10528      0.08693
       2271.97920   2271.97827   2271.97224     20.94631     82.00000     60.94638      1.46170      1.49314      1.52268      1.54686      1.56784      1.56091      1.56008      1.58304      1.61863      1.64479      1.30654      1.31352      1.32685      1.34384      1.35805      1.38912      1.40435      1.43111      1.45395      1.46025      1.55537      1.59619      1.77217      1.31290      1.49976      1.81323      0.09880     75.31556      2.74824      8.99402      9.33187   3333.99988      5.00000      1.68011      0.24986      0.30028      0.37749      0.37138      0.09167      0.02513      0.09834      0.10555      0.08570
       2272.13160   2272.13135   2272.12463     21.51316     74.30000     62.43849      1.44963      1.45385      1.47052      1.49047      1.50124      1.52184      1.52880      1.55289      1.58495      1.60752      1.31502      1.31932      1.33410      1.35039      1.35727      1.37913      1.39111      1.41295      1.43254      1.43918      1.54945      1.55861      1.86552      1.27499      1.41266      1.80979      0.08554     82.73576      2.78300      8.91345      9.30104   3333.99988      5.00000      1.68264      0.24999      0.30056      0.37763      0.37138      0.09223      0.02528      0.09944      0.10610      0.08556
       2272.28400   2272.28491   2272.27703     23.63777     81.20000     63.97776      1.47636      1.44779      1.43149      1.45573      1.51247      1.48474      1.49429      1.51680      1.54758      1.57118      1.32814      1.34313      1.36054      1.36516      1.35447      1.37576      1.38444      1.40157      1.41853      1.42631      1.52496      1.53972      1.78343      1.30183      1.50563      1.81263      0.06820     72.32969      2.88226      8.84644      9.09350   3336.99926      5.00000      1.68425      0.24959      0.29945      0.37751      0.37098      0.09278      0.02472      0.09944      0.10570      0.08557
       2272.43640   2272.43750   2272.42943     22.74656     76.90000     66.64088      1.40232      1.41461      1.42996      1.44685      1.46107      1.45962      1.47662      1.49712      1.52906      1.55791      1.31539      1.33106      1.34581      1.35764      1.36754      1.35426      1.36823      1.38532      1.40333      1.41822      2.08586      1.54640      1.69225      1.46438      1.57463      1.81693      0.05682     89.12928      2.93842      8.76109      8.95458   3331.00050      5.00000      1.66838      0.25013      0.29887      0.37749      0.37138      0.09332      0.02472      0.09957      0.10624      0.08665
       2272.58880   2272.58936   2272.58183     24.22879     73.40000     67.60562      1.37189      1.42170      1.44260      1.44538      1.45477      1.45671      1.47530      1.49617      1.52800      1.55762      1.31034      1.31988      1.33396      1.34103      1.33633      1.34796      1.36403      1.37964      1.39526      1.41032      1.47258      1.53542      1.67323      1.54881      1.41321      1.82051      0.04911     84.90328      3.01096      8.65833      8.91792   3338.00002      5.00000      1.67254      0.25028      0.29848      0.37806      0.37125      0.09334      0.02459      0.10001      0.10695      0.08708
