1844.896750000	10.121780000	0.341090000	1.059730000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1845.049140000	10.531150000	0.341210000	1.061750000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1845.201520000	10.438980000	0.341240000	1.062080000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1845.353910000	9.669790000	0.341200000	1.064190000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1845.506290000	9.976820000	0.340830000	1.064420000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1845.658680000	9.128450000	0.340560000	1.064830000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1845.811070000	8.766480000	0.340390000	1.062870000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1845.963450000	8.033320000	0.340790000	1.062250000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1846.115840000	9.258750000	0.341030000	1.062180000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1846.268220000	9.417950000	0.340470000	1.062010000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1846.420610000	9.822530000	0.340070000	1.060600000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1846.572990000	8.898750000	0.340500000	1.061230000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1846.725380000	9.032810000	0.340940000	1.064150000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1846.877770000	8.814660000	0.341210000	1.065040000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1847.030150000	8.488780000	0.341070000	1.064890000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1847.182540000	8.346340000	0.340400000	1.063140000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1847.334920000	8.542940000	0.338900000	1.062950000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1847.487310000	9.811460000	0.339790000	1.064460000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1847.639690000	10.169660000	0.342810000	1.064410000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1847.792080000	9.484980000	0.344480000	1.063930000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1847.944470000	8.879600000	0.327840000	1.063820000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1848.096850000	8.726080000	0.335460000	1.062840000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1848.249240000	9.152210000	0.337410000	1.063370000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1848.401620000	8.626430000	0.324400000	1.062980000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1848.554010000	8.647980000	0.335640000	1.064090000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1848.706390000	8.295170000	0.354220000	1.064630000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1848.858780000	9.062740000	0.329160000	1.064700000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1849.011170000	7.875020000	0.340390000	1.066150000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1849.163550000	8.874210000	0.336940000	1.064420000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1849.315940000	9.621140000	0.350320000	1.064000000	-999.250000000	-9999.000000000	0.000000000	0.000000000
1849.468320000	12.048940000	0.358990000	1.063880000	8.500000000	-9999.000000000	0.000000000	0.000000000
1849.620710000	13.087930000	0.357690000	1.067390000	8.500000000	-9999.000000000	0.000000000	0.000000000
1849.773090000	14.902810000	0.385820000	1.071810000	8.500000000	-9999.000000000	0.000000000	0.000000000
1849.925480000	15.966180000	0.389920000	1.077660000	8.500000000	1504.371000000	0.000000000	0.000000000
1850.077860000	17.641970000	0.417670000	1.081650000	8.500000000	1507.546000000	0.000000000	0.000000000
1850.230250000	17.100690000	0.409180000	1.086070000	8.500000000	1508.052000000	0.000000000	0.000000000
