            DEPT        DEPTH          TVD         ROP5         CRPM           GR         A16H         A22H         A28H         A34H         A40H         A16L         A22L         A28L         A34L         A40L         P16H         P22H         P28H         P34H         P40H         P16L         P22L         P28L         P34L         P40L       RES_BD      RES_BIT       RES_BM       RES_BS     RES_RING         RHOB         DRHO         TNPH          PEF         DCAV         UCAV         DHAP         DHAT          ECD       TAB_GR      TAB_DEN      TAB_NEU      TAB_RES   TAB_RES_BD  TAB_RES_BIT   TAB_RES_BM   TAB_RES_BS TAB_RES_RING 
       2666.39040   2666.39160   2666.06942    485.13600      0.00000      -999.25      0.26805      0.38006      0.40073      0.23216      0.21365      0.36905      0.44010      0.42077      0.14741      0.19113      0.26208      0.23409      0.24814      0.27741      0.24221      0.30000      0.28757      0.30000      0.50000      0.46175      0.31912      0.49946      0.32067      0.31530      0.29845      1.05087     -0.03741      -999.25      0.66579      -999.25      -999.25      -999.25      -999.25      -999.25      0.79430      0.91110      1.09013      1.08929      0.00513      0.00132      0.00548      0.00583      0.00475
       2666.54280   2666.52197   2666.22177    484.16050      0.00000      -999.25      0.26808      0.38071      0.40116      0.23227      0.21368      0.36902      0.44016      0.42077      0.14741      0.19112      0.26174      0.23393      0.24826      0.27796      0.24222      0.30000      0.28759      0.30000      0.50000      0.46180      0.31901      0.49946      0.32056      0.31510      0.29838      1.05835     -0.03136      -999.25      0.82261      -999.25      -999.25      -999.25      -999.25      -999.25      0.79482      0.92620      1.12162      1.08981      0.00516      0.00135      0.00552      0.00590      0.00481
       2666.69520   2666.65088   2666.37411    482.34800      0.00000      -999.25      0.26803      0.38053      0.40122      0.23228      0.21367      0.36902      0.44016      0.42077      0.14741      0.19112      0.26174      0.23393      0.24832      0.27826      0.24250      0.30000      0.28757      0.30000      0.50000      0.46180      0.31890      0.50118      0.32036      0.31473      0.29831      1.05798     -0.03101      -999.25      0.86466      -999.25      -999.25      -999.25      -999.25      -999.25      0.79532      0.93893      1.13892      1.12129      0.00518      0.00135      0.00556      0.00594      0.00483
       2666.84760   2666.84302   2666.52646    479.90090      0.00000      -999.25      0.26805      0.38056      0.40118      0.23231      0.21371      0.36902      0.44016      0.42078      0.14741      0.19112      0.26175      0.23391      0.24830      0.27832      0.24259      0.30000      0.28758      0.30000      0.50000      0.46178      0.31872      0.50118      0.32007      0.31436      0.29824      1.05834     -0.02976      -999.25      0.90689      -999.25      -999.25      -999.25      -999.25      -999.25      0.79582      0.95305      1.15138      1.13859      0.00524      0.00139      0.00561      0.00600      0.00486
       2667.00000   2666.96582   2666.67880    476.06930      0.00000      -999.25      0.26817      0.38111      0.40118      0.23230      0.21373      0.36903      0.44014      0.42078      0.14741      0.19112      0.26159      0.23388      0.24839      0.27844      0.24239      0.30000      0.28757      0.30000      0.50000      0.46179      0.31844      0.50874      0.31978      0.31400      0.29813      1.05852     -0.03101      -999.25      0.86520      -999.25      -999.25      -999.25      -999.25      -999.25      0.81311      0.96866      1.16297      1.15103      0.00527      0.00136      0.00565      0.00604      0.00489
       2667.15240   2667.15454   2666.83115    473.04930      0.00000      9.50174      0.26808      0.38053      0.40126      0.23232      0.21368      0.36903      0.44017      0.42078      0.14741      0.19112      0.26166      0.23388      0.24828      0.27810      0.24223      0.30000      0.28759      0.30000      0.50000      0.46179      0.31816      0.50874      0.31949      0.31429      0.29791      1.05927     -0.03107    130.00000      0.83917      -999.25      -999.25   3897.00012      1.00000      -999.25      0.81346      0.98318      1.18208      1.16262      0.00531      0.00138      0.00570      0.00615      0.00492
       2667.30480   2667.27881   2666.98349    469.17340      0.00000      9.60228      0.26803      0.38049      0.40118      0.23228      0.21367      0.36903      0.44015      0.42078      0.14741      0.19112      0.26171      0.23391      0.24826      0.27803      0.24226      0.30000      0.28759      0.30000      0.50000      0.46177      0.31788      0.50801      0.32006      0.31515      0.29769      1.05923     -0.03072    110.48870      0.84680      -999.25      -999.25   3897.99943      1.00000      -999.25      0.81397      1.00090      1.19230      1.18174      0.00536      0.00137      0.00582      0.00627      0.00497
       2667.45720   2667.46289   2667.13584    459.63520      0.00000     10.30916      0.26810      0.38063      0.40116      0.23231      0.21371      0.36901      0.44016      0.42077      0.14741      0.19112      0.26165      0.23387      0.24833      0.27847      0.24259      0.30000      0.28757      0.30000      0.50000      0.46179      0.31830      0.50801      0.32097      0.31518      0.29747      1.05834     -0.03134    117.94670      0.83550      -999.25      -999.25   3899.00019      1.00000      -999.25      0.89693      1.01679      1.20930      1.19193      0.00546      0.00135      0.00590      0.02082      0.00500
       2667.60960   2667.58691   2667.28818    455.00000      0.00000     10.88731      0.26810      0.38089      0.40129      0.23232      0.21371      0.36903      0.44014      0.42077      0.14741      0.19112      0.26166      0.23388      0.24827      0.27822      0.24249      0.30000      0.28758      0.30000      0.50000      0.46178      0.31908      0.50801      0.32053      0.31478      0.29762      1.05777     -0.03245    118.51490      0.81443      -999.25      -999.25   3895.99936      1.00000      -999.25      0.90841      1.03022      1.22286      1.20897      0.00558      0.00138      0.02050      0.02133      0.00513
       2667.76200   2667.77173   2667.44053    454.21290      0.00000     10.64625      0.26798      0.38028      0.40119      0.23233      0.21371      0.36904      0.44012      0.42077      0.14741      0.19112      0.26170      0.23389      0.24831      0.27846      0.24269      0.30000      0.28757      0.30000      0.50000      0.46179      0.31897      0.50801      0.32065      0.31560      0.29830      1.05755     -0.03331    130.00000      0.78479      -999.25      -999.25   3897.00012      1.00000      -999.25      0.92347      1.04500      1.23597      1.22250      0.02014      0.00135      0.77779      0.77828      0.00522
       2667.91440   2667.89673   2667.59287    451.99470      0.00000      9.85200      0.26812      0.38059      0.40115      0.23231      0.21371      0.36903      0.44016      0.42077      0.14741      0.19112      0.26169      0.23391      0.24826      0.27804      0.24229      0.30000      0.28757      0.30000      0.50000      0.46179      0.31857      0.50772      0.32090      0.31556      0.29856      1.05632     -0.03398    117.92930      0.78263      -999.25      -999.25   3897.00012      1.00000      -999.25      0.93620      1.05968      1.25135      1.23564      0.02065      0.00138      0.77795      0.77843      0.01982
       2668.06680   2668.02026   2667.74522    448.32660      0.00000      9.61858      0.26812      0.38098      0.40140      0.23237      0.21373      0.36902      0.44016      0.42078      0.14741      0.19112      0.26167      0.23385      0.24823      0.27819      0.24245      0.30000      0.28757      0.30000      0.50000      0.46181      0.31941      0.50791      0.32070      0.31547      0.29832      1.05457     -0.03451    104.00660      0.77147      -999.25      -999.25   3897.00012      1.00000      -999.25      0.95031      1.07433      1.26461      1.25100      0.77761      0.00142      0.77809      0.77891      0.02031
       2668.21920   2668.20435   2667.89756    446.04180      0.00000      9.60408      0.26813      0.38096      0.40128      0.23235      0.21375      0.36903      0.44015      0.42078      0.14741      0.19112      0.26159      0.23389      0.24837      0.27847      0.24257      0.30000      0.28758      0.30000      0.50000      0.46179      0.31918      0.50810      0.32063      0.31561      0.29837      1.05385     -0.03568    130.00000      0.75263      -999.25      -999.25   3899.00019      1.00000      -999.25      0.96592      1.08523      1.27676      1.26426      0.77774      0.00141      0.77856      0.77947      0.77726
       2668.37160   2668.32886   2668.04990    446.12460      0.00000      9.87837      0.26809      0.38073      0.40116      0.23233      0.21375      0.36904      0.44013      0.42077      0.14741      0.19112      0.26162      0.23385      0.24833      0.27854      0.24265      0.30000      0.28757      0.30000      0.50000      0.46178      0.31899      0.50830      0.32100      0.31557      0.29824      1.05528     -0.03506    130.00000      0.74896      -999.25      -999.25   3899.00019      1.00000      -999.25      0.98045      1.08573      1.28712      1.27642      0.77823      0.00143      0.77914      0.77972      0.77740
       2668.52400   2668.51123   2668.20225    445.21120      0.00000     10.89103      0.26807      0.38066      0.40119      0.23227      0.21368      0.36903      0.44015      0.42077      0.14741      0.19112      0.26168      0.23389      0.24829      0.27814      0.24230      0.30000      0.28758      0.30000      0.50000      0.46178      0.31895      0.50838      0.32108      0.31562      0.29814      1.05546     -0.03587    130.00000      0.74168      -999.25      -999.25   3897.99943      1.00000      -999.25      0.99816      1.11719      1.30427      1.28677      0.77879      0.00147      0.77937      0.77979      0.77788
       2668.67640   2668.68823   2668.35459    442.80560      0.00000     11.20883      0.26805      0.38067      0.40124      0.23230      0.21369      0.36903      0.44014      0.42077      0.14741      0.19112      0.26163      0.23389      0.24831      0.27830      0.24249      0.30000      0.28756      0.30000      0.50000      0.46180      0.31907      0.50805      0.32119      0.31565      0.30020      1.05603     -0.03510    115.77080      0.75673      -999.25      -999.25   3899.00019      1.00000      -999.25      1.01402      1.13444      1.32027      1.30389      0.77899      0.00146      0.77940      0.78000      0.77840
       2668.82880   2668.80176   2668.50694    438.05250      0.00000     11.27844      0.26804      0.38059      0.40119      0.23228      0.21368      0.36903      0.44014      0.42078      0.14741      0.19112      0.26168      0.23390      0.24831      0.27837      0.24263      0.30000      0.28758      0.30000      0.50000      0.46181      0.31934      0.50772      0.32117      0.31559      0.30025      1.05473     -0.03605    112.66010      0.76068      -999.25      -999.25   3899.99950      1.00000      -999.25      1.02743      1.14688      1.33465      1.31993      0.77905      0.00149      0.77965      0.78048      0.77864
       2668.98120   2668.97583   2668.65928    436.17080      0.00000      9.81332      0.26810      0.38072      0.40112      0.23229      0.21372      0.36903      0.44013      0.42077      0.14741      0.19112      0.26161      0.23384      0.24829      0.27829      0.24239      0.30000      0.28757      0.30000      0.50000      0.46179      0.31947      0.50738      0.32097      0.31562      0.30038      1.05580     -0.03467    111.18340      0.76649      -999.25      -999.25   3899.00019      1.00000      -999.25      1.04222      1.15846      1.34735      1.33430      0.77930      0.00153      0.78013      0.78388      0.77870
       2669.13360   2669.09009   2668.81163    432.42470      0.00000      8.76752      0.26810      0.38058      0.40111      0.23227      0.21369      0.36903      0.44013      0.42077      0.14741      0.19113      0.26169      0.23388      0.24816      0.27810      0.24264      0.30000      0.28759      0.30000      0.50000      0.46178      0.31919      0.50723      0.32076      0.31505      0.30051      1.05533     -0.03568    107.30740      0.73930      -999.25      -999.25   3901.99957      1.00000      -999.25      1.05684      1.17753      1.36225      1.34697      0.77975      0.00161      0.78350      0.78559      0.77892
       2669.28600   2669.26050   2668.96397    427.63780      0.00000      9.38240      0.26801      0.38035      0.40114      0.23226      0.21366      0.36902      0.44017      0.42078      0.14741      0.19112      0.26178      0.23391      0.24823      0.27814      0.24251      0.30000      0.28759      0.30000      0.50000      0.46180      0.31853      0.50840      0.32028      0.31510      0.30062      1.05630     -0.03536    130.00000      0.71487      -999.25      -999.25   3900.65072      1.00000      -999.25      1.07145      1.18771      1.37437      1.36187      0.78313      0.00168      0.78521      0.78605      0.77937
       2669.43840   2669.42529   2669.11632    422.87010      0.00000      9.67238      0.26808      0.38072      0.40130      0.23234      0.21372      0.36902      0.44016      0.42077      0.14741      0.19112      0.26161      0.23385      0.24830      0.27852      0.24273      0.30000      0.28758      0.30000      0.50000      0.46179      0.31852      0.50829      0.32057      0.31532      0.30030      1.05599     -0.03561    116.77830      0.70533      -999.25      -999.25   3901.99957      1.00000      -999.25      1.08232      1.20469      1.39079      1.37399      0.78483      0.01621      0.78566      0.78629      0.78274
       2669.59080   2669.58105   2669.26866    414.89610      0.00000     10.57005      0.26803      0.38039      0.40126      0.23233      0.21368      0.36903      0.44013      0.42077      0.14741      0.19112      0.26178      0.23394      0.24826      0.27813      0.24249      0.30000      0.28758      0.30000      0.50000      0.46178      0.31871      0.50829      0.32088      0.31514      0.30007      1.05573     -0.03500    112.58880      0.72532      -999.25      -999.25   3901.00026      1.00000      -999.25      1.08276      1.21819      1.40207      1.39040      0.78527      0.01666      0.78590      0.78637      0.78444
       2669.74320   2669.74268   2669.42101      -999.25      0.00000     10.31868      0.26806      0.38067      0.40130      0.23233      0.21370      0.36903      0.44014      0.42077      0.14741      0.19112      0.26164      0.23387      0.24824      0.27799      0.24220      0.30000      0.28760      0.30000      0.50000      0.46179      0.31895      0.50995      0.32062      0.31513      0.30023      1.05457     -0.03531    112.10260      0.72409      -999.25      -999.25   3901.00026      1.00000      -999.25      0.34264      0.45971      0.64249      0.63013      0.01397      0.00202      0.01444      0.01500      0.01334
       2669.89560   2669.89624   2669.57335    276.31740      0.00000     10.64375      0.26807      0.38107      0.40135      0.23228      0.21367      0.36903      0.44016      0.42077      0.14741      0.19112      0.26173      0.23389      0.24834      0.27847      0.24260      0.30000      0.28756      0.30000      0.50000      0.46180      0.31897      0.51014      0.32056      0.31519      0.30055      1.05356     -0.03575    130.00000      0.73106      -999.25      -999.25   3901.99957      1.00000      -999.25      0.35971      0.47486      0.65471      0.64194      0.01388      0.00195      0.01445      0.01528      0.01341
       2670.04800   2670.04810   2669.72570    275.30280      0.00000     10.96424      0.26809      0.38077      0.40124      0.23232      0.21371      0.36903      0.44015      0.42077      0.14741      0.19112      0.26171      0.23390      0.24832      0.27817      0.24227      0.30000      0.28757      0.30000      0.50000      0.46180      0.31889      0.51012      0.32061      0.31536      0.29855      1.05395     -0.03540    119.62520      0.73543      -999.25      -999.25   3901.99957      1.00000      -999.25      0.37195      0.48791      0.66833      0.65416      0.01389      0.00222      0.01473      0.01556      0.01333
       2670.20040   2670.18970   2669.87804    301.35830      0.00000     10.61233      0.26809      0.38056      0.40107      0.23230      0.21373      0.36903      0.44012      0.42076      0.14741      0.19112      0.26164      0.23389      0.24831      0.27825      0.24240      0.30000      0.28757      0.30000      0.50000      0.46179      0.31884      0.51070      0.32076      0.31490      0.29822      1.05444     -0.03543    112.93350      0.73761      -999.25      -999.25   3901.99957      1.00000      -999.25      0.38346      0.49999      0.68402      0.66790      0.01430      0.00270      0.01514      0.01596      0.01347
       2670.35280   2670.33008   2670.03039    333.01720      0.00000     10.60058      0.26805      0.38058      0.40113      0.23225      0.21367      0.36902      0.44017      0.42078      0.14741      0.19112      0.26167      0.23390      0.24834      0.27852      0.24273      0.30000      0.28756      0.30000      0.50000      0.46180      0.31885      0.51047      0.31979      0.31415      0.29802      1.05549     -0.03529    130.00000      0.72833      -999.25      -999.25   3901.99957      1.00000      -999.25      0.40242      0.51020      0.70199      0.68353      0.01465      0.00279      0.01547      0.03311      0.01381
       2670.50520   2670.51172   2670.18273    332.87020      0.00000     10.62378      0.26813      0.38084      0.40136      0.23237      0.21372      0.36902      0.44015      0.42078      0.14741      0.19112      0.26168      0.23390      0.24828      0.27820      0.24245      0.30000      0.28758      0.30000      0.50000      0.46179      0.31859      0.51076      0.31995      0.31835      0.29812      1.05501     -0.03568    116.21200      0.72875      -999.25      -999.25   3901.99957      1.00000      -999.25      0.41249      0.52721      0.71805      0.70151      0.01499      0.00273      0.03263      0.03333      0.01417
       2670.65760   2670.66382   2670.33508    243.05770      0.00000     10.95056      0.26811      0.38095      0.40120      0.23229      0.21372      0.36902      0.44016      0.42078      0.14741      0.19112      0.26165      0.23392      0.24843      0.27871      0.24278      0.30000      0.28757      0.30000      0.50000      0.46179      0.31774      0.51102      0.32410      0.31348      0.29712      1.05474     -0.03620    115.31160      0.71696      -999.25      -999.25   3899.99950      1.00000      -999.25      0.42903      0.54277      0.72916      0.71722      0.03180      0.00250      0.03250      0.03334      0.01416
       2670.81000   2670.79321   2670.48742    173.50850      0.00000     10.90747      0.26811      0.38079      0.40117      0.23226      0.21367      0.36903      0.44015      0.42077      0.14741      0.19112      0.26162      0.23386      0.24834      0.27838      0.24244      0.30000      0.28756      0.30000      0.50000      0.46179      0.32148      0.51202      0.31884      0.31203      0.29649      1.05615     -0.03494    130.00000      0.75199      -999.25      -999.25   3903.99964      1.00000      -999.25      0.44201      0.55659      0.74256      0.72826      0.03159      0.00242      0.03243      0.11576      0.03089
       2670.96240   2670.93286   2670.63977    197.80500      0.00000     11.02252      0.26807      0.38084      0.40134      0.23231      0.21368      0.36902      0.44014      0.42077      0.14741      0.19112      0.26155      0.23384      0.24831      0.27830      0.24234      0.30000      0.28758      0.30000      0.50000      0.46179      0.31660      0.51267      0.32110      0.31546      0.30254      1.05674     -0.03488    130.00000      0.74649      -999.25      -999.25   3901.99957      1.00000      -999.25      0.45489      0.56906      0.75893      0.74198      0.03185      0.00560      0.11517      0.12699      0.03101
       2671.11480   2671.08081   2670.79211    305.71030      0.00000     10.39410      0.26805      0.38055      0.40124      0.23238      0.21376      0.36902      0.44015      0.42077      0.14741      0.19112      0.26174      0.23391      0.24823      0.27804      0.24238      0.30000      0.28757      0.30000      0.50000      0.46178      0.31538      0.51146      0.31891      0.31377      0.29682      1.05821     -0.03313    116.21890      0.79031      -999.25      -999.25   3903.00033      1.00000      -999.25      0.47018      0.58393      0.77727      0.75851      0.11476      0.00727      0.12657      0.14198      0.03143
       2671.26720   2671.26880   2670.94446    261.85630      0.00000     10.07737      0.26806      0.38065      0.40119      0.23229      0.21369      0.36902      0.44015      0.42077      0.14741      0.19112      0.26169      0.23393      0.24832      0.27815      0.24237      0.30000      0.28759      0.30000      0.50000      0.46178      0.31840      0.51134      0.31743      0.31147      0.29534      1.05771     -0.03350    115.93140      0.77788      -999.25      -999.25   3901.99957      1.00000      -999.25      0.48319      0.59583      0.79263      0.77667      0.12597      0.00750      0.14138      0.15444      0.11416
       2671.41960   2671.42139   2671.09680    249.77180      0.00000      9.76675      0.26814      0.38101      0.40110      0.23221      0.21366      0.36903      0.44015      0.42078      0.14741      0.19112      0.26164      0.23387      0.24834      0.27845      0.24257      0.30000      0.28759      0.30000      0.50000      0.46179      0.31668      0.51184      0.31888      0.31597      0.29804      1.05802     -0.03281    110.69280      0.79702      -999.25      -999.25   3903.99964      1.00000      -999.25      0.49486      0.61180      0.80640      0.79180      0.14055      0.00730      0.15361      0.16807      0.12514
       2671.57200   2671.57080   2671.24915    146.15930      0.00000      9.76675      0.26802      0.38061      0.40125      0.23234      0.21373      0.36903      0.44017      0.42078      0.14741      0.19112      0.26160      0.23383      0.24834      0.27865      0.24274      0.30000      0.28759      0.30000      0.50000      0.46180      0.31445      0.51126      0.31817      0.31473      0.29754      1.05859     -0.03281    118.99980      0.78530      -999.25      -999.25   3903.99964      1.00000      -999.25      0.50180      0.61972      0.81652      0.80264      0.14986      0.00402      0.16431      0.18027      0.13680
       2671.72440   2671.72119   2671.40149    139.11250      0.00000      9.64358      0.26806      0.38057      0.40126      0.23231      0.21368      0.36902      0.44016      0.42078      0.14741      0.19113      0.26165      0.23386      0.24827      0.27835      0.24256      0.30000      0.28760      0.30000      0.50000      0.46181      0.31931      0.51265      0.31511      0.31719      0.29436      1.05781     -0.03338    130.00000      0.78598      -999.25      -999.25   3903.00033      1.00000      -999.25      0.51722      0.62999      0.82999      0.81443      0.16222      0.00250      0.17819      0.19305      0.14777
       2671.87680   2671.87134   2671.55384    134.45440      0.00000     10.04218      0.26808      0.38048      0.40105      0.23230      0.21373      0.36903      0.44015      0.42077      0.14741      0.19113      0.26164      0.23385      0.24825      0.27835      0.24262      0.30000      0.28761      0.30000      0.50000      0.46181      0.31866      0.51398      0.32129      0.31421      0.29781      1.05716     -0.03403    130.00000      0.76913      -999.25      -999.25   3903.99964      1.00000      -999.25      0.53277      0.64193      0.84429      0.82915      0.17735      0.00250      0.19221      0.21027      0.16139
       2672.02920   2672.00903   2671.70618    132.70200      0.00000      9.84495      0.26812      0.38096      0.40131      0.23247      0.21387      0.36899      0.44009      0.42075      0.14741      0.19113      0.26175      0.23385      0.24824      0.27849      0.24279      0.30000      0.28764      0.30000      0.50000      0.46178      0.32165      0.51509      0.32154      0.31754      0.29220      1.05590     -0.03505    117.62740      0.74208      -999.25      -999.25   3903.99964      1.00000      -999.25      0.54686      0.65547      0.86006      0.84366      0.19158      0.00271      0.20964      0.22589      0.17672
       2672.18160   2672.18140   2671.85852    136.53060      0.00000     10.05861      0.26796      0.38116      0.40170      0.23270      0.21403      0.36896      0.43997      0.42070      0.14741      0.19113      0.26162      0.23384      0.24824      0.27837      0.24267      0.30000      0.28766      0.30000      0.50000      0.46175      0.31919      0.52060      0.32208      0.31197      0.30226      1.05742     -0.03430    130.00000      0.74624      -999.25      -999.25   3905.00040      1.00000      -999.25      0.55944      0.67111      0.88388      0.85959      0.20917      0.00305      0.22542      0.23917      0.19111
       2672.33400   2672.32617   2672.01087    141.07280      0.00000      9.55902      0.26778      0.38321      0.40305      0.23303      0.21417      0.36894      0.43969      0.42061      0.14741      0.19114      0.26156      0.23395      0.24843      0.27881      0.24314      0.30000      0.28761      0.30000      0.50000      0.46169      0.32308      0.52117      0.32221      0.31244      0.29715      1.05948     -0.03287    130.00000      0.76477      -999.25      -999.25   3903.99964      1.00000      -999.25      0.57416      0.68902      0.89819      0.88332      0.22485      0.02013      0.23861      0.25375      0.20860
       2672.48640   2672.49365   2672.16321    138.77780      0.00000     10.69134      0.26798      0.38683      0.40530      0.23363      0.21438      0.36907      0.43917      0.42047      0.14741      0.19114      0.26123      0.23415      0.24906      0.28011      0.24388      0.30000      0.28741      0.30000      0.50000      0.46164      0.32146      0.52994      0.32113      0.31168      0.30524      1.06006     -0.03197    114.58160      0.79345      -999.25      -999.25   3905.00040      1.00000      -999.25      0.58583      0.70472      0.91263      0.89735      0.23777      0.02000      0.25291      0.26792      0.22402
       2672.63880   2672.64307   2672.31556    133.67750      0.00000     11.83621      0.26886      0.39327      0.40819      0.23428      0.21459      0.36938      0.43828      0.42027      0.14741      0.19115      0.26100      0.23449      0.24982      0.28096      0.24393      0.30000      0.28706      0.30000      0.50000      0.46160      0.31948      0.55702      0.32442      0.32320      0.31655      1.05875     -0.03295    130.00000      0.76966      -999.25      -999.25   3907.99978      1.00000      -999.25      0.60179      0.71582      0.93124      0.91179      0.25208      0.02000      0.26708      0.28207      0.23694
       2672.79120   2672.78491   2672.46790    129.93000      0.00000     14.50900      0.27304      0.41507      0.41735      0.23667      0.21542      0.37012      0.43660      0.41990      0.14742      0.19117      0.26581      0.23690      0.25335      0.28742      0.24751      0.30000      0.28541      0.30000      0.50000      0.46130      0.36658      0.55152      0.34001      0.33664      0.31839      1.06471     -0.03306    115.68510      0.76540      -999.25      -999.25   3905.00040      1.00000      -999.25      0.61264      0.72931      0.94597      0.93042      0.26626      0.10250      0.28125      0.29250      0.25126
